town,date,precip_mm,grid_lat,grid_lon
kepahiang,2011-03-03,0.286,-3.75,102.75
pagar_alam,2011-03-04,0.0,-4.25,103.25
lahat,2011-03-04,0.0,-3.75,103.75
muaradua,2011-03-04,0.0,-4.75,104.25
liwa,2011-03-04,0.0,-5.25,104.25
kepahiang,2011-03-04,0.0,-3.75,102.75
pagar_alam,2011-03-05,5.483,-4.25,103.25
lahat,2011-03-05,17.099,-3.75,103.75
muaradua,2011-03-05,2.842,-4.75,104.25
liwa,2011-03-05,0.238,-5.25,104.25
kepahiang,2011-03-05,4.21,-3.75,102.75
pagar_alam,2011-03-06,0.312,-4.25,103.25
lahat,2011-03-06,0.46,-3.75,103.75
muaradua,2011-03-06,2.597,-4.75,104.25
liwa,2011-03-06,2.904,-5.25,104.25
kepahiang,2011-03-06,0.196,-3.75,102.75
pagar_alam,2011-03-07,29.407,-4.25,103.25
lahat,2011-03-07,15.15,-3.75,103.75
muaradua,2011-03-07,64.103,-4.75,104.25
liwa,2011-03-07,70.688,-5.25,104.25
kepahiang,2011-03-07,28.688,-3.75,102.75
pagar_alam,2011-03-08,12.873,-4.25,103.25
lahat,2011-03-08,12.666,-3.75,103.75
muaradua,2011-03-08,9.508,-4.75,104.25
liwa,2011-03-08,8.935,-5.25,104.25
kepahiang,2011-03-08,12.602,-3.75,102.75
pagar_alam,2011-03-09,5.002,-4.25,103.25
lahat,2011-03-09,15.081,-3.75,103.75
muaradua,2011-03-09,2.12,-4.75,104.25
liwa,2011-03-09,0.305,-5.25,104.25
kepahiang,2011-03-09,4.308,-3.75,102.75
pagar_alam,2011-03-10,19.367,-4.25,103.25
lahat,2011-03-10,8.789,-3.75,103.75
muaradua,2011-03-10,6.146,-4.75,104.25
liwa,2011-03-10,6.049,-5.25,104.25
kepahiang,2011-03-10,20.164,-3.75,102.75
pagar_alam,2011-03-11,1.905,-4.25,103.25
lahat,2011-03-11,1.024,-3.75,103.75
muaradua,2011-03-11,2.691,-4.75,104.25
liwa,2011-03-11,2.926,-5.25,104.25
kepahiang,2011-03-11,1.959,-3.75,102.75
pagar_alam,2011-03-12,0.213,-4.25,103.25
lahat,2011-03-12,0.344,-3.75,103.75
muaradua,2011-03-12,0.0,-4.75,104.25
liwa,2011-03-12,0.0,-5.25,104.25
kepahiang,2011-03-12,0.21,-3.75,102.75
pagar_alam,2011-03-13,29.674,-4.25,103.25
lahat,2011-03-13,19.516,-3.75,103.75
muaradua,2011-03-13,3.701,-4.75,104.25
liwa,2011-03-13,2.203,-5.25,104.25
kepahiang,2011-03-13,31.144,-3.75,102.75
pagar_alam,2011-03-14,27.859,-4.25,103.25
lahat,2011-03-14,13.727,-3.75,103.75
muaradua,2011-03-14,17.051,-4.75,104.25
liwa,2011-03-14,17.731,-5.25,104.25
kepahiang,2011-03-14,28.672,-3.75,102.75
pagar_alam,2011-03-15,7.734,-4.25,103.25
lahat,2011-03-15,4.386,-3.75,103.75
muaradua,2011-03-15,12.671,-4.75,104.25
liwa,2011-03-15,13.982,-5.25,104.25
kepahiang,2011-03-15,7.691,-3.75,102.75
pagar_alam,2011-03-16,6.058,-4.25,103.25
lahat,2011-03-16,8.947,-3.75,103.75
muaradua,2011-03-16,1.149,-4.75,104.25
liwa,2011-03-16,0.1,-5.25,104.25
kepahiang,2011-03-16,6.056,-3.75,102.75
pagar_alam,2011-03-17,2.413,-4.25,103.25
lahat,2011-03-17,6.25,-3.75,103.75
muaradua,2011-03-17,0.943,-4.75,104.25
liwa,2011-03-17,0.205,-5.25,104.25
kepahiang,2011-03-17,2.123,-3.75,102.75
pagar_alam,2011-03-18,3.881,-4.25,103.25
lahat,2011-03-18,3.787,-3.75,103.75
muaradua,2011-03-18,0.579,-4.75,104.25
liwa,2011-03-18,0.366,-5.25,104.25
kepahiang,2011-03-18,3.957,-3.75,102.75
pagar_alam,2011-03-19,17.464,-4.25,103.25
lahat,2011-03-19,41.882,-3.75,103.75
muaradua,2011-03-19,7.651,-4.75,104.25
liwa,2011-03-19,0.742,-5.25,104.25
kepahiang,2011-03-19,15.068,-3.75,102.75
pagar_alam,2011-03-20,0.031,-4.25,103.25
lahat,2011-03-20,1.83,-3.75,103.75
muaradua,2011-03-20,0.0,-4.75,104.25
liwa,2011-03-20,0.0,-5.25,104.25
kepahiang,2011-03-20,0.099,-3.75,102.75
pagar_alam,2011-03-21,23.1,-4.25,103.25
lahat,2011-03-21,20.181,-3.75,103.75
muaradua,2011-03-21,2.502,-4.75,104.25
liwa,2011-03-21,0.248,-5.25,104.25
kepahiang,2011-03-21,23.2,-3.75,102.75
pagar_alam,2011-03-22,1.32,-4.25,103.25
lahat,2011-03-22,1.365,-3.75,103.75
muaradua,2011-03-22,11.472,-4.75,104.25
liwa,2011-03-22,12.993,-5.25,104.25
kepahiang,2011-03-22,0.968,-3.75,102.75
pagar_alam,2011-03-23,30.429,-4.25,103.25
lahat,2011-03-23,13.883,-3.75,103.75
muaradua,2011-03-23,1.813,-4.75,104.25
liwa,2011-03-23,0.474,-5.25,104.25
kepahiang,2011-03-23,32.202,-3.75,102.75
pagar_alam,2011-03-24,4.556,-4.25,103.25
lahat,2011-03-24,16.49,-3.75,103.75
muaradua,2011-03-24,4.365,-4.75,104.25
liwa,2011-03-24,2.094,-5.25,104.25
kepahiang,2011-03-24,3.282,-3.75,102.75
pagar_alam,2011-03-25,6.38,-4.25,103.25
lahat,2011-03-25,2.9,-3.75,103.75
muaradua,2011-03-25,1.193,-4.75,104.25
liwa,2011-03-25,1.041,-5.25,104.25
kepahiang,2011-03-25,6.678,-3.75,102.75
pagar_alam,2011-03-26,2.247,-4.25,103.25
lahat,2011-03-26,14.597,-3.75,103.75
muaradua,2011-03-26,7.664,-4.75,104.25
liwa,2011-03-26,5.905,-5.25,104.25
kepahiang,2011-03-26,0.609,-3.75,102.75
pagar_alam,2011-03-27,2.451,-4.25,103.25
lahat,2011-03-27,14.447,-3.75,103.75
muaradua,2011-03-27,17.721,-4.75,104.25
liwa,2011-03-27,17.461,-5.25,104.25
kepahiang,2011-03-27,0.409,-3.75,102.75
pagar_alam,2011-03-28,0.114,-4.25,103.25
lahat,2011-03-28,0.136,-3.75,103.75
muaradua,2011-03-28,3.47,-4.75,104.25
liwa,2011-03-28,3.977,-5.25,104.25
kepahiang,2011-03-28,0.0,-3.75,102.75
pagar_alam,2011-03-29,0.335,-4.25,103.25
lahat,2011-03-29,2.72,-3.75,103.75
muaradua,2011-03-29,1.318,-4.75,104.25
liwa,2011-03-29,1.117,-5.25,104.25
kepahiang,2011-03-29,0.095,-3.75,102.75
pagar_alam,2011-03-30,6.447,-4.25,103.25
lahat,2011-03-30,2.893,-3.75,103.75
muaradua,2011-03-30,1.186,-4.75,104.25
liwa,2011-03-30,1.184,-5.25,104.25
kepahiang,2011-03-30,6.703,-3.75,102.75
pagar_alam,2011-03-31,0.891,-4.25,103.25
lahat,2011-03-31,0.18,-3.75,103.75
muaradua,2011-03-31,0.254,-4.75,104.25
liwa,2011-03-31,1.318,-5.25,104.25
kepahiang,2011-03-31,0.953,-3.75,102.75
pagar_alam,2011-04-01,0.921,-4.25,103.25
lahat,2011-04-01,0.188,-3.75,103.75
muaradua,2011-04-01,0.551,-4.75,104.25
liwa,2011-04-01,1.648,-5.25,104.25
kepahiang,2011-04-01,0.964,-3.75,102.75
pagar_alam,2011-04-02,0.0,-4.25,103.25
lahat,2011-04-02,2.271,-3.75,103.75
muaradua,2011-04-02,0.0,-4.75,104.25
liwa,2011-04-02,0.0,-5.25,104.25
kepahiang,2011-04-02,0.461,-3.75,102.75
pagar_alam,2011-04-03,0.351,-4.25,103.25
lahat,2011-04-03,2.644,-3.75,103.75
muaradua,2011-04-03,1.124,-4.75,104.25
liwa,2011-04-03,1.528,-5.25,104.25
kepahiang,2011-04-03,0.078,-3.75,102.75
pagar_alam,2011-04-04,12.776,-4.25,103.25
lahat,2011-04-04,6.453,-3.75,103.75
muaradua,2011-04-04,0.612,-4.75,104.25
liwa,2011-04-04,0.127,-5.25,104.25
kepahiang,2011-04-04,13.5,-3.75,102.75
pagar_alam,2011-04-05,4.28,-4.25,103.25
lahat,2011-04-05,15.898,-3.75,103.75
muaradua,2011-04-05,2.32,-4.75,104.25
liwa,2011-04-05,0.11,-5.25,104.25
kepahiang,2011-04-05,3.179,-3.75,102.75
pagar_alam,2011-04-06,9.141,-4.25,103.25
lahat,2011-04-06,4.073,-3.75,103.75
muaradua,2011-04-06,0.424,-4.75,104.25
liwa,2011-04-06,0.086,-5.25,104.25
kepahiang,2011-04-06,9.587,-3.75,102.75
pagar_alam,2011-04-07,57.589,-4.25,103.25
lahat,2011-04-07,33.94,-3.75,103.75
muaradua,2011-04-07,4.271,-4.75,104.25
liwa,2011-04-07,0.735,-5.25,104.25
kepahiang,2011-04-07,60.23,-3.75,102.75
pagar_alam,2011-04-08,43.92,-4.25,103.25
lahat,2011-04-08,30.578,-3.75,103.75
muaradua,2011-04-08,25.417,-4.75,104.25
liwa,2011-04-08,15.194,-5.25,104.25
kepahiang,2011-04-08,44.098,-3.75,102.75
pagar_alam,2011-04-09,55.096,-4.25,103.25
lahat,2011-04-09,31.14,-3.75,103.75
muaradua,2011-04-09,24.128,-4.75,104.25
liwa,2011-04-09,19.483,-5.25,104.25
kepahiang,2011-04-09,56.948,-3.75,102.75
pagar_alam,2011-04-10,1.255,-4.25,103.25
lahat,2011-04-10,7.892,-3.75,103.75
muaradua,2011-04-10,7.938,-4.75,104.25
liwa,2011-04-10,1.633,-5.25,104.25
kepahiang,2011-04-10,0.278,-3.75,102.75
pagar_alam,2011-04-11,0.0,-4.25,103.25
lahat,2011-04-11,0.0,-3.75,103.75
muaradua,2011-04-11,0.097,-4.75,104.25
liwa,2011-04-11,0.62,-5.25,104.25
kepahiang,2011-04-11,0.0,-3.75,102.75
pagar_alam,2011-04-12,1.427,-4.25,103.25
lahat,2011-04-12,5.464,-3.75,103.75
muaradua,2011-04-12,0.781,-4.75,104.25
liwa,2011-04-12,0.034,-5.25,104.25
kepahiang,2011-04-12,1.098,-3.75,102.75
pagar_alam,2011-04-13,0.221,-4.25,103.25
lahat,2011-04-13,1.594,-3.75,103.75
muaradua,2011-04-13,1.127,-4.75,104.25
liwa,2011-04-13,0.978,-5.25,104.25
kepahiang,2011-04-13,0.0,-3.75,102.75
pagar_alam,2011-04-14,2.119,-4.25,103.25
lahat,2011-04-14,11.182,-3.75,103.75
muaradua,2011-04-14,1.76,-4.75,104.25
liwa,2011-04-14,0.088,-5.25,104.25
kepahiang,2011-04-14,1.207,-3.75,102.75
pagar_alam,2011-04-15,4.41,-4.25,103.25
lahat,2011-04-15,8.861,-3.75,103.75
muaradua,2011-04-15,1.246,-4.75,104.25
liwa,2011-04-15,0.079,-5.25,104.25
kepahiang,2011-04-15,4.008,-3.75,102.75
pagar_alam,2011-04-16,0.0,-4.25,103.25
lahat,2011-04-16,1.133,-3.75,103.75
muaradua,2011-04-16,0.0,-4.75,104.25
liwa,2011-04-16,0.0,-5.25,104.25
kepahiang,2011-04-16,0.334,-3.75,102.75
pagar_alam,2011-04-17,2.887,-4.25,103.25
lahat,2011-04-17,2.408,-3.75,103.75
muaradua,2011-04-17,28.265,-4.75,104.25
liwa,2011-04-17,31.719,-5.25,104.25
kepahiang,2011-04-17,1.954,-3.75,102.75
pagar_alam,2011-04-18,56.072,-4.25,103.25
lahat,2011-04-18,25.403,-3.75,103.75
muaradua,2011-04-18,2.694,-4.75,104.25
liwa,2011-04-18,0.555,-5.25,104.25
kepahiang,2011-04-18,59.998,-3.75,102.75
pagar_alam,2011-04-19,0.827,-4.25,103.25
lahat,2011-04-19,4.657,-3.75,103.75
muaradua,2011-04-19,0.668,-4.75,104.25
liwa,2011-04-19,0.028,-5.25,104.25
kepahiang,2011-04-19,0.619,-3.75,102.75
pagar_alam,2011-04-20,0.393,-4.25,103.25
lahat,2011-04-20,3.257,-3.75,103.75
muaradua,2011-04-20,0.499,-4.75,104.25
liwa,2011-04-20,0.022,-5.25,104.25
kepahiang,2011-04-20,0.847,-3.75,102.75
pagar_alam,2011-04-21,0.54,-4.25,103.25
lahat,2011-04-21,5.271,-3.75,103.75
muaradua,2011-04-21,0.758,-4.75,104.25
liwa,2011-04-21,0.031,-5.25,104.25
kepahiang,2011-04-21,0.249,-3.75,102.75
pagar_alam,2011-04-22,4.536,-4.25,103.25
lahat,2011-04-22,24.786,-3.75,103.75
muaradua,2011-04-22,3.756,-4.75,104.25
liwa,2011-04-22,0.18,-5.25,104.25
kepahiang,2011-04-22,4.797,-3.75,102.75
pagar_alam,2011-04-23,0.198,-4.25,103.25
lahat,2011-04-23,0.256,-3.75,103.75
muaradua,2011-04-23,5.117,-4.75,104.25
liwa,2011-04-23,5.763,-5.25,104.25
kepahiang,2011-04-23,0.0,-3.75,102.75
pagar_alam,2011-04-24,0.686,-4.25,103.25
lahat,2011-04-24,0.649,-3.75,103.75
muaradua,2011-04-24,12.789,-4.75,104.25
liwa,2011-04-24,14.444,-5.25,104.25
kepahiang,2011-04-24,2.334,-3.75,102.75
pagar_alam,2011-04-25,0.274,-4.25,103.25
lahat,2011-04-25,2.214,-3.75,103.75
muaradua,2011-04-25,0.321,-4.75,104.25
liwa,2011-04-25,0.022,-5.25,104.25
kepahiang,2011-04-25,1.039,-3.75,102.75
pagar_alam,2011-04-26,43.38,-4.25,103.25
lahat,2011-04-26,29.774,-3.75,103.75
muaradua,2011-04-26,3.398,-4.75,104.25
liwa,2011-04-26,0.604,-5.25,104.25
kepahiang,2011-04-26,44.345,-3.75,102.75
pagar_alam,2011-04-27,3.318,-4.25,103.25
lahat,2011-04-27,25.627,-3.75,103.75
muaradua,2011-04-27,33.466,-4.75,104.25
liwa,2011-04-27,33.4,-5.25,104.25
kepahiang,2011-04-27,0.714,-3.75,102.75
pagar_alam,2011-04-28,0.723,-4.25,103.25
lahat,2011-04-28,4.388,-3.75,103.75
muaradua,2011-04-28,7.523,-4.75,104.25
liwa,2011-04-28,7.767,-5.25,104.25
kepahiang,2011-04-28,1.105,-3.75,102.75
pagar_alam,2011-04-29,43.483,-4.25,103.25
lahat,2011-04-29,24.836,-3.75,103.75
muaradua,2011-04-29,15.078,-4.75,104.25
liwa,2011-04-29,14.069,-5.25,104.25
kepahiang,2011-04-29,45.358,-3.75,102.75
pagar_alam,2011-04-30,8.738,-4.25,103.25
lahat,2011-04-30,68.331,-3.75,103.75
muaradua,2011-04-30,12.863,-4.75,104.25
liwa,2011-04-30,1.985,-5.25,104.25
kepahiang,2011-04-30,2.559,-3.75,102.75
pagar_alam,2011-05-01,0.617,-4.25,103.25
lahat,2011-05-01,3.806,-3.75,103.75
muaradua,2011-05-01,3.206,-4.75,104.25
liwa,2011-05-01,2.899,-5.25,104.25
kepahiang,2011-05-01,0.119,-3.75,102.75
pagar_alam,2011-05-02,8.674,-4.25,103.25
lahat,2011-05-02,7.54,-3.75,103.75
muaradua,2011-05-02,3.639,-4.75,104.25
liwa,2011-05-02,3.029,-5.25,104.25
kepahiang,2011-05-02,8.657,-3.75,102.75
pagar_alam,2011-05-03,1.839,-4.25,103.25
lahat,2011-05-03,17.362,-3.75,103.75
muaradua,2011-05-03,2.631,-4.75,104.25
liwa,2011-05-03,0.113,-5.25,104.25
kepahiang,2011-05-03,0.374,-3.75,102.75
pagar_alam,2011-05-04,2.779,-4.25,103.25
lahat,2011-05-04,3.399,-3.75,103.75
muaradua,2011-05-04,81.284,-4.75,104.25
liwa,2011-05-04,93.229,-5.25,104.25
kepahiang,2011-05-04,0.0,-3.75,102.75
pagar_alam,2011-05-05,16.123,-4.25,103.25
lahat,2011-05-05,16.861,-3.75,103.75
muaradua,2011-05-05,17.073,-4.75,104.25
liwa,2011-05-05,17.176,-5.25,104.25
kepahiang,2011-05-05,15.595,-3.75,102.75
pagar_alam,2011-05-06,15.516,-4.25,103.25
lahat,2011-05-06,6.937,-3.75,103.75
muaradua,2011-05-06,0.736,-4.75,104.25
liwa,2011-05-06,0.163,-5.25,104.25
kepahiang,2011-05-06,16.238,-3.75,102.75
pagar_alam,2011-05-07,9.33,-4.25,103.25
lahat,2011-05-07,6.749,-3.75,103.75
muaradua,2011-05-07,0.969,-4.75,104.25
liwa,2011-05-07,0.236,-5.25,104.25
kepahiang,2011-05-07,9.568,-3.75,102.75
pagar_alam,2011-05-08,0.0,-4.25,103.25
lahat,2011-05-08,0.0,-3.75,103.75
muaradua,2011-05-08,0.0,-4.75,104.25
liwa,2011-05-08,0.0,-5.25,104.25
kepahiang,2011-05-08,0.0,-3.75,102.75
pagar_alam,2011-05-09,0.0,-4.25,103.25
lahat,2011-05-09,0.0,-3.75,103.75
muaradua,2011-05-09,0.0,-4.75,104.25
liwa,2011-05-09,0.0,-5.25,104.25
kepahiang,2011-05-09,0.0,-3.75,102.75
pagar_alam,2011-05-10,0.0,-4.25,103.25
lahat,2011-05-10,0.0,-3.75,103.75
muaradua,2011-05-10,0.0,-4.75,104.25
liwa,2011-05-10,0.0,-5.25,104.25
kepahiang,2011-05-10,0.0,-3.75,102.75
pagar_alam,2011-05-11,28.428,-4.25,103.25
lahat,2011-05-11,12.685,-3.75,103.75
muaradua,2011-05-11,1.298,-4.75,104.25
liwa,2011-05-11,0.258,-5.25,104.25
kepahiang,2011-05-11,29.673,-3.75,102.75
pagar_alam,2011-05-12,0.0,-4.25,103.25
lahat,2011-05-12,0.586,-3.75,103.75
muaradua,2011-05-12,0.0,-4.75,104.25
liwa,2011-05-12,0.0,-5.25,104.25
kepahiang,2011-05-12,0.202,-3.75,102.75
pagar_alam,2011-05-13,10.91,-4.25,103.25
lahat,2011-05-13,4.954,-3.75,103.75
muaradua,2011-05-13,2.277,-4.75,104.25
liwa,2011-05-13,2.052,-5.25,104.25
kepahiang,2011-05-13,11.423,-3.75,102.75
pagar_alam,2011-05-14,0.402,-4.25,103.25
lahat,2011-05-14,3.277,-3.75,103.75
muaradua,2011-05-14,0.555,-4.75,104.25
liwa,2011-05-14,0.147,-5.25,104.25
kepahiang,2011-05-14,0.446,-3.75,102.75
pagar_alam,2011-05-15,0.0,-4.25,103.25
lahat,2011-05-15,0.151,-3.75,103.75
muaradua,2011-05-15,0.0,-4.75,104.25
liwa,2011-05-15,0.079,-5.25,104.25
kepahiang,2011-05-15,0.029,-3.75,102.75
pagar_alam,2011-05-16,0.0,-4.25,103.25
lahat,2011-05-16,0.0,-3.75,103.75
muaradua,2011-05-16,0.0,-4.75,104.25
liwa,2011-05-16,0.0,-5.25,104.25
kepahiang,2011-05-16,0.0,-3.75,102.75
pagar_alam,2011-05-17,0.0,-4.25,103.25
lahat,2011-05-17,0.829,-3.75,103.75
muaradua,2011-05-17,0.0,-4.75,104.25
liwa,2011-05-17,0.0,-5.25,104.25
kepahiang,2011-05-17,0.064,-3.75,102.75
pagar_alam,2011-05-18,0.236,-4.25,103.25
lahat,2011-05-18,2.168,-3.75,103.75
muaradua,2011-05-18,0.332,-4.75,104.25
liwa,2011-05-18,0.0,-5.25,104.25
kepahiang,2011-05-18,0.107,-3.75,102.75
pagar_alam,2011-05-19,0.0,-4.25,103.25
lahat,2011-05-19,0.0,-3.75,103.75
muaradua,2011-05-19,0.0,-4.75,104.25
liwa,2011-05-19,0.0,-5.25,104.25
kepahiang,2011-05-19,0.093,-3.75,102.75
pagar_alam,2011-05-20,2.936,-4.25,103.25
lahat,2011-05-20,1.541,-3.75,103.75
muaradua,2011-05-20,2.151,-4.75,104.25
liwa,2011-05-20,6.274,-5.25,104.25
kepahiang,2011-05-20,4.799,-3.75,102.75
pagar_alam,2011-05-21,2.972,-4.25,103.25
lahat,2011-05-21,2.904,-3.75,103.75
muaradua,2011-05-21,1.266,-4.75,104.25
liwa,2011-05-21,1.015,-5.25,104.25
kepahiang,2011-05-21,3.54,-3.75,102.75
pagar_alam,2011-05-22,0.0,-4.25,103.25
lahat,2011-05-22,0.0,-3.75,103.75
muaradua,2011-05-22,0.0,-4.75,104.25
liwa,2011-05-22,0.0,-5.25,104.25
kepahiang,2011-05-22,0.09,-3.75,102.75
pagar_alam,2011-05-23,1.104,-4.25,103.25
lahat,2011-05-23,11.029,-3.75,103.75
muaradua,2011-05-23,1.607,-4.75,104.25
liwa,2011-05-23,0.193,-5.25,104.25
kepahiang,2011-05-23,0.24,-3.75,102.75
pagar_alam,2011-05-24,12.857,-4.25,103.25
lahat,2011-05-24,6.047,-3.75,103.75
muaradua,2011-05-24,0.555,-4.75,104.25
liwa,2011-05-24,0.101,-5.25,104.25
kepahiang,2011-05-24,13.468,-3.75,102.75
pagar_alam,2011-05-25,0.0,-4.25,103.25
lahat,2011-05-25,0.0,-3.75,103.75
muaradua,2011-05-25,0.0,-4.75,104.25
liwa,2011-05-25,0.07,-5.25,104.25
kepahiang,2011-05-25,0.0,-3.75,102.75
pagar_alam,2011-05-26,1.432,-4.25,103.25
lahat,2011-05-26,12.338,-3.75,103.75
muaradua,2011-05-26,2.015,-4.75,104.25
liwa,2011-05-26,0.099,-5.25,104.25
kepahiang,2011-05-26,0.336,-3.75,102.75
pagar_alam,2011-05-27,1.188,-4.25,103.25
lahat,2011-05-27,9.112,-3.75,103.75
muaradua,2011-05-27,1.637,-4.75,104.25
liwa,2011-05-27,0.103,-5.25,104.25
kepahiang,2011-05-27,0.302,-3.75,102.75
pagar_alam,2011-05-28,0.0,-4.25,103.25
lahat,2011-05-28,0.0,-3.75,103.75
muaradua,2011-05-28,0.0,-4.75,104.25
liwa,2011-05-28,0.0,-5.25,104.25
kepahiang,2011-05-28,0.0,-3.75,102.75
pagar_alam,2011-05-29,48.576,-4.25,103.25
lahat,2011-05-29,22.082,-3.75,103.75
muaradua,2011-05-29,2.487,-4.75,104.25
liwa,2011-05-29,0.547,-5.25,104.25
kepahiang,2011-05-29,51.491,-3.75,102.75
pagar_alam,2011-05-30,0.0,-4.25,103.25
lahat,2011-05-30,0.0,-3.75,103.75
muaradua,2011-05-30,0.0,-4.75,104.25
liwa,2011-05-30,0.0,-5.25,104.25
kepahiang,2011-05-30,0.0,-3.75,102.75
pagar_alam,2011-05-31,0.184,-4.25,103.25
lahat,2011-05-31,0.038,-3.75,103.75
muaradua,2011-05-31,0.0,-4.75,104.25
liwa,2011-05-31,0.0,-5.25,104.25
kepahiang,2011-05-31,0.22,-3.75,102.75
pagar_alam,2011-06-01,0.0,-4.25,103.25
lahat,2011-06-01,0.0,-3.75,103.75
muaradua,2011-06-01,0.346,-4.75,104.25
liwa,2011-06-01,0.444,-5.25,104.25
kepahiang,2011-06-01,0.371,-3.75,102.75
pagar_alam,2011-06-02,0.458,-4.25,103.25
lahat,2011-06-02,2.964,-3.75,103.75
muaradua,2011-06-02,6.549,-4.75,104.25
liwa,2011-06-02,6.838,-5.25,104.25
kepahiang,2011-06-02,0.171,-3.75,102.75
pagar_alam,2011-06-03,97.46,-4.25,103.25
lahat,2011-06-03,42.83,-3.75,103.75
muaradua,2011-06-03,4.226,-4.75,104.25
liwa,2011-06-03,0.76,-5.25,104.25
kepahiang,2011-06-03,105.639,-3.75,102.75
pagar_alam,2011-06-04,34.375,-4.25,103.25
lahat,2011-06-04,26.803,-3.75,103.75
muaradua,2011-06-04,23.197,-4.75,104.25
liwa,2011-06-04,22.643,-5.25,104.25
kepahiang,2011-06-04,34.635,-3.75,102.75
pagar_alam,2011-06-05,41.589,-4.25,103.25
lahat,2011-06-05,25.543,-3.75,103.75
muaradua,2011-06-05,3.08,-4.75,104.25
liwa,2011-06-05,0.463,-5.25,104.25
kepahiang,2011-06-05,43.26,-3.75,102.75
pagar_alam,2011-06-06,0.0,-4.25,103.25
lahat,2011-06-06,0.0,-3.75,103.75
muaradua,2011-06-06,0.0,-4.75,104.25
liwa,2011-06-06,0.0,-5.25,104.25
kepahiang,2011-06-06,0.0,-3.75,102.75
pagar_alam,2011-06-07,0.0,-4.25,103.25
lahat,2011-06-07,0.0,-3.75,103.75
muaradua,2011-06-07,0.0,-4.75,104.25
liwa,2011-06-07,0.112,-5.25,104.25
kepahiang,2011-06-07,0.0,-3.75,102.75
pagar_alam,2011-06-08,0.0,-4.25,103.25
lahat,2011-06-08,0.0,-3.75,103.75
muaradua,2011-06-08,0.0,-4.75,104.25
liwa,2011-06-08,0.0,-5.25,104.25
kepahiang,2011-06-08,0.0,-3.75,102.75
pagar_alam,2011-06-09,0.0,-4.25,103.25
lahat,2011-06-09,0.0,-3.75,103.75
muaradua,2011-06-09,0.0,-4.75,104.25
liwa,2011-06-09,0.0,-5.25,104.25
kepahiang,2011-06-09,0.0,-3.75,102.75
pagar_alam,2011-06-10,2.733,-4.25,103.25
lahat,2011-06-10,1.222,-3.75,103.75
muaradua,2011-06-10,0.132,-4.75,104.25
liwa,2011-06-10,0.028,-5.25,104.25
kepahiang,2011-06-10,2.863,-3.75,102.75
pagar_alam,2011-06-11,0.0,-4.25,103.25
lahat,2011-06-11,0.0,-3.75,103.75
muaradua,2011-06-11,0.0,-4.75,104.25
liwa,2011-06-11,0.117,-5.25,104.25
kepahiang,2011-06-11,0.0,-3.75,102.75
pagar_alam,2011-06-12,2.589,-4.25,103.25
lahat,2011-06-12,18.546,-3.75,103.75
muaradua,2011-06-12,19.132,-4.75,104.25
liwa,2011-06-12,5.401,-5.25,104.25
kepahiang,2011-06-12,0.797,-3.75,102.75
pagar_alam,2011-06-13,0.0,-4.25,103.25
lahat,2011-06-13,0.213,-3.75,103.75
muaradua,2011-06-13,0.0,-4.75,104.25
liwa,2011-06-13,0.0,-5.25,104.25
kepahiang,2011-06-13,0.0,-3.75,102.75
pagar_alam,2011-06-14,4.543,-4.25,103.25
lahat,2011-06-14,2.054,-3.75,103.75
muaradua,2011-06-14,0.223,-4.75,104.25
liwa,2011-06-14,0.057,-5.25,104.25
kepahiang,2011-06-14,4.77,-3.75,102.75
pagar_alam,2011-06-15,1.831,-4.25,103.25
lahat,2011-06-15,0.375,-3.75,103.75
muaradua,2011-06-15,0.0,-4.75,104.25
liwa,2011-06-15,0.0,-5.25,104.25
kepahiang,2011-06-15,1.919,-3.75,102.75
pagar_alam,2011-06-16,0.0,-4.25,103.25
lahat,2011-06-16,0.0,-3.75,103.75
muaradua,2011-06-16,0.0,-4.75,104.25
liwa,2011-06-16,0.0,-5.25,104.25
kepahiang,2011-06-16,0.0,-3.75,102.75
pagar_alam,2011-06-17,0.0,-4.25,103.25
lahat,2011-06-17,0.0,-3.75,103.75
muaradua,2011-06-17,0.0,-4.75,104.25
liwa,2011-06-17,0.0,-5.25,104.25
kepahiang,2011-06-17,0.0,-3.75,102.75
pagar_alam,2011-06-18,0.0,-4.25,103.25
lahat,2011-06-18,0.0,-3.75,103.75
muaradua,2011-06-18,0.0,-4.75,104.25
liwa,2011-06-18,0.0,-5.25,104.25
kepahiang,2011-06-18,0.0,-3.75,102.75
pagar_alam,2011-06-19,0.0,-4.25,103.25
lahat,2011-06-19,0.0,-3.75,103.75
muaradua,2011-06-19,0.0,-4.75,104.25
liwa,2011-06-19,0.0,-5.25,104.25
kepahiang,2011-06-19,0.0,-3.75,102.75
pagar_alam,2011-06-20,0.0,-4.25,103.25
lahat,2011-06-20,0.0,-3.75,103.75
muaradua,2011-06-20,0.0,-4.75,104.25
liwa,2011-06-20,0.0,-5.25,104.25
kepahiang,2011-06-20,0.0,-3.75,102.75
pagar_alam,2011-06-21,0.0,-4.25,103.25
lahat,2011-06-21,0.0,-3.75,103.75
muaradua,2011-06-21,0.0,-4.75,104.25
liwa,2011-06-21,0.0,-5.25,104.25
kepahiang,2011-06-21,0.0,-3.75,102.75
pagar_alam,2011-06-22,0.674,-4.25,103.25
lahat,2011-06-22,0.786,-3.75,103.75
muaradua,2011-06-22,0.0,-4.75,104.25
