town,date,tmin_c,grid_lat,grid_lon
muaradua,2022-08-22,19.292,-4.75,104.25
liwa,2022-08-22,19.142,-5.25,104.25
kepahiang,2022-08-22,18.76,-3.75,102.75
pagar_alam,2022-08-23,16.431,-4.25,103.25
lahat,2022-08-23,22.435,-3.75,103.75
muaradua,2022-08-23,19.042,-4.75,104.25
liwa,2022-08-23,18.699,-5.25,104.25
kepahiang,2022-08-23,18.798,-3.75,102.75
pagar_alam,2022-08-24,17.67,-4.25,103.25
lahat,2022-08-24,22.878,-3.75,103.75
muaradua,2022-08-24,19.342,-4.75,104.25
liwa,2022-08-24,19.025,-5.25,104.25
kepahiang,2022-08-24,20.261,-3.75,102.75
pagar_alam,2022-08-25,17.412,-4.25,103.25
lahat,2022-08-25,22.962,-3.75,103.75
muaradua,2022-08-25,19.456,-4.75,104.25
liwa,2022-08-25,19.137,-5.25,104.25
kepahiang,2022-08-25,19.904,-3.75,102.75
pagar_alam,2022-08-26,17.009,-4.25,103.25
lahat,2022-08-26,22.624,-3.75,103.75
muaradua,2022-08-26,18.877,-4.75,104.25
liwa,2022-08-26,18.416,-5.25,104.25
kepahiang,2022-08-26,19.506,-3.75,102.75
pagar_alam,2022-08-27,16.889,-4.25,103.25
lahat,2022-08-27,22.39,-3.75,103.75
muaradua,2022-08-27,18.85,-4.75,104.25
liwa,2022-08-27,18.505,-5.25,104.25
kepahiang,2022-08-27,19.396,-3.75,102.75
pagar_alam,2022-08-28,17.136,-4.25,103.25
lahat,2022-08-28,22.638,-3.75,103.75
muaradua,2022-08-28,20.199,-4.75,104.25
liwa,2022-08-28,20.075,-5.25,104.25
kepahiang,2022-08-28,19.551,-3.75,102.75
pagar_alam,2022-08-29,17.174,-4.25,103.25
lahat,2022-08-29,22.67,-3.75,103.75
muaradua,2022-08-29,18.952,-4.75,104.25
liwa,2022-08-29,18.592,-5.25,104.25
kepahiang,2022-08-29,19.715,-3.75,102.75
pagar_alam,2022-08-30,16.143,-4.25,103.25
lahat,2022-08-30,21.551,-3.75,103.75
muaradua,2022-08-30,18.503,-4.75,104.25
liwa,2022-08-30,18.317,-5.25,104.25
kepahiang,2022-08-30,18.672,-3.75,102.75
pagar_alam,2022-08-31,16.195,-4.25,103.25
lahat,2022-08-31,21.736,-3.75,103.75
muaradua,2022-08-31,18.841,-4.75,104.25
liwa,2022-08-31,18.672,-5.25,104.25
kepahiang,2022-08-31,18.649,-3.75,102.75
pagar_alam,2022-09-01,16.556,-4.25,103.25
lahat,2022-09-01,22.286,-3.75,103.75
muaradua,2022-09-01,19.918,-4.75,104.25
liwa,2022-09-01,19.999,-5.25,104.25
kepahiang,2022-09-01,18.782,-3.75,102.75
pagar_alam,2022-09-02,16.264,-4.25,103.25
lahat,2022-09-02,22.345,-3.75,103.75
muaradua,2022-09-02,19.362,-4.75,104.25
liwa,2022-09-02,19.299,-5.25,104.25
kepahiang,2022-09-02,18.518,-3.75,102.75
pagar_alam,2022-09-03,16.778,-4.25,103.25
lahat,2022-09-03,22.108,-3.75,103.75
muaradua,2022-09-03,19.438,-4.75,104.25
liwa,2022-09-03,19.488,-5.25,104.25
kepahiang,2022-09-03,19.173,-3.75,102.75
pagar_alam,2022-09-04,16.863,-4.25,103.25
lahat,2022-09-04,22.339,-3.75,103.75
muaradua,2022-09-04,19.64,-4.75,104.25
liwa,2022-09-04,19.656,-5.25,104.25
kepahiang,2022-09-04,19.137,-3.75,102.75
pagar_alam,2022-09-05,16.931,-4.25,103.25
lahat,2022-09-05,22.656,-3.75,103.75
muaradua,2022-09-05,19.715,-4.75,104.25
liwa,2022-09-05,19.683,-5.25,104.25
kepahiang,2022-09-05,19.181,-3.75,102.75
pagar_alam,2022-09-06,17.28,-4.25,103.25
lahat,2022-09-06,22.709,-3.75,103.75
muaradua,2022-09-06,20.3,-4.75,104.25
liwa,2022-09-06,20.383,-5.25,104.25
kepahiang,2022-09-06,19.54,-3.75,102.75
pagar_alam,2022-09-07,16.867,-4.25,103.25
lahat,2022-09-07,22.364,-3.75,103.75
muaradua,2022-09-07,19.161,-4.75,104.25
liwa,2022-09-07,19.068,-5.25,104.25
kepahiang,2022-09-07,19.226,-3.75,102.75
pagar_alam,2022-09-08,16.553,-4.25,103.25
lahat,2022-09-08,22.204,-3.75,103.75
muaradua,2022-09-08,19.195,-4.75,104.25
liwa,2022-09-08,19.139,-5.25,104.25
kepahiang,2022-09-08,18.851,-3.75,102.75
pagar_alam,2022-09-09,16.716,-4.25,103.25
lahat,2022-09-09,22.176,-3.75,103.75
muaradua,2022-09-09,19.619,-4.75,104.25
liwa,2022-09-09,19.577,-5.25,104.25
kepahiang,2022-09-09,19.01,-3.75,102.75
pagar_alam,2022-09-10,16.722,-4.25,103.25
lahat,2022-09-10,22.188,-3.75,103.75
muaradua,2022-09-10,19.719,-4.75,104.25
liwa,2022-09-10,19.731,-5.25,104.25
kepahiang,2022-09-10,18.997,-3.75,102.75
pagar_alam,2022-09-11,17.17,-4.25,103.25
lahat,2022-09-11,22.618,-3.75,103.75
muaradua,2022-09-11,19.976,-4.75,104.25
liwa,2022-09-11,19.918,-5.25,104.25
kepahiang,2022-09-11,19.427,-3.75,102.75
pagar_alam,2022-09-12,17.325,-4.25,103.25
lahat,2022-09-12,22.283,-3.75,103.75
muaradua,2022-09-12,19.324,-4.75,104.25
liwa,2022-09-12,19.27,-5.25,104.25
kepahiang,2022-09-12,19.76,-3.75,102.75
pagar_alam,2022-09-13,17.522,-4.25,103.25
lahat,2022-09-13,22.538,-3.75,103.75
muaradua,2022-09-13,19.098,-4.75,104.25
liwa,2022-09-13,18.926,-5.25,104.25
kepahiang,2022-09-13,19.976,-3.75,102.75
pagar_alam,2022-09-14,16.436,-4.25,103.25
lahat,2022-09-14,22.073,-3.75,103.75
muaradua,2022-09-14,19.102,-4.75,104.25
liwa,2022-09-14,19.025,-5.25,104.25
kepahiang,2022-09-14,18.737,-3.75,102.75
pagar_alam,2022-09-15,16.528,-4.25,103.25
lahat,2022-09-15,22.225,-3.75,103.75
muaradua,2022-09-15,19.015,-4.75,104.25
liwa,2022-09-15,18.884,-5.25,104.25
kepahiang,2022-09-15,18.816,-3.75,102.75
pagar_alam,2022-09-16,17.24,-4.25,103.25
lahat,2022-09-16,22.56,-3.75,103.75
muaradua,2022-09-16,19.241,-4.75,104.25
liwa,2022-09-16,19.107,-5.25,104.25
kepahiang,2022-09-16,19.63,-3.75,102.75
pagar_alam,2022-09-17,17.555,-4.25,103.25
lahat,2022-09-17,23.166,-3.75,103.75
muaradua,2022-09-17,19.906,-4.75,104.25
liwa,2022-09-17,19.751,-5.25,104.25
kepahiang,2022-09-17,19.86,-3.75,102.75
pagar_alam,2022-09-18,17.374,-4.25,103.25
lahat,2022-09-18,22.962,-3.75,103.75
muaradua,2022-09-18,19.941,-4.75,104.25
liwa,2022-09-18,19.845,-5.25,104.25
kepahiang,2022-09-18,19.652,-3.75,102.75
pagar_alam,2022-09-19,16.962,-4.25,103.25
lahat,2022-09-19,22.562,-3.75,103.75
muaradua,2022-09-19,19.963,-4.75,104.25
liwa,2022-09-19,19.947,-5.25,104.25
kepahiang,2022-09-19,19.213,-3.75,102.75
pagar_alam,2022-09-20,17.066,-4.25,103.25
lahat,2022-09-20,22.244,-3.75,103.75
muaradua,2022-09-20,19.273,-4.75,104.25
liwa,2022-09-20,19.193,-5.25,104.25
kepahiang,2022-09-20,19.487,-3.75,102.75
pagar_alam,2022-09-21,16.689,-4.25,103.25
lahat,2022-09-21,22.266,-3.75,103.75
muaradua,2022-09-21,18.875,-4.75,104.25
liwa,2022-09-21,18.72,-5.25,104.25
kepahiang,2022-09-21,19.074,-3.75,102.75
pagar_alam,2022-09-22,16.354,-4.25,103.25
lahat,2022-09-22,22.192,-3.75,103.75
muaradua,2022-09-22,19.452,-4.75,104.25
liwa,2022-09-22,19.453,-5.25,104.25
kepahiang,2022-09-22,18.603,-3.75,102.75
pagar_alam,2022-09-23,16.231,-4.25,103.25
lahat,2022-09-23,22.027,-3.75,103.75
muaradua,2022-09-23,19.266,-4.75,104.25
liwa,2022-09-23,19.271,-5.25,104.25
kepahiang,2022-09-23,18.485,-3.75,102.75
pagar_alam,2022-09-24,16.446,-4.25,103.25
lahat,2022-09-24,22.305,-3.75,103.75
muaradua,2022-09-24,19.452,-4.75,104.25
liwa,2022-09-24,19.4,-5.25,104.25
kepahiang,2022-09-24,18.7,-3.75,102.75
pagar_alam,2022-09-25,16.252,-4.25,103.25
lahat,2022-09-25,22.166,-3.75,103.75
muaradua,2022-09-25,19.178,-4.75,104.25
liwa,2022-09-25,19.111,-5.25,104.25
kepahiang,2022-09-25,18.482,-3.75,102.75
pagar_alam,2022-09-26,16.5,-4.25,103.25
lahat,2022-09-26,22.468,-3.75,103.75
muaradua,2022-09-26,19.666,-4.75,104.25
liwa,2022-09-26,19.614,-5.25,104.25
kepahiang,2022-09-26,18.7,-3.75,102.75
pagar_alam,2022-09-27,17.194,-4.25,103.25
lahat,2022-09-27,22.74,-3.75,103.75
muaradua,2022-09-27,19.574,-4.75,104.25
liwa,2022-09-27,19.458,-5.25,104.25
kepahiang,2022-09-27,19.556,-3.75,102.75
pagar_alam,2022-09-28,17.308,-4.25,103.25
lahat,2022-09-28,22.865,-3.75,103.75
muaradua,2022-09-28,19.775,-4.75,104.25
liwa,2022-09-28,19.712,-5.25,104.25
kepahiang,2022-09-28,19.674,-3.75,102.75
pagar_alam,2022-09-29,16.373,-4.25,103.25
lahat,2022-09-29,22.508,-3.75,103.75
muaradua,2022-09-29,19.96,-4.75,104.25
liwa,2022-09-29,19.971,-5.25,104.25
kepahiang,2022-09-29,18.497,-3.75,102.75
pagar_alam,2022-09-30,16.571,-4.25,103.25
lahat,2022-09-30,22.816,-3.75,103.75
muaradua,2022-09-30,19.754,-4.75,104.25
liwa,2022-09-30,19.634,-5.25,104.25
kepahiang,2022-09-30,18.732,-3.75,102.75
pagar_alam,2022-10-01,18.292,-4.25,103.25
lahat,2022-10-01,23.213,-3.75,103.75
muaradua,2022-10-01,20.537,-4.75,104.25
liwa,2022-10-01,20.228,-5.25,104.25
kepahiang,2022-10-01,20.441,-3.75,102.75
pagar_alam,2022-10-02,17.917,-4.25,103.25
lahat,2022-10-02,22.5,-3.75,103.75
muaradua,2022-10-02,20.499,-4.75,104.25
liwa,2022-10-02,20.465,-5.25,104.25
kepahiang,2022-10-02,20.085,-3.75,102.75
pagar_alam,2022-10-03,17.099,-4.25,103.25
lahat,2022-10-03,22.35,-3.75,103.75
muaradua,2022-10-03,20.351,-4.75,104.25
liwa,2022-10-03,20.27,-5.25,104.25
kepahiang,2022-10-03,19.071,-3.75,102.75
pagar_alam,2022-10-04,17.359,-4.25,103.25
lahat,2022-10-04,22.506,-3.75,103.75
muaradua,2022-10-04,20.6,-4.75,104.25
liwa,2022-10-04,20.545,-5.25,104.25
kepahiang,2022-10-04,19.339,-3.75,102.75
pagar_alam,2022-10-05,16.723,-4.25,103.25
lahat,2022-10-05,21.883,-3.75,103.75
muaradua,2022-10-05,20.377,-4.75,104.25
liwa,2022-10-05,20.448,-5.25,104.25
kepahiang,2022-10-05,18.69,-3.75,102.75
pagar_alam,2022-10-06,17.21,-4.25,103.25
lahat,2022-10-06,22.114,-3.75,103.75
muaradua,2022-10-06,20.534,-4.75,104.25
liwa,2022-10-06,20.564,-5.25,104.25
kepahiang,2022-10-06,19.248,-3.75,102.75
pagar_alam,2022-10-07,16.356,-4.25,103.25
lahat,2022-10-07,21.904,-3.75,103.75
muaradua,2022-10-07,20.218,-4.75,104.25
liwa,2022-10-07,20.216,-5.25,104.25
kepahiang,2022-10-07,18.255,-3.75,102.75
pagar_alam,2022-10-08,16.078,-4.25,103.25
lahat,2022-10-08,21.262,-3.75,103.75
muaradua,2022-10-08,20.028,-4.75,104.25
liwa,2022-10-08,20.108,-5.25,104.25
kepahiang,2022-10-08,18.015,-3.75,102.75
pagar_alam,2022-10-09,17.041,-4.25,103.25
lahat,2022-10-09,21.687,-3.75,103.75
muaradua,2022-10-09,20.497,-4.75,104.25
liwa,2022-10-09,20.625,-5.25,104.25
kepahiang,2022-10-09,19.089,-3.75,102.75
pagar_alam,2022-10-10,17.276,-4.25,103.25
lahat,2022-10-10,22.226,-3.75,103.75
muaradua,2022-10-10,19.463,-4.75,104.25
liwa,2022-10-10,19.27,-5.25,104.25
kepahiang,2022-10-10,19.4,-3.75,102.75
pagar_alam,2022-10-11,17.449,-4.25,103.25
lahat,2022-10-11,22.583,-3.75,103.75
muaradua,2022-10-11,20.68,-4.75,104.25
liwa,2022-10-11,20.621,-5.25,104.25
kepahiang,2022-10-11,19.431,-3.75,102.75
pagar_alam,2022-10-12,16.736,-4.25,103.25
lahat,2022-10-12,21.801,-3.75,103.75
muaradua,2022-10-12,20.753,-4.75,104.25
liwa,2022-10-12,20.89,-5.25,104.25
kepahiang,2022-10-12,18.687,-3.75,102.75
pagar_alam,2022-10-13,17.074,-4.25,103.25
lahat,2022-10-13,22.21,-3.75,103.75
muaradua,2022-10-13,20.371,-4.75,104.25
liwa,2022-10-13,20.321,-5.25,104.25
kepahiang,2022-10-13,19.081,-3.75,102.75
pagar_alam,2022-10-14,17.556,-4.25,103.25
lahat,2022-10-14,22.657,-3.75,103.75
muaradua,2022-10-14,20.933,-4.75,104.25
liwa,2022-10-14,20.908,-5.25,104.25
kepahiang,2022-10-14,19.514,-3.75,102.75
pagar_alam,2022-10-15,17.503,-4.25,103.25
lahat,2022-10-15,22.78,-3.75,103.75
muaradua,2022-10-15,20.888,-4.75,104.25
liwa,2022-10-15,20.822,-5.25,104.25
kepahiang,2022-10-15,19.439,-3.75,102.75
pagar_alam,2022-10-16,17.692,-4.25,103.25
lahat,2022-10-16,22.845,-3.75,103.75
muaradua,2022-10-16,21.197,-4.75,104.25
liwa,2022-10-16,21.171,-5.25,104.25
kepahiang,2022-10-16,19.626,-3.75,102.75
pagar_alam,2022-10-17,17.672,-4.25,103.25
lahat,2022-10-17,23.06,-3.75,103.75
muaradua,2022-10-17,21.21,-4.75,104.25
liwa,2022-10-17,21.123,-5.25,104.25
kepahiang,2022-10-17,19.554,-3.75,102.75
pagar_alam,2022-10-18,18.356,-4.25,103.25
lahat,2022-10-18,23.183,-3.75,103.75
muaradua,2022-10-18,21.45,-4.75,104.25
liwa,2022-10-18,21.442,-5.25,104.25
kepahiang,2022-10-18,20.385,-3.75,102.75
pagar_alam,2022-10-19,17.92,-4.25,103.25
lahat,2022-10-19,22.915,-3.75,103.75
muaradua,2022-10-19,21.218,-4.75,104.25
liwa,2022-10-19,21.222,-5.25,104.25
kepahiang,2022-10-19,19.92,-3.75,102.75
pagar_alam,2022-10-20,18.245,-4.25,103.25
lahat,2022-10-20,23.103,-3.75,103.75
muaradua,2022-10-20,21.414,-4.75,104.25
liwa,2022-10-20,21.43,-5.25,104.25
kepahiang,2022-10-20,20.26,-3.75,102.75
pagar_alam,2022-10-21,18.034,-4.25,103.25
lahat,2022-10-21,22.646,-3.75,103.75
muaradua,2022-10-21,20.93,-4.75,104.25
liwa,2022-10-21,20.991,-5.25,104.25
kepahiang,2022-10-21,20.125,-3.75,102.75
pagar_alam,2022-10-22,18.154,-4.25,103.25
lahat,2022-10-22,23.32,-3.75,103.75
muaradua,2022-10-22,20.649,-4.75,104.25
liwa,2022-10-22,20.445,-5.25,104.25
kepahiang,2022-10-22,20.175,-3.75,102.75
pagar_alam,2022-10-23,18.538,-4.25,103.25
lahat,2022-10-23,23.262,-3.75,103.75
muaradua,2022-10-23,21.034,-4.75,104.25
liwa,2022-10-23,20.924,-5.25,104.25
kepahiang,2022-10-23,20.645,-3.75,102.75
pagar_alam,2022-10-24,18.266,-4.25,103.25
lahat,2022-10-24,23.16,-3.75,103.75
muaradua,2022-10-24,20.595,-4.75,104.25
liwa,2022-10-24,20.433,-5.25,104.25
kepahiang,2022-10-24,20.371,-3.75,102.75
pagar_alam,2022-10-25,23.16,-4.25,103.25
lahat,2022-10-25,28.431,-3.75,103.75
muaradua,2022-10-25,26.238,-4.75,104.25
liwa,2022-10-25,26.162,-5.25,104.25
kepahiang,2022-10-25,25.147,-3.75,102.75
pagar_alam,2022-10-26,17.401,-4.25,103.25
lahat,2022-10-26,22.155,-3.75,103.75
muaradua,2022-10-26,20.115,-4.75,104.25
liwa,2022-10-26,20.033,-5.25,104.25
kepahiang,2022-10-26,19.52,-3.75,102.75
pagar_alam,2022-10-27,17.483,-4.25,103.25
lahat,2022-10-27,22.732,-3.75,103.75
muaradua,2022-10-27,20.42,-4.75,104.25
liwa,2022-10-27,20.224,-5.25,104.25
kepahiang,2022-10-27,19.504,-3.75,102.75
pagar_alam,2022-10-28,-1.268,-4.25,103.25
lahat,2022-10-28,13.305,-3.75,103.75
muaradua,2022-10-28,18.014,-4.75,104.25
liwa,2022-10-28,19.088,-5.25,104.25
kepahiang,2022-10-28,-1.885,-3.75,102.75
pagar_alam,2022-10-29,16.978,-4.25,103.25
lahat,2022-10-29,22.84,-3.75,103.75
muaradua,2022-10-29,20.948,-4.75,104.25
liwa,2022-10-29,20.747,-5.25,104.25
kepahiang,2022-10-29,18.773,-3.75,102.75
pagar_alam,2022-10-30,17.339,-4.25,103.25
lahat,2022-10-30,22.871,-3.75,103.75
muaradua,2022-10-30,20.198,-4.75,104.25
liwa,2022-10-30,19.941,-5.25,104.25
kepahiang,2022-10-30,19.313,-3.75,102.75
pagar_alam,2022-10-31,17.624,-4.25,103.25
lahat,2022-10-31,22.066,-3.75,103.75
muaradua,2022-10-31,19.805,-4.75,104.25
liwa,2022-10-31,19.708,-5.25,104.25
kepahiang,2022-10-31,19.836,-3.75,102.75
pagar_alam,2022-11-01,18.327,-4.25,103.25
lahat,2022-11-01,22.675,-3.75,103.75
muaradua,2022-11-01,20.348,-4.75,104.25
liwa,2022-11-01,20.255,-5.25,104.25
kepahiang,2022-11-01,20.837,-3.75,102.75
pagar_alam,2022-11-02,17.977,-4.25,103.25
lahat,2022-11-02,23.09,-3.75,103.75
muaradua,2022-11-02,21.023,-4.75,104.25
liwa,2022-11-02,20.88,-5.25,104.25
kepahiang,2022-11-02,20.232,-3.75,102.75
pagar_alam,2022-11-03,18.3,-4.25,103.25
lahat,2022-11-03,22.462,-3.75,103.75
muaradua,2022-11-03,20.575,-4.75,104.25
liwa,2022-11-03,20.6,-5.25,104.25
kepahiang,2022-11-03,20.807,-3.75,102.75
pagar_alam,2022-11-04,18.235,-4.25,103.25
lahat,2022-11-04,22.4,-3.75,103.75
muaradua,2022-11-04,20.823,-4.75,104.25
liwa,2022-11-04,20.915,-5.25,104.25
kepahiang,2022-11-04,20.719,-3.75,102.75
pagar_alam,2022-11-05,17.87,-4.25,103.25
lahat,2022-11-05,22.596,-3.75,103.75
muaradua,2022-11-05,20.898,-4.75,104.25
liwa,2022-11-05,20.898,-5.25,104.25
kepahiang,2022-11-05,20.212,-3.75,102.75
pagar_alam,2022-11-06,17.623,-4.25,103.25
lahat,2022-11-06,22.54,-3.75,103.75
muaradua,2022-11-06,20.603,-4.75,104.25
liwa,2022-11-06,20.508,-5.25,104.25
kepahiang,2022-11-06,19.941,-3.75,102.75
pagar_alam,2022-11-07,18.065,-4.25,103.25
lahat,2022-11-07,22.956,-3.75,103.75
muaradua,2022-11-07,20.73,-4.75,104.25
liwa,2022-11-07,20.622,-5.25,104.25
kepahiang,2022-11-07,20.412,-3.75,102.75
pagar_alam,2022-11-08,18.57,-4.25,103.25
lahat,2022-11-08,23.276,-3.75,103.75
muaradua,2022-11-08,20.864,-4.75,104.25
liwa,2022-11-08,20.708,-5.25,104.25
kepahiang,2022-11-08,20.982,-3.75,102.75
pagar_alam,2022-11-09,-0.531,-4.25,103.25
lahat,2022-11-09,13.966,-3.75,103.75
muaradua,2022-11-09,18.251,-4.75,104.25
liwa,2022-11-09,19.257,-5.25,104.25
kepahiang,2022-11-09,-0.856,-3.75,102.75
pagar_alam,2022-11-10,17.816,-4.25,103.25
lahat,2022-11-10,22.277,-3.75,103.75
muaradua,2022-11-10,20.109,-4.75,104.25
liwa,2022-11-10,20.069,-5.25,104.25
kepahiang,2022-11-10,20.293,-3.75,102.75
pagar_alam,2022-11-11,18.349,-4.25,103.25
lahat,2022-11-11,22.731,-3.75,103.75
muaradua,2022-11-11,20.318,-4.75,104.25
liwa,2022-11-11,20.245,-5.25,104.25
kepahiang,2022-11-11,20.868,-3.75,102.75
pagar_alam,2022-11-12,17.872,-4.25,103.25
lahat,2022-11-12,22.993,-3.75,103.75
muaradua,2022-11-12,20.163,-4.75,104.25
liwa,2022-11-12,19.932,-5.25,104.25
kepahiang,2022-11-12,20.216,-3.75,102.75
pagar_alam,2022-11-13,18.198,-4.25,103.25
lahat,2022-11-13,22.541,-3.75,103.75
muaradua,2022-11-13,20.879,-4.75,104.25
liwa,2022-11-13,20.944,-5.25,104.25
kepahiang,2022-11-13,20.645,-3.75,102.75
pagar_alam,2022-11-14,17.904,-4.25,103.25
lahat,2022-11-14,22.868,-3.75,103.75
muaradua,2022-11-14,21.343,-4.75,104.25
liwa,2022-11-14,21.342,-5.25,104.25
kepahiang,2022-11-14,20.166,-3.75,102.75
pagar_alam,2022-11-15,17.488,-4.25,103.25
lahat,2022-11-15,22.864,-3.75,103.75
muaradua,2022-11-15,20.713,-4.75,104.25
liwa,2022-11-15,20.612,-5.25,104.25
kepahiang,2022-11-15,19.735,-3.75,102.75
pagar_alam,2022-11-16,17.656,-4.25,103.25
lahat,2022-11-16,23.24,-3.75,103.75
muaradua,2022-11-16,20.964,-4.75,104.25
liwa,2022-11-16,20.833,-5.25,104.25
kepahiang,2022-11-16,19.855,-3.75,102.75
pagar_alam,2022-11-17,16.93,-4.25,103.25
lahat,2022-11-17,22.722,-3.75,103.75
muaradua,2022-11-17,20.219,-4.75,104.25
liwa,2022-11-17,20.01,-5.25,104.25
kepahiang,2022-11-17,19.12,-3.75,102.75
pagar_alam,2022-11-18,16.785,-4.25,103.25
lahat,2022-11-18,22.571,-3.75,103.75
muaradua,2022-11-18,20.67,-4.75,104.25
liwa,2022-11-18,20.591,-5.25,104.25
kepahiang,2022-11-18,18.931,-3.75,102.75
pagar_alam,2022-11-19,18.532,-4.25,103.25
lahat,2022-11-19,23.405,-3.75,103.75
muaradua,2022-11-19,20.153,-4.75,104.25
liwa,2022-11-19,19.895,-5.25,104.25
kepahiang,2022-11-19,21.019,-3.75,102.75
pagar_alam,2022-11-20,18.306,-4.25,103.25
lahat,2022-11-20,23.644,-3.75,103.75
muaradua,2022-11-20,21.09,-4.75,104.25
liwa,2022-11-20,20.92,-5.25,104.25
kepahiang,2022-11-20,20.576,-3.75,102.75
pagar_alam,2022-11-21,17.625,-4.25,103.25
lahat,2022-11-21,22.555,-3.75,103.75
muaradua,2022-11-21,20.733,-4.75,104.25
liwa,2022-11-21,20.739,-5.25,104.25
kepahiang,2022-11-21,19.953,-3.75,102.75
pagar_alam,2022-11-22,18.617,-4.25,103.25
lahat,2022-11-22,23.432,-3.75,103.75
muaradua,2022-11-22,20.987,-4.75,104.25
liwa,2022-11-22,20.789,-5.25,104.25
kepahiang,2022-11-22,21.008,-3.75,102.75
pagar_alam,2022-11-23,17.707,-4.25,103.25
lahat,2022-11-23,22.463,-3.75,103.75
muaradua,2022-11-23,21.005,-4.75,104.25
liwa,2022-11-23,21.092,-5.25,104.25
kepahiang,2022-11-23,20.053,-3.75,102.75
pagar_alam,2022-11-24,17.992,-4.25,103.25
lahat,2022-11-24,22.852,-3.75,103.75
muaradua,2022-11-24,20.839,-4.75,104.25
liwa,2022-11-24,20.816,-5.25,104.25
kepahiang,2022-11-24,20.371,-3.75,102.75
pagar_alam,2022-11-25,18.848,-4.25,103.25
lahat,2022-11-25,22.806,-3.75,103.75
muaradua,2022-11-25,20.976,-4.75,104.25
liwa,2022-11-25,21.016,-5.25,104.25
kepahiang,2022-11-25,21.397,-3.75,102.75
pagar_alam,2022-11-26,17.795,-4.25,103.25
lahat,2022-11-26,22.41,-3.75,103.75
muaradua,2022-11-26,20.773,-4.75,104.25
liwa,2022-11-26,20.822,-5.25,104.25
kepahiang,2022-11-26,19.627,-3.75,102.75
pagar_alam,2022-11-27,17.852,-4.25,103.25
lahat,2022-11-27,22.494,-3.75,103.75
muaradua,2022-11-27,20.258,-4.75,104.25
liwa,2022-11-27,20.207,-5.25,104.25
kepahiang,2022-11-27,20.275,-3.75,102.75
pagar_alam,2022-11-28,18.256,-4.25,103.25
lahat,2022-11-28,22.514,-3.75,103.75
muaradua,2022-11-28,20.715,-4.75,104.25
liwa,2022-11-28,20.776,-5.25,104.25
kepahiang,2022-11-28,20.762,-3.75,102.75
pagar_alam,2022-11-29,18.104,-4.25,103.25
lahat,2022-11-29,22.906,-3.75,103.75
muaradua,2022-11-29,20.394,-4.75,104.25
liwa,2022-11-29,20.215,-5.25,104.25
kepahiang,2022-11-29,20.517,-3.75,102.75
pagar_alam,2022-11-30,18.443,-4.25,103.25
lahat,2022-11-30,22.689,-3.75,103.75
muaradua,2022-11-30,19.939,-4.75,104.25
liwa,2022-11-30,19.804,-5.25,104.25
kepahiang,2022-11-30,21.012,-3.75,102.75
pagar_alam,2022-12-01,18.278,-4.25,103.25
lahat,2022-12-01,22.418,-3.75,103.75
muaradua,2022-12-01,20.611,-4.75,104.25
liwa,2022-12-01,20.631,-5.25,104.25
kepahiang,2022-12-01,20.52,-3.75,102.75
pagar_alam,2022-12-02,18.314,-4.25,103.25
lahat,2022-12-02,22.456,-3.75,103.75
muaradua,2022-12-02,21.057,-4.75,104.25
liwa,2022-12-02,21.167,-5.25,104.25
kepahiang,2022-12-02,20.504,-3.75,102.75
pagar_alam,2022-12-03,18.278,-4.25,103.25
lahat,2022-12-03,22.806,-3.75,103.75
muaradua,2022-12-03,21.519,-4.75,104.25
liwa,2022-12-03,21.605,-5.25,104.25
kepahiang,2022-12-03,20.348,-3.75,102.75
pagar_alam,2022-12-04,17.933,-4.25,103.25
lahat,2022-12-04,22.484,-3.75,103.75
muaradua,2022-12-04,21.357,-4.75,104.25
liwa,2022-12-04,21.489,-5.25,104.25
kepahiang,2022-12-04,20.012,-3.75,102.75
pagar_alam,2022-12-05,18.578,-4.25,103.25
lahat,2022-12-05,22.812,-3.75,103.75
muaradua,2022-12-05,20.97,-4.75,104.25
liwa,2022-12-05,20.86,-5.25,104.25
kepahiang,2022-12-05,20.764,-3.75,102.75
pagar_alam,2022-12-06,18.432,-4.25,103.25
lahat,2022-12-06,22.695,-3.75,103.75
muaradua,2022-12-06,21.131,-4.75,104.25
liwa,2022-12-06,21.199,-5.25,104.25
kepahiang,2022-12-06,20.595,-3.75,102.75
pagar_alam,2022-12-07,18.662,-4.25,103.25
lahat,2022-12-07,23.012,-3.75,103.75
muaradua,2022-12-07,21.354,-4.75,104.25
liwa,2022-12-07,21.387,-5.25,104.25
kepahiang,2022-12-07,20.821,-3.75,102.75
pagar_alam,2022-12-08,18.378,-4.25,103.25
lahat,2022-12-08,22.793,-3.75,103.75
muaradua,2022-12-08,21.138,-4.75,104.25
liwa,2022-12-08,21.139,-5.25,104.25
kepahiang,2022-12-08,20.497,-3.75,102.75
pagar_alam,2022-12-09,17.987,-4.25,103.25
lahat,2022-12-09,22.441,-3.75,103.75
muaradua,2022-12-09,20.65,-4.75,104.25
liwa,2022-12-09,20.679,-5.25,104.25
kepahiang,2022-12-09,20.133,-3.75,102.75
pagar_alam,2022-12-10,18.642,-4.25,103.25
lahat,2022-12-10,22.818,-3.75,103.75
muaradua,2022-12-10,20.721,-4.75,104.25
liwa,2022-12-10,20.657,-5.25,104.25
kepahiang,2022-12-10,20.9,-3.75,102.75
pagar_alam,2022-12-11,17.949,-4.25,103.25
