town,date,tmax_c,grid_lat,grid_lon
muaradua,2019-09-11,33.426,-4.75,104.25
liwa,2019-09-11,32.389,-5.25,104.25
kepahiang,2019-09-11,30.532,-3.75,102.75
pagar_alam,2019-09-12,29.64,-4.25,103.25
lahat,2019-09-12,34.01,-3.75,103.75
muaradua,2019-09-12,32.983,-4.75,104.25
liwa,2019-09-12,31.845,-5.25,104.25
kepahiang,2019-09-12,30.693,-3.75,102.75
pagar_alam,2019-09-13,28.712,-4.25,103.25
lahat,2019-09-13,33.252,-3.75,103.75
muaradua,2019-09-13,32.023,-4.75,104.25
liwa,2019-09-13,30.84,-5.25,104.25
kepahiang,2019-09-13,29.77,-3.75,102.75
pagar_alam,2019-09-14,28.777,-4.25,103.25
lahat,2019-09-14,33.2,-3.75,103.75
muaradua,2019-09-14,29.939,-4.75,104.25
liwa,2019-09-14,28.364,-5.25,104.25
kepahiang,2019-09-14,30.0,-3.75,102.75
pagar_alam,2019-09-15,28.043,-4.25,103.25
lahat,2019-09-15,32.741,-3.75,103.75
muaradua,2019-09-15,31.023,-4.75,104.25
liwa,2019-09-15,29.747,-5.25,104.25
kepahiang,2019-09-15,29.12,-3.75,102.75
pagar_alam,2019-09-16,27.138,-4.25,103.25
lahat,2019-09-16,31.909,-3.75,103.75
muaradua,2019-09-16,31.446,-4.75,104.25
liwa,2019-09-16,30.438,-5.25,104.25
kepahiang,2019-09-16,28.078,-3.75,102.75
pagar_alam,2019-09-17,29.677,-4.25,103.25
lahat,2019-09-17,33.698,-3.75,103.75
muaradua,2019-09-17,32.228,-4.75,104.25
liwa,2019-09-17,31.021,-5.25,104.25
kepahiang,2019-09-17,30.825,-3.75,102.75
pagar_alam,2019-09-18,30.314,-4.25,103.25
lahat,2019-09-18,34.362,-3.75,103.75
muaradua,2019-09-18,33.211,-4.75,104.25
liwa,2019-09-18,32.064,-5.25,104.25
kepahiang,2019-09-18,31.454,-3.75,102.75
pagar_alam,2019-09-19,28.927,-4.25,103.25
lahat,2019-09-19,33.102,-3.75,103.75
muaradua,2019-09-19,32.454,-4.75,104.25
liwa,2019-09-19,31.418,-5.25,104.25
kepahiang,2019-09-19,30.065,-3.75,102.75
pagar_alam,2019-09-20,29.765,-4.25,103.25
lahat,2019-09-20,33.985,-3.75,103.75
muaradua,2019-09-20,32.381,-4.75,104.25
liwa,2019-09-20,31.118,-5.25,104.25
kepahiang,2019-09-20,30.916,-3.75,102.75
pagar_alam,2019-09-21,29.471,-4.25,103.25
lahat,2019-09-21,34.059,-3.75,103.75
muaradua,2019-09-21,32.269,-4.75,104.25
liwa,2019-09-21,30.973,-5.25,104.25
kepahiang,2019-09-21,30.523,-3.75,102.75
pagar_alam,2019-09-22,29.169,-4.25,103.25
lahat,2019-09-22,33.241,-3.75,103.75
muaradua,2019-09-22,32.507,-4.75,104.25
liwa,2019-09-22,31.467,-5.25,104.25
kepahiang,2019-09-22,30.203,-3.75,102.75
pagar_alam,2019-09-23,29.39,-4.25,103.25
lahat,2019-09-23,33.571,-3.75,103.75
muaradua,2019-09-23,32.361,-4.75,104.25
liwa,2019-09-23,31.191,-5.25,104.25
kepahiang,2019-09-23,30.535,-3.75,102.75
pagar_alam,2019-09-24,28.98,-4.25,103.25
lahat,2019-09-24,31.599,-3.75,103.75
muaradua,2019-09-24,31.521,-4.75,104.25
liwa,2019-09-24,30.747,-5.25,104.25
kepahiang,2019-09-24,30.4,-3.75,102.75
pagar_alam,2019-09-25,28.945,-4.25,103.25
lahat,2019-09-25,33.235,-3.75,103.75
muaradua,2019-09-25,32.526,-4.75,104.25
liwa,2019-09-25,31.481,-5.25,104.25
kepahiang,2019-09-25,29.983,-3.75,102.75
pagar_alam,2019-09-26,28.305,-4.25,103.25
lahat,2019-09-26,33.459,-3.75,103.75
muaradua,2019-09-26,33.619,-4.75,104.25
liwa,2019-09-26,32.665,-5.25,104.25
kepahiang,2019-09-26,29.083,-3.75,102.75
pagar_alam,2019-09-27,29.238,-4.25,103.25
lahat,2019-09-27,33.293,-3.75,103.75
muaradua,2019-09-27,33.048,-4.75,104.25
liwa,2019-09-27,32.084,-5.25,104.25
kepahiang,2019-09-27,30.334,-3.75,102.75
pagar_alam,2019-09-28,28.921,-4.25,103.25
lahat,2019-09-28,33.146,-3.75,103.75
muaradua,2019-09-28,32.631,-4.75,104.25
liwa,2019-09-28,31.635,-5.25,104.25
kepahiang,2019-09-28,29.869,-3.75,102.75
pagar_alam,2019-09-29,29.273,-4.25,103.25
lahat,2019-09-29,33.151,-3.75,103.75
muaradua,2019-09-29,32.955,-4.75,104.25
liwa,2019-09-29,31.996,-5.25,104.25
kepahiang,2019-09-29,30.27,-3.75,102.75
pagar_alam,2019-09-30,28.89,-4.25,103.25
lahat,2019-09-30,33.132,-3.75,103.75
muaradua,2019-09-30,32.039,-4.75,104.25
liwa,2019-09-30,30.94,-5.25,104.25
kepahiang,2019-09-30,29.986,-3.75,102.75
pagar_alam,2019-10-01,28.248,-4.25,103.25
lahat,2019-10-01,32.883,-3.75,103.75
muaradua,2019-10-01,33.031,-4.75,104.25
liwa,2019-10-01,32.29,-5.25,104.25
kepahiang,2019-10-01,29.314,-3.75,102.75
pagar_alam,2019-10-02,28.303,-4.25,103.25
lahat,2019-10-02,31.837,-3.75,103.75
muaradua,2019-10-02,31.255,-4.75,104.25
liwa,2019-10-02,30.473,-5.25,104.25
kepahiang,2019-10-02,29.667,-3.75,102.75
pagar_alam,2019-10-03,28.984,-4.25,103.25
lahat,2019-10-03,31.732,-3.75,103.75
muaradua,2019-10-03,32.476,-4.75,104.25
liwa,2019-10-03,31.928,-5.25,104.25
kepahiang,2019-10-03,30.393,-3.75,102.75
pagar_alam,2019-10-04,29.063,-4.25,103.25
lahat,2019-10-04,33.498,-3.75,103.75
muaradua,2019-10-04,33.406,-4.75,104.25
liwa,2019-10-04,32.633,-5.25,104.25
kepahiang,2019-10-04,30.136,-3.75,102.75
pagar_alam,2019-10-05,28.67,-4.25,103.25
lahat,2019-10-05,32.935,-3.75,103.75
muaradua,2019-10-05,31.032,-4.75,104.25
liwa,2019-10-05,29.939,-5.25,104.25
kepahiang,2019-10-05,29.942,-3.75,102.75
pagar_alam,2019-10-06,28.242,-4.25,103.25
lahat,2019-10-06,31.392,-3.75,103.75
muaradua,2019-10-06,31.131,-4.75,104.25
liwa,2019-10-06,30.497,-5.25,104.25
kepahiang,2019-10-06,29.684,-3.75,102.75
pagar_alam,2019-10-07,28.324,-4.25,103.25
lahat,2019-10-07,32.657,-3.75,103.75
muaradua,2019-10-07,31.322,-4.75,104.25
liwa,2019-10-07,30.305,-5.25,104.25
kepahiang,2019-10-07,29.552,-3.75,102.75
pagar_alam,2019-10-08,27.937,-4.25,103.25
lahat,2019-10-08,31.897,-3.75,103.75
muaradua,2019-10-08,31.069,-4.75,104.25
liwa,2019-10-08,30.26,-5.25,104.25
kepahiang,2019-10-08,29.259,-3.75,102.75
pagar_alam,2019-10-09,28.408,-4.25,103.25
lahat,2019-10-09,32.476,-3.75,103.75
muaradua,2019-10-09,31.922,-4.75,104.25
liwa,2019-10-09,31.08,-5.25,104.25
kepahiang,2019-10-09,29.679,-3.75,102.75
pagar_alam,2019-10-10,27.967,-4.25,103.25
lahat,2019-10-10,33.0,-3.75,103.75
muaradua,2019-10-10,31.801,-4.75,104.25
liwa,2019-10-10,30.757,-5.25,104.25
kepahiang,2019-10-10,29.024,-3.75,102.75
pagar_alam,2019-10-11,28.743,-4.25,103.25
lahat,2019-10-11,33.289,-3.75,103.75
muaradua,2019-10-11,31.55,-4.75,104.25
liwa,2019-10-11,30.452,-5.25,104.25
kepahiang,2019-10-11,29.959,-3.75,102.75
pagar_alam,2019-10-12,27.631,-4.25,103.25
lahat,2019-10-12,32.336,-3.75,103.75
muaradua,2019-10-12,30.627,-4.75,104.25
liwa,2019-10-12,29.534,-5.25,104.25
kepahiang,2019-10-12,28.813,-3.75,102.75
pagar_alam,2019-10-13,28.937,-4.25,103.25
lahat,2019-10-13,33.739,-3.75,103.75
muaradua,2019-10-13,31.637,-4.75,104.25
liwa,2019-10-13,30.413,-5.25,104.25
kepahiang,2019-10-13,30.123,-3.75,102.75
pagar_alam,2019-10-14,28.179,-4.25,103.25
lahat,2019-10-14,32.784,-3.75,103.75
muaradua,2019-10-14,32.205,-4.75,104.25
liwa,2019-10-14,31.342,-5.25,104.25
kepahiang,2019-10-14,29.373,-3.75,102.75
pagar_alam,2019-10-15,29.051,-4.25,103.25
lahat,2019-10-15,33.46,-3.75,103.75
muaradua,2019-10-15,32.402,-4.75,104.25
liwa,2019-10-15,31.406,-5.25,104.25
kepahiang,2019-10-15,30.207,-3.75,102.75
pagar_alam,2019-10-16,29.535,-4.25,103.25
lahat,2019-10-16,33.25,-3.75,103.75
muaradua,2019-10-16,31.975,-4.75,104.25
liwa,2019-10-16,30.969,-5.25,104.25
kepahiang,2019-10-16,30.892,-3.75,102.75
pagar_alam,2019-10-17,29.18,-4.25,103.25
lahat,2019-10-17,33.268,-3.75,103.75
muaradua,2019-10-17,35.166,-4.75,104.25
liwa,2019-10-17,34.729,-5.25,104.25
kepahiang,2019-10-17,30.037,-3.75,102.75
pagar_alam,2019-10-18,27.26,-4.25,103.25
lahat,2019-10-18,32.008,-3.75,103.75
muaradua,2019-10-18,31.084,-4.75,104.25
liwa,2019-10-18,30.118,-5.25,104.25
kepahiang,2019-10-18,28.408,-3.75,102.75
pagar_alam,2019-10-19,26.001,-4.25,103.25
lahat,2019-10-19,31.532,-3.75,103.75
muaradua,2019-10-19,30.315,-4.75,104.25
liwa,2019-10-19,29.306,-5.25,104.25
kepahiang,2019-10-19,26.976,-3.75,102.75
pagar_alam,2019-10-20,29.203,-4.25,103.25
lahat,2019-10-20,33.162,-3.75,103.75
muaradua,2019-10-20,31.978,-4.75,104.25
liwa,2019-10-20,30.991,-5.25,104.25
kepahiang,2019-10-20,30.358,-3.75,102.75
pagar_alam,2019-10-21,29.418,-4.25,103.25
lahat,2019-10-21,33.205,-3.75,103.75
muaradua,2019-10-21,32.575,-4.75,104.25
liwa,2019-10-21,31.717,-5.25,104.25
kepahiang,2019-10-21,30.686,-3.75,102.75
pagar_alam,2019-10-22,29.695,-4.25,103.25
lahat,2019-10-22,33.562,-3.75,103.75
muaradua,2019-10-22,33.594,-4.75,104.25
liwa,2019-10-22,32.919,-5.25,104.25
kepahiang,2019-10-22,30.904,-3.75,102.75
pagar_alam,2019-10-23,29.551,-4.25,103.25
lahat,2019-10-23,33.722,-3.75,103.75
muaradua,2019-10-23,33.248,-4.75,104.25
liwa,2019-10-23,32.436,-5.25,104.25
kepahiang,2019-10-23,30.741,-3.75,102.75
pagar_alam,2019-10-24,29.81,-4.25,103.25
lahat,2019-10-24,34.08,-3.75,103.75
muaradua,2019-10-24,32.781,-4.75,104.25
liwa,2019-10-24,31.764,-5.25,104.25
kepahiang,2019-10-24,31.049,-3.75,102.75
pagar_alam,2019-10-25,29.441,-4.25,103.25
lahat,2019-10-25,33.295,-3.75,103.75
muaradua,2019-10-25,32.381,-4.75,104.25
liwa,2019-10-25,31.433,-5.25,104.25
kepahiang,2019-10-25,30.73,-3.75,102.75
pagar_alam,2019-10-26,26.888,-4.25,103.25
lahat,2019-10-26,32.383,-3.75,103.75
muaradua,2019-10-26,32.513,-4.75,104.25
liwa,2019-10-26,31.723,-5.25,104.25
kepahiang,2019-10-26,27.685,-3.75,102.75
pagar_alam,2019-10-27,27.662,-4.25,103.25
lahat,2019-10-27,32.474,-3.75,103.75
muaradua,2019-10-27,31.387,-4.75,104.25
liwa,2019-10-27,30.369,-5.25,104.25
kepahiang,2019-10-27,28.677,-3.75,102.75
pagar_alam,2019-10-28,28.768,-4.25,103.25
lahat,2019-10-28,32.617,-3.75,103.75
muaradua,2019-10-28,31.391,-4.75,104.25
liwa,2019-10-28,30.328,-5.25,104.25
kepahiang,2019-10-28,29.965,-3.75,102.75
pagar_alam,2019-10-29,28.859,-4.25,103.25
lahat,2019-10-29,32.671,-3.75,103.75
muaradua,2019-10-29,31.441,-4.75,104.25
liwa,2019-10-29,30.489,-5.25,104.25
kepahiang,2019-10-29,30.227,-3.75,102.75
pagar_alam,2019-10-30,29.25,-4.25,103.25
lahat,2019-10-30,33.358,-3.75,103.75
muaradua,2019-10-30,32.354,-4.75,104.25
liwa,2019-10-30,31.348,-5.25,104.25
kepahiang,2019-10-30,30.322,-3.75,102.75
pagar_alam,2019-10-31,29.365,-4.25,103.25
lahat,2019-10-31,33.877,-3.75,103.75
muaradua,2019-10-31,32.297,-4.75,104.25
liwa,2019-10-31,31.187,-5.25,104.25
kepahiang,2019-10-31,30.533,-3.75,102.75
pagar_alam,2019-11-01,29.41,-4.25,103.25
lahat,2019-11-01,33.033,-3.75,103.75
muaradua,2019-11-01,30.642,-4.75,104.25
liwa,2019-11-01,29.66,-5.25,104.25
kepahiang,2019-11-01,30.791,-3.75,102.75
pagar_alam,2019-11-02,29.175,-4.25,103.25
lahat,2019-11-02,33.316,-3.75,103.75
muaradua,2019-11-02,30.65,-4.75,104.25
liwa,2019-11-02,29.534,-5.25,104.25
kepahiang,2019-11-02,30.49,-3.75,102.75
pagar_alam,2019-11-03,29.902,-4.25,103.25
lahat,2019-11-03,33.369,-3.75,103.75
muaradua,2019-11-03,30.27,-4.75,104.25
liwa,2019-11-03,29.085,-5.25,104.25
kepahiang,2019-11-03,31.348,-3.75,102.75
pagar_alam,2019-11-04,29.487,-4.25,103.25
lahat,2019-11-04,33.31,-3.75,103.75
muaradua,2019-11-04,31.076,-4.75,104.25
liwa,2019-11-04,30.07,-5.25,104.25
kepahiang,2019-11-04,30.87,-3.75,102.75
pagar_alam,2019-11-05,29.786,-4.25,103.25
lahat,2019-11-05,33.453,-3.75,103.75
muaradua,2019-11-05,30.867,-4.75,104.25
liwa,2019-11-05,29.82,-5.25,104.25
kepahiang,2019-11-05,31.16,-3.75,102.75
pagar_alam,2019-11-06,29.977,-4.25,103.25
lahat,2019-11-06,33.907,-3.75,103.75
muaradua,2019-11-06,32.13,-4.75,104.25
liwa,2019-11-06,31.177,-5.25,104.25
kepahiang,2019-11-06,31.219,-3.75,102.75
pagar_alam,2019-11-07,30.261,-4.25,103.25
lahat,2019-11-07,34.826,-3.75,103.75
muaradua,2019-11-07,32.989,-4.75,104.25
liwa,2019-11-07,32.027,-5.25,104.25
kepahiang,2019-11-07,31.406,-3.75,102.75
pagar_alam,2019-11-08,29.346,-4.25,103.25
lahat,2019-11-08,33.991,-3.75,103.75
muaradua,2019-11-08,31.403,-4.75,104.25
liwa,2019-11-08,30.31,-5.25,104.25
kepahiang,2019-11-08,30.534,-3.75,102.75
pagar_alam,2019-11-09,29.854,-4.25,103.25
lahat,2019-11-09,33.296,-3.75,103.75
muaradua,2019-11-09,32.185,-4.75,104.25
liwa,2019-11-09,31.503,-5.25,104.25
kepahiang,2019-11-09,31.156,-3.75,102.75
pagar_alam,2019-11-10,29.463,-4.25,103.25
lahat,2019-11-10,34.126,-3.75,103.75
muaradua,2019-11-10,32.379,-4.75,104.25
liwa,2019-11-10,31.439,-5.25,104.25
kepahiang,2019-11-10,30.595,-3.75,102.75
pagar_alam,2019-11-11,29.181,-4.25,103.25
lahat,2019-11-11,33.588,-3.75,103.75
muaradua,2019-11-11,32.361,-4.75,104.25
liwa,2019-11-11,31.541,-5.25,104.25
kepahiang,2019-11-11,30.276,-3.75,102.75
pagar_alam,2019-11-12,30.457,-4.25,103.25
lahat,2019-11-12,33.962,-3.75,103.75
muaradua,2019-11-12,32.704,-4.75,104.25
liwa,2019-11-12,31.871,-5.25,104.25
kepahiang,2019-11-12,31.729,-3.75,102.75
pagar_alam,2019-11-13,30.24,-4.25,103.25
lahat,2019-11-13,33.583,-3.75,103.75
muaradua,2019-11-13,31.889,-4.75,104.25
liwa,2019-11-13,30.981,-5.25,104.25
kepahiang,2019-11-13,31.586,-3.75,102.75
pagar_alam,2019-11-14,30.515,-4.25,103.25
lahat,2019-11-14,32.63,-3.75,103.75
muaradua,2019-11-14,27.139,-4.75,104.25
liwa,2019-11-14,25.515,-5.25,104.25
kepahiang,2019-11-14,32.48,-3.75,102.75
pagar_alam,2019-11-15,29.989,-4.25,103.25
lahat,2019-11-15,33.025,-3.75,103.75
muaradua,2019-11-15,30.729,-4.75,104.25
liwa,2019-11-15,29.77,-5.25,104.25
kepahiang,2019-11-15,31.473,-3.75,102.75
pagar_alam,2019-11-16,29.95,-4.25,103.25
lahat,2019-11-16,33.477,-3.75,103.75
muaradua,2019-11-16,31.96,-4.75,104.25
liwa,2019-11-16,31.148,-5.25,104.25
kepahiang,2019-11-16,31.313,-3.75,102.75
pagar_alam,2019-11-17,30.029,-4.25,103.25
lahat,2019-11-17,34.053,-3.75,103.75
muaradua,2019-11-17,32.853,-4.75,104.25
liwa,2019-11-17,32.023,-5.25,104.25
kepahiang,2019-11-17,31.149,-3.75,102.75
pagar_alam,2019-11-18,29.728,-4.25,103.25
lahat,2019-11-18,32.997,-3.75,103.75
muaradua,2019-11-18,31.142,-4.75,104.25
liwa,2019-11-18,30.315,-5.25,104.25
kepahiang,2019-11-18,31.168,-3.75,102.75
pagar_alam,2019-11-19,29.584,-4.25,103.25
lahat,2019-11-19,32.106,-3.75,103.75
muaradua,2019-11-19,31.541,-4.75,104.25
liwa,2019-11-19,30.974,-5.25,104.25
kepahiang,2019-11-19,31.076,-3.75,102.75
pagar_alam,2019-11-20,28.484,-4.25,103.25
lahat,2019-11-20,32.316,-3.75,103.75
muaradua,2019-11-20,32.353,-4.75,104.25
liwa,2019-11-20,31.807,-5.25,104.25
kepahiang,2019-11-20,29.667,-3.75,102.75
pagar_alam,2019-11-21,29.633,-4.25,103.25
lahat,2019-11-21,33.462,-3.75,103.75
muaradua,2019-11-21,31.82,-4.75,104.25
liwa,2019-11-21,30.927,-5.25,104.25
kepahiang,2019-11-21,30.925,-3.75,102.75
pagar_alam,2019-11-22,29.025,-4.25,103.25
lahat,2019-11-22,31.718,-3.75,103.75
muaradua,2019-11-22,30.726,-4.75,104.25
liwa,2019-11-22,30.051,-5.25,104.25
kepahiang,2019-11-22,30.587,-3.75,102.75
pagar_alam,2019-11-23,28.096,-4.25,103.25
lahat,2019-11-23,32.717,-3.75,103.75
muaradua,2019-11-23,30.712,-4.75,104.25
liwa,2019-11-23,29.695,-5.25,104.25
kepahiang,2019-11-23,29.176,-3.75,102.75
pagar_alam,2019-11-24,28.227,-4.25,103.25
lahat,2019-11-24,31.643,-3.75,103.75
muaradua,2019-11-24,32.122,-4.75,104.25
liwa,2019-11-24,31.7,-5.25,104.25
kepahiang,2019-11-24,29.462,-3.75,102.75
pagar_alam,2019-11-25,30.027,-4.25,103.25
lahat,2019-11-25,33.496,-3.75,103.75
muaradua,2019-11-25,32.18,-4.75,104.25
liwa,2019-11-25,31.354,-5.25,104.25
kepahiang,2019-11-25,31.342,-3.75,102.75
pagar_alam,2019-11-26,30.078,-4.25,103.25
lahat,2019-11-26,32.364,-3.75,103.75
muaradua,2019-11-26,31.649,-4.75,104.25
liwa,2019-11-26,31.054,-5.25,104.25
kepahiang,2019-11-26,31.64,-3.75,102.75
pagar_alam,2019-11-27,30.271,-4.25,103.25
lahat,2019-11-27,34.056,-3.75,103.75
muaradua,2019-11-27,32.087,-4.75,104.25
liwa,2019-11-27,31.078,-5.25,104.25
kepahiang,2019-11-27,31.547,-3.75,102.75
pagar_alam,2019-11-28,30.178,-4.25,103.25
lahat,2019-11-28,34.077,-3.75,103.75
muaradua,2019-11-28,32.776,-4.75,104.25
liwa,2019-11-28,31.936,-5.25,104.25
kepahiang,2019-11-28,31.404,-3.75,102.75
pagar_alam,2019-11-29,29.599,-4.25,103.25
lahat,2019-11-29,33.621,-3.75,103.75
muaradua,2019-11-29,31.776,-4.75,104.25
liwa,2019-11-29,30.823,-5.25,104.25
kepahiang,2019-11-29,30.882,-3.75,102.75
pagar_alam,2019-11-30,29.905,-4.25,103.25
lahat,2019-11-30,34.038,-3.75,103.75
muaradua,2019-11-30,31.884,-4.75,104.25
liwa,2019-11-30,30.853,-5.25,104.25
kepahiang,2019-11-30,31.155,-3.75,102.75
pagar_alam,2019-12-01,28.012,-4.25,103.25
lahat,2019-12-01,32.685,-3.75,103.75
muaradua,2019-12-01,32.055,-4.75,104.25
liwa,2019-12-01,31.276,-5.25,104.25
kepahiang,2019-12-01,28.837,-3.75,102.75
pagar_alam,2019-12-02,28.601,-4.25,103.25
lahat,2019-12-02,31.703,-3.75,103.75
muaradua,2019-12-02,31.793,-4.75,104.25
liwa,2019-12-02,31.296,-5.25,104.25
kepahiang,2019-12-02,29.756,-3.75,102.75
pagar_alam,2019-12-03,26.634,-4.25,103.25
lahat,2019-12-03,30.2,-3.75,103.75
muaradua,2019-12-03,30.36,-4.75,104.25
liwa,2019-12-03,29.895,-5.25,104.25
kepahiang,2019-12-03,27.607,-3.75,102.75
pagar_alam,2019-12-04,28.432,-4.25,103.25
lahat,2019-12-04,32.261,-3.75,103.75
muaradua,2019-12-04,32.11,-4.75,104.25
liwa,2019-12-04,31.46,-5.25,104.25
kepahiang,2019-12-04,29.396,-3.75,102.75
pagar_alam,2019-12-05,28.475,-4.25,103.25
lahat,2019-12-05,31.37,-3.75,103.75
muaradua,2019-12-05,30.591,-4.75,104.25
liwa,2019-12-05,29.938,-5.25,104.25
kepahiang,2019-12-05,29.619,-3.75,102.75
pagar_alam,2019-12-06,28.213,-4.25,103.25
lahat,2019-12-06,31.23,-3.75,103.75
muaradua,2019-12-06,30.832,-4.75,104.25
liwa,2019-12-06,30.169,-5.25,104.25
kepahiang,2019-12-06,29.375,-3.75,102.75
pagar_alam,2019-12-07,27.104,-4.25,103.25
lahat,2019-12-07,29.04,-3.75,103.75
muaradua,2019-12-07,30.259,-4.75,104.25
liwa,2019-12-07,29.985,-5.25,104.25
kepahiang,2019-12-07,28.242,-3.75,102.75
pagar_alam,2019-12-08,27.713,-4.25,103.25
lahat,2019-12-08,31.172,-3.75,103.75
muaradua,2019-12-08,30.827,-4.75,104.25
liwa,2019-12-08,30.156,-5.25,104.25
kepahiang,2019-12-08,28.773,-3.75,102.75
pagar_alam,2019-12-09,29.327,-4.25,103.25
lahat,2019-12-09,32.274,-3.75,103.75
muaradua,2019-12-09,30.338,-4.75,104.25
liwa,2019-12-09,29.416,-5.25,104.25
kepahiang,2019-12-09,30.621,-3.75,102.75
pagar_alam,2019-12-10,29.286,-4.25,103.25
lahat,2019-12-10,32.018,-3.75,103.75
muaradua,2019-12-10,30.534,-4.75,104.25
liwa,2019-12-10,29.635,-5.25,104.25
kepahiang,2019-12-10,30.551,-3.75,102.75
pagar_alam,2019-12-11,29.626,-4.25,103.25
lahat,2019-12-11,32.297,-3.75,103.75
muaradua,2019-12-11,30.375,-4.75,104.25
liwa,2019-12-11,29.468,-5.25,104.25
kepahiang,2019-12-11,30.917,-3.75,102.75
pagar_alam,2019-12-12,29.961,-4.25,103.25
lahat,2019-12-12,32.1,-3.75,103.75
muaradua,2019-12-12,30.292,-4.75,104.25
liwa,2019-12-12,29.314,-5.25,104.25
kepahiang,2019-12-12,31.375,-3.75,102.75
pagar_alam,2019-12-13,28.964,-4.25,103.25
lahat,2019-12-13,31.198,-3.75,103.75
muaradua,2019-12-13,31.138,-4.75,104.25
liwa,2019-12-13,30.592,-5.25,104.25
kepahiang,2019-12-13,30.212,-3.75,102.75
pagar_alam,2019-12-14,29.407,-4.25,103.25
lahat,2019-12-14,32.543,-3.75,103.75
muaradua,2019-12-14,31.596,-4.75,104.25
liwa,2019-12-14,30.799,-5.25,104.25
kepahiang,2019-12-14,30.567,-3.75,102.75
pagar_alam,2019-12-15,27.859,-4.25,103.25
lahat,2019-12-15,32.108,-3.75,103.75
muaradua,2019-12-15,29.578,-4.75,104.25
liwa,2019-12-15,28.466,-5.25,104.25
kepahiang,2019-12-15,28.967,-3.75,102.75
pagar_alam,2019-12-16,26.993,-4.25,103.25
lahat,2019-12-16,29.668,-3.75,103.75
muaradua,2019-12-16,27.899,-4.75,104.25
liwa,2019-12-16,27.088,-5.25,104.25
kepahiang,2019-12-16,28.456,-3.75,102.75
pagar_alam,2019-12-17,27.997,-4.25,103.25
lahat,2019-12-17,30.01,-3.75,103.75
muaradua,2019-12-17,28.744,-4.75,104.25
liwa,2019-12-17,28.061,-5.25,104.25
kepahiang,2019-12-17,29.493,-3.75,102.75
pagar_alam,2019-12-18,28.891,-4.25,103.25
lahat,2019-12-18,31.934,-3.75,103.75
muaradua,2019-12-18,30.187,-4.75,104.25
liwa,2019-12-18,29.324,-5.25,104.25
kepahiang,2019-12-18,30.2,-3.75,102.75
pagar_alam,2019-12-19,28.914,-4.25,103.25
lahat,2019-12-19,32.123,-3.75,103.75
muaradua,2019-12-19,30.009,-4.75,104.25
liwa,2019-12-19,29.025,-5.25,104.25
kepahiang,2019-12-19,30.187,-3.75,102.75
pagar_alam,2019-12-20,28.659,-4.25,103.25
lahat,2019-12-20,32.433,-3.75,103.75
muaradua,2019-12-20,30.992,-4.75,104.25
liwa,2019-12-20,30.142,-5.25,104.25
kepahiang,2019-12-20,29.781,-3.75,102.75
pagar_alam,2019-12-21,28.829,-4.25,103.25
lahat,2019-12-21,32.466,-3.75,103.75
muaradua,2019-12-21,31.009,-4.75,104.25
liwa,2019-12-21,30.152,-5.25,104.25
kepahiang,2019-12-21,29.956,-3.75,102.75
pagar_alam,2019-12-22,26.857,-4.25,103.25
lahat,2019-12-22,30.84,-3.75,103.75
muaradua,2019-12-22,29.242,-4.75,104.25
liwa,2019-12-22,28.375,-5.25,104.25
kepahiang,2019-12-22,28.0,-3.75,102.75
pagar_alam,2019-12-23,28.679,-4.25,103.25
lahat,2019-12-23,32.13,-3.75,103.75
muaradua,2019-12-23,30.76,-4.75,104.25
liwa,2019-12-23,29.933,-5.25,104.25
kepahiang,2019-12-23,29.887,-3.75,102.75
pagar_alam,2019-12-24,29.406,-4.25,103.25
lahat,2019-12-24,31.338,-3.75,103.75
muaradua,2019-12-24,30.613,-4.75,104.25
liwa,2019-12-24,30.01,-5.25,104.25
kepahiang,2019-12-24,30.865,-3.75,102.75
pagar_alam,2019-12-25,25.217,-4.25,103.25
lahat,2019-12-25,28.801,-3.75,103.75
muaradua,2019-12-25,28.06,-4.75,104.25
liwa,2019-12-25,27.419,-5.25,104.25
kepahiang,2019-12-25,26.429,-3.75,102.75
pagar_alam,2019-12-26,28.114,-4.25,103.25
lahat,2019-12-26,30.864,-3.75,103.75
muaradua,2019-12-26,28.052,-4.75,104.25
liwa,2019-12-26,26.991,-5.25,104.25
kepahiang,2019-12-26,29.589,-3.75,102.75
pagar_alam,2019-12-27,28.405,-4.25,103.25
lahat,2019-12-27,30.847,-3.75,103.75
muaradua,2019-12-27,29.27,-4.75,104.25
liwa,2019-12-27,28.476,-5.25,104.25
kepahiang,2019-12-27,29.869,-3.75,102.75
pagar_alam,2019-12-28,28.953,-4.25,103.25
lahat,2019-12-28,31.688,-3.75,103.75
muaradua,2019-12-28,29.467,-4.75,104.25
liwa,2019-12-28,28.431,-5.25,104.25
kepahiang,2019-12-28,30.355,-3.75,102.75
pagar_alam,2019-12-29,27.955,-4.25,103.25
lahat,2019-12-29,31.142,-3.75,103.75
muaradua,2019-12-29,29.294,-4.75,104.25
liwa,2019-12-29,28.282,-5.25,104.25
kepahiang,2019-12-29,29.256,-3.75,102.75
pagar_alam,2019-12-30,29.736,-4.25,103.25
lahat,2019-12-30,32.387,-3.75,103.75
muaradua,2019-12-30,30.402,-4.75,104.25
liwa,2019-12-30,29.434,-5.25,104.25
kepahiang,2019-12-30,31.119,-3.75,102.75
pagar_alam,2019-12-31,27.157,-4.25,103.25
