town,year,month,rain_mm,grid_lat,grid_lon,source
comayagua,2023,8,137.22,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
comayagua,2023,9,156.37,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
comayagua,2023,10,198.37,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
comayagua,2023,11,126.57,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
comayagua,2023,12,39.14,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
comayagua,2024,1,14.48,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
comayagua,2024,2,5.46,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
comayagua,2024,3,5.39,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
comayagua,2024,4,37.81,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
comayagua,2024,5,39.82,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
comayagua,2024,6,251.21,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
comayagua,2024,7,196.6,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
comayagua,2024,8,126.32,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
comayagua,2024,9,243.97,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
comayagua,2024,10,131.89,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
comayagua,2024,11,234.35,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
comayagua,2024,12,106.56,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
comayagua,2025,1,58.9,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
comayagua,2025,2,10.16,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
comayagua,2025,3,15.24,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
comayagua,2025,4,39.15,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
comayagua,2025,5,62.81,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
comayagua,2025,6,284.22,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
comayagua,2025,7,115.44,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
comayagua,2025,8,93.28,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
comayagua,2025,9,269.67,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
comayagua,2025,10,230.98,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
comayagua,2025,11,69.4,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
comayagua,2025,12,39.11,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
comayagua,2026,1,75.72,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
comayagua,2026,2,17.3,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
comayagua,2026,3,28.34,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
comayagua,2026,4,43.69,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
comayagua,2026,5,86.6,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
comayagua,2026,6,113.14,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
comayagua,2026,7,108.72,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
comayagua,2026,8,52.96,14.5,272.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2012,1,1.37,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2012,2,12.93,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2012,3,11.32,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2012,4,132.51,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2012,5,206.58,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2012,6,182.5,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2012,7,153.55,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2012,8,305.99,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2012,9,217.28,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2012,10,173.09,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2012,11,6.73,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2012,12,0.0,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2013,1,0.0,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2013,2,0.71,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2013,3,40.47,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2013,4,11.83,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2013,5,200.09,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2013,6,161.91,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2013,7,155.88,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2013,8,212.11,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2013,9,158.99,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2013,10,211.73,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2013,11,62.45,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2013,12,2.89,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2014,1,0.15,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2014,2,13.82,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2014,3,28.26,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2014,4,12.91,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2014,5,201.59,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2014,6,261.23,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2014,7,38.41,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2014,8,236.75,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2014,9,278.64,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2014,10,204.33,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2014,11,37.8,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2014,12,7.01,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2015,1,0.76,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2015,2,8.07,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2015,3,16.34,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2015,4,46.12,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2015,5,124.81,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2015,6,157.78,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2015,7,75.34,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2015,8,117.52,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2015,9,390.64,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2015,10,166.4,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2015,11,129.27,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2015,12,0.0,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2016,1,0.0,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2016,2,4.8,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2016,3,0.0,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2016,4,25.71,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2016,5,102.46,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2016,6,219.46,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2016,7,89.64,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2016,8,154.79,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2016,9,201.78,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2016,10,74.87,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2016,11,19.71,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2016,12,5.6,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2017,1,0.0,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2017,2,0.0,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2017,3,7.51,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2017,4,24.21,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2017,5,269.69,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2017,6,293.72,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2017,7,244.48,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2017,8,174.87,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2017,9,295.48,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2017,10,146.01,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2017,11,9.61,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2017,12,0.85,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2018,1,9.77,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2018,2,0.01,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2018,3,0.0,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2018,4,108.42,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2018,5,212.79,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2018,6,188.92,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2018,7,65.66,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2018,8,169.01,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2018,9,170.48,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2018,10,107.59,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2018,11,19.07,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2018,12,0.0,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2019,1,18.37,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2019,2,0.0,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2019,3,0.0,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2019,4,4.08,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2019,5,132.36,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2019,6,145.16,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2019,7,101.19,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2019,8,166.37,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2019,9,273.84,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2019,10,269.7,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2019,11,17.79,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2019,12,15.33,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2020,1,17.23,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2020,2,13.27,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2020,3,20.43,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2020,4,2.48,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2020,5,143.4,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2020,6,143.99,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2020,7,138.5,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2020,8,263.23,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2020,9,312.82,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2020,10,162.91,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2020,11,232.74,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2020,12,3.6,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2021,1,7.67,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2021,2,10.51,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2021,3,5.17,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2021,4,126.11,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2021,5,74.75,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2021,6,244.86,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2021,7,144.32,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2021,8,270.96,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2021,9,109.52,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2021,10,134.08,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2021,11,13.45,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2021,12,0.0,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2022,1,5.27,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2022,2,6.3,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2022,3,3.15,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2022,4,29.44,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2022,5,128.27,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2022,6,311.81,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2022,7,196.88,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
ocotepeque,2022,8,307.15,14.5,270.5,GPCC First Guess Monthly 1deg (PSL)
