town,year,month,rain_mm,grid_lat,grid_lon,source
comayagua,1997,5,33.04,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1997,6,264.16,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1997,7,197.19,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1997,8,187.26,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1997,9,170.77,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1997,10,141.47,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1997,11,84.75,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1997,12,5.8,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1998,1,6.91,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1998,2,7.28,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1998,3,25.64,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1998,4,5.73,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1998,5,159.38,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1998,6,186.1,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1998,7,151.14,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1998,8,158.61,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1998,9,108.25,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1998,10,412.24,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1998,11,43.88,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1998,12,11.96,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1999,1,17.64,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1999,2,15.13,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1999,3,11.07,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1999,4,4.46,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1999,5,74.24,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1999,6,240.01,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1999,7,138.99,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1999,8,195.9,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1999,9,332.19,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1999,10,133.74,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1999,11,34.0,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,1999,12,18.14,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,2000,1,26.27,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,2000,2,8.76,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,2000,3,11.26,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,2000,4,17.63,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,2000,5,295.85,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,2000,6,188.28,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,2000,7,64.66,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,2000,8,193.58,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,2000,9,249.7,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
comayagua,2000,10,96.37,14.375,272.375,GPCC Full Data Monthly v2020 0.25deg (PSL)
