town,date,tmin_c,grid_lat,grid_lon
ocotepeque,2007-07-10,17.383,14.25,270.75
copan,2007-07-10,17.765,14.75,271.25
comayagua,2007-07-11,17.325,14.25,272.25
ocotepeque,2007-07-11,16.258,14.25,270.75
copan,2007-07-11,15.674,14.75,271.25
comayagua,2007-07-12,17.336,14.25,272.25
ocotepeque,2007-07-12,16.073,14.25,270.75
copan,2007-07-12,15.338,14.75,271.25
comayagua,2007-07-13,19.046,14.25,272.25
ocotepeque,2007-07-13,18.05,14.25,270.75
copan,2007-07-13,17.672,14.75,271.25
comayagua,2007-07-14,18.388,14.25,272.25
ocotepeque,2007-07-14,17.201,14.25,270.75
copan,2007-07-14,17.179,14.75,271.25
comayagua,2007-07-15,18.687,14.25,272.25
ocotepeque,2007-07-15,18.267,14.25,270.75
copan,2007-07-15,17.817,14.75,271.25
comayagua,2007-07-16,15.205,14.25,272.25
ocotepeque,2007-07-16,14.976,14.25,270.75
copan,2007-07-16,15.328,14.75,271.25
comayagua,2007-07-17,16.22,14.25,272.25
ocotepeque,2007-07-17,16.607,14.25,270.75
copan,2007-07-17,16.364,14.75,271.25
comayagua,2007-07-18,17.111,14.25,272.25
ocotepeque,2007-07-18,17.644,14.25,270.75
copan,2007-07-18,17.488,14.75,271.25
comayagua,2007-07-19,16.164,14.25,272.25
ocotepeque,2007-07-19,15.701,14.25,270.75
copan,2007-07-19,15.51,14.75,271.25
comayagua,2007-07-20,15.945,14.25,272.25
ocotepeque,2007-07-20,16.877,14.25,270.75
copan,2007-07-20,16.918,14.75,271.25
comayagua,2007-07-21,17.405,14.25,272.25
ocotepeque,2007-07-21,17.24,14.25,270.75
copan,2007-07-21,16.884,14.75,271.25
comayagua,2007-07-22,18.247,14.25,272.25
ocotepeque,2007-07-22,17.676,14.25,270.75
copan,2007-07-22,16.217,14.75,271.25
comayagua,2007-07-23,18.358,14.25,272.25
ocotepeque,2007-07-23,18.177,14.25,270.75
copan,2007-07-23,17.956,14.75,271.25
comayagua,2007-07-24,18.615,14.25,272.25
ocotepeque,2007-07-24,18.478,14.25,270.75
copan,2007-07-24,17.962,14.75,271.25
comayagua,2007-07-25,16.724,14.25,272.25
ocotepeque,2007-07-25,17.992,14.25,270.75
copan,2007-07-25,18.039,14.75,271.25
comayagua,2007-07-26,16.854,14.25,272.25
ocotepeque,2007-07-26,17.755,14.25,270.75
copan,2007-07-26,17.773,14.75,271.25
comayagua,2007-07-27,16.56,14.25,272.25
ocotepeque,2007-07-27,16.76,14.25,270.75
copan,2007-07-27,16.489,14.75,271.25
comayagua,2007-07-28,17.224,14.25,272.25
ocotepeque,2007-07-28,17.649,14.25,270.75
copan,2007-07-28,17.752,14.75,271.25
comayagua,2007-07-29,16.368,14.25,272.25
ocotepeque,2007-07-29,16.49,14.25,270.75
copan,2007-07-29,16.489,14.75,271.25
comayagua,2007-07-30,16.112,14.25,272.25
ocotepeque,2007-07-30,16.458,14.25,270.75
copan,2007-07-30,16.296,14.75,271.25
comayagua,2007-07-31,16.854,14.25,272.25
ocotepeque,2007-07-31,17.635,14.25,270.75
copan,2007-07-31,17.374,14.75,271.25
comayagua,2007-08-01,18.538,14.25,272.25
ocotepeque,2007-08-01,18.254,14.25,270.75
copan,2007-08-01,17.73,14.75,271.25
comayagua,2007-08-02,18.368,14.25,272.25
ocotepeque,2007-08-02,17.692,14.25,270.75
copan,2007-08-02,17.66,14.75,271.25
comayagua,2007-08-03,16.471,14.25,272.25
ocotepeque,2007-08-03,17.086,14.25,270.75
copan,2007-08-03,16.898,14.75,271.25
comayagua,2007-08-04,19.407,14.25,272.25
ocotepeque,2007-08-04,18.137,14.25,270.75
copan,2007-08-04,17.665,14.75,271.25
comayagua,2007-08-05,18.672,14.25,272.25
ocotepeque,2007-08-05,18.181,14.25,270.75
copan,2007-08-05,18.11,14.75,271.25
comayagua,2007-08-06,17.44,14.25,272.25
ocotepeque,2007-08-06,17.121,14.25,270.75
copan,2007-08-06,16.936,14.75,271.25
comayagua,2007-08-07,18.411,14.25,272.25
ocotepeque,2007-08-07,17.698,14.25,270.75
copan,2007-08-07,17.124,14.75,271.25
comayagua,2007-08-08,18.48,14.25,272.25
ocotepeque,2007-08-08,18.247,14.25,270.75
copan,2007-08-08,18.002,14.75,271.25
comayagua,2007-08-09,18.215,14.25,272.25
ocotepeque,2007-08-09,18.416,14.25,270.75
copan,2007-08-09,18.246,14.75,271.25
comayagua,2007-08-10,19.243,14.25,272.25
ocotepeque,2007-08-10,18.65,14.25,270.75
copan,2007-08-10,18.326,14.75,271.25
comayagua,2007-08-11,19.907,14.25,272.25
ocotepeque,2007-08-11,18.282,14.25,270.75
copan,2007-08-11,17.818,14.75,271.25
comayagua,2007-08-12,19.102,14.25,272.25
ocotepeque,2007-08-12,18.962,14.25,270.75
copan,2007-08-12,18.665,14.75,271.25
comayagua,2007-08-13,18.58,14.25,272.25
ocotepeque,2007-08-13,18.453,14.25,270.75
copan,2007-08-13,18.265,14.75,271.25
comayagua,2007-08-14,18.895,14.25,272.25
ocotepeque,2007-08-14,18.77,14.25,270.75
copan,2007-08-14,18.637,14.75,271.25
comayagua,2007-08-15,18.11,14.25,272.25
ocotepeque,2007-08-15,17.729,14.25,270.75
copan,2007-08-15,17.582,14.75,271.25
comayagua,2007-08-16,18.121,14.25,272.25
ocotepeque,2007-08-16,17.18,14.25,270.75
copan,2007-08-16,16.855,14.75,271.25
comayagua,2007-08-17,18.067,14.25,272.25
ocotepeque,2007-08-17,16.689,14.25,270.75
copan,2007-08-17,16.304,14.75,271.25
comayagua,2007-08-18,18.653,14.25,272.25
ocotepeque,2007-08-18,17.535,14.25,270.75
copan,2007-08-18,17.583,14.75,271.25
comayagua,2007-08-19,17.405,14.25,272.25
ocotepeque,2007-08-19,16.696,14.25,270.75
copan,2007-08-19,16.592,14.75,271.25
comayagua,2007-08-20,17.676,14.25,272.25
ocotepeque,2007-08-20,16.159,14.25,270.75
copan,2007-08-20,15.41,14.75,271.25
comayagua,2007-08-21,17.475,14.25,272.25
ocotepeque,2007-08-21,18.508,14.25,270.75
copan,2007-08-21,18.612,14.75,271.25
comayagua,2007-08-22,18.407,14.25,272.25
ocotepeque,2007-08-22,17.97,14.25,270.75
copan,2007-08-22,18.203,14.75,271.25
comayagua,2007-08-23,18.057,14.25,272.25
ocotepeque,2007-08-23,17.46,14.25,270.75
copan,2007-08-23,16.968,14.75,271.25
comayagua,2007-08-24,17.592,14.25,272.25
ocotepeque,2007-08-24,17.222,14.25,270.75
copan,2007-08-24,17.376,14.75,271.25
comayagua,2007-08-25,16.948,14.25,272.25
ocotepeque,2007-08-25,16.673,14.25,270.75
copan,2007-08-25,16.969,14.75,271.25
comayagua,2007-08-26,17.485,14.25,272.25
ocotepeque,2007-08-26,17.292,14.25,270.75
copan,2007-08-26,16.465,14.75,271.25
comayagua,2007-08-27,17.416,14.25,272.25
ocotepeque,2007-08-27,17.608,14.25,270.75
copan,2007-08-27,17.449,14.75,271.25
comayagua,2007-08-28,17.258,14.25,272.25
ocotepeque,2007-08-28,16.471,14.25,270.75
copan,2007-08-28,16.338,14.75,271.25
comayagua,2007-08-29,18.736,14.25,272.25
ocotepeque,2007-08-29,17.788,14.25,270.75
copan,2007-08-29,17.238,14.75,271.25
comayagua,2007-08-30,17.957,14.25,272.25
ocotepeque,2007-08-30,16.876,14.25,270.75
copan,2007-08-30,16.429,14.75,271.25
comayagua,2007-08-31,16.763,14.25,272.25
ocotepeque,2007-08-31,16.59,14.25,270.75
copan,2007-08-31,16.054,14.75,271.25
comayagua,2007-09-01,17.673,14.25,272.25
ocotepeque,2007-09-01,18.13,14.25,270.75
copan,2007-09-01,18.261,14.75,271.25
comayagua,2007-09-02,17.301,14.25,272.25
ocotepeque,2007-09-02,16.361,14.25,270.75
copan,2007-09-02,16.259,14.75,271.25
comayagua,2007-09-03,18.61,14.25,272.25
ocotepeque,2007-09-03,17.814,14.25,270.75
copan,2007-09-03,17.523,14.75,271.25
comayagua,2007-09-04,17.774,14.25,272.25
ocotepeque,2007-09-04,22.056,14.25,270.75
copan,2007-09-04,17.696,14.75,271.25
comayagua,2007-09-05,17.13,14.25,272.25
ocotepeque,2007-09-05,17.466,14.25,270.75
copan,2007-09-05,16.594,14.75,271.25
comayagua,2007-09-06,18.281,14.25,272.25
ocotepeque,2007-09-06,17.333,14.25,270.75
copan,2007-09-06,16.948,14.75,271.25
comayagua,2007-09-07,17.146,14.25,272.25
ocotepeque,2007-09-07,16.9,14.25,270.75
copan,2007-09-07,17.162,14.75,271.25
comayagua,2007-09-08,17.522,14.25,272.25
ocotepeque,2007-09-08,21.167,14.25,270.75
copan,2007-09-08,16.396,14.75,271.25
comayagua,2007-09-09,17.11,14.25,272.25
ocotepeque,2007-09-09,17.053,14.25,270.75
copan,2007-09-09,16.96,14.75,271.25
comayagua,2007-09-10,16.585,14.25,272.25
ocotepeque,2007-09-10,16.436,14.25,270.75
copan,2007-09-10,16.233,14.75,271.25
comayagua,2007-09-11,18.238,14.25,272.25
ocotepeque,2007-09-11,16.413,14.25,270.75
copan,2007-09-11,15.947,14.75,271.25
comayagua,2007-09-12,18.345,14.25,272.25
ocotepeque,2007-09-12,16.967,14.25,270.75
copan,2007-09-12,16.689,14.75,271.25
comayagua,2007-09-13,16.972,14.25,272.25
ocotepeque,2007-09-13,15.475,14.25,270.75
copan,2007-09-13,14.811,14.75,271.25
comayagua,2007-09-14,17.964,14.25,272.25
ocotepeque,2007-09-14,16.486,14.25,270.75
copan,2007-09-14,15.915,14.75,271.25
comayagua,2007-09-15,18.594,14.25,272.25
ocotepeque,2007-09-15,17.618,14.25,270.75
copan,2007-09-15,17.328,14.75,271.25
comayagua,2007-09-16,18.146,14.25,272.25
ocotepeque,2007-09-16,17.275,14.25,270.75
copan,2007-09-16,16.875,14.75,271.25
comayagua,2007-09-17,18.122,14.25,272.25
ocotepeque,2007-09-17,17.426,14.25,270.75
copan,2007-09-17,16.868,14.75,271.25
comayagua,2007-09-18,19.508,14.25,272.25
ocotepeque,2007-09-18,17.537,14.25,270.75
copan,2007-09-18,16.961,14.75,271.25
comayagua,2007-09-19,17.745,14.25,272.25
ocotepeque,2007-09-19,17.288,14.25,270.75
copan,2007-09-19,17.025,14.75,271.25
comayagua,2007-09-20,18.161,14.25,272.25
ocotepeque,2007-09-20,17.252,14.25,270.75
copan,2007-09-20,16.457,14.75,271.25
comayagua,2007-09-21,18.593,14.25,272.25
ocotepeque,2007-09-21,17.891,14.25,270.75
copan,2007-09-21,17.692,14.75,271.25
comayagua,2007-09-22,18.769,14.25,272.25
ocotepeque,2007-09-22,17.465,14.25,270.75
copan,2007-09-22,16.679,14.75,271.25
comayagua,2007-09-23,18.607,14.25,272.25
ocotepeque,2007-09-23,18.006,14.25,270.75
copan,2007-09-23,17.997,14.75,271.25
comayagua,2007-09-24,18.441,14.25,272.25
ocotepeque,2007-09-24,18.103,14.25,270.75
copan,2007-09-24,17.822,14.75,271.25
comayagua,2007-09-25,17.249,14.25,272.25
ocotepeque,2007-09-25,17.514,14.25,270.75
copan,2007-09-25,17.193,14.75,271.25
comayagua,2007-09-26,17.332,14.25,272.25
ocotepeque,2007-09-26,17.456,14.25,270.75
copan,2007-09-26,17.632,14.75,271.25
comayagua,2007-09-27,17.196,14.25,272.25
ocotepeque,2007-09-27,17.667,14.25,270.75
copan,2007-09-27,17.181,14.75,271.25
comayagua,2007-09-28,17.719,14.25,272.25
ocotepeque,2007-09-28,18.437,14.25,270.75
copan,2007-09-28,18.317,14.75,271.25
comayagua,2007-09-29,19.363,14.25,272.25
ocotepeque,2007-09-29,17.875,14.25,270.75
copan,2007-09-29,17.291,14.75,271.25
comayagua,2007-09-30,18.485,14.25,272.25
ocotepeque,2007-09-30,18.034,14.25,270.75
copan,2007-09-30,17.814,14.75,271.25
comayagua,2007-10-01,18.565,14.25,272.25
ocotepeque,2007-10-01,17.911,14.25,270.75
copan,2007-10-01,17.56,14.75,271.25
comayagua,2007-10-02,17.565,14.25,272.25
ocotepeque,2007-10-02,16.27,14.25,270.75
copan,2007-10-02,15.567,14.75,271.25
comayagua,2007-10-03,17.429,14.25,272.25
ocotepeque,2007-10-03,15.463,14.25,270.75
copan,2007-10-03,14.137,14.75,271.25
comayagua,2007-10-04,14.999,14.25,272.25
ocotepeque,2007-10-04,15.215,14.25,270.75
copan,2007-10-04,14.415,14.75,271.25
comayagua,2007-10-05,17.64,14.25,272.25
ocotepeque,2007-10-05,17.354,14.25,270.75
copan,2007-10-05,16.372,14.75,271.25
comayagua,2007-10-06,15.989,14.25,272.25
ocotepeque,2007-10-06,15.611,14.25,270.75
copan,2007-10-06,14.814,14.75,271.25
comayagua,2007-10-07,18.203,14.25,272.25
ocotepeque,2007-10-07,17.8,14.25,270.75
copan,2007-10-07,17.044,14.75,271.25
comayagua,2007-10-08,17.3,14.25,272.25
ocotepeque,2007-10-08,16.251,14.25,270.75
copan,2007-10-08,15.489,14.75,271.25
comayagua,2007-10-09,18.123,14.25,272.25
ocotepeque,2007-10-09,17.801,14.25,270.75
copan,2007-10-09,17.095,14.75,271.25
comayagua,2007-10-10,18.855,14.25,272.25
ocotepeque,2007-10-10,18.478,14.25,270.75
copan,2007-10-10,18.11,14.75,271.25
comayagua,2007-10-11,19.067,14.25,272.25
ocotepeque,2007-10-11,19.292,14.25,270.75
copan,2007-10-11,19.141,14.75,271.25
comayagua,2007-10-12,18.967,14.25,272.25
ocotepeque,2007-10-12,19.35,14.25,270.75
copan,2007-10-12,19.164,14.75,271.25
comayagua,2007-10-13,18.687,14.25,272.25
ocotepeque,2007-10-13,18.368,14.25,270.75
copan,2007-10-13,18.045,14.75,271.25
comayagua,2007-10-14,18.496,14.25,272.25
ocotepeque,2007-10-14,18.463,14.25,270.75
copan,2007-10-14,18.285,14.75,271.25
comayagua,2007-10-15,18.818,14.25,272.25
ocotepeque,2007-10-15,18.877,14.25,270.75
copan,2007-10-15,18.418,14.75,271.25
comayagua,2007-10-16,18.257,14.25,272.25
ocotepeque,2007-10-16,18.622,14.25,270.75
copan,2007-10-16,18.275,14.75,271.25
comayagua,2007-10-17,18.814,14.25,272.25
ocotepeque,2007-10-17,18.234,14.25,270.75
copan,2007-10-17,18.04,14.75,271.25
comayagua,2007-10-18,18.14,14.25,272.25
ocotepeque,2007-10-18,17.936,14.25,270.75
copan,2007-10-18,17.28,14.75,271.25
comayagua,2007-10-19,18.575,14.25,272.25
ocotepeque,2007-10-19,18.758,14.25,270.75
copan,2007-10-19,18.502,14.75,271.25
comayagua,2007-10-20,17.679,14.25,272.25
ocotepeque,2007-10-20,17.741,14.25,270.75
copan,2007-10-20,17.463,14.75,271.25
comayagua,2007-10-21,18.684,14.25,272.25
ocotepeque,2007-10-21,18.566,14.25,270.75
copan,2007-10-21,18.007,14.75,271.25
comayagua,2007-10-22,17.635,14.25,272.25
ocotepeque,2007-10-22,17.218,14.25,270.75
copan,2007-10-22,16.873,14.75,271.25
comayagua,2007-10-23,15.76,14.25,272.25
ocotepeque,2007-10-23,15.841,14.25,270.75
copan,2007-10-23,15.211,14.75,271.25
comayagua,2007-10-24,17.043,14.25,272.25
ocotepeque,2007-10-24,16.535,14.25,270.75
copan,2007-10-24,16.321,14.75,271.25
comayagua,2007-10-25,16.348,14.25,272.25
ocotepeque,2007-10-25,14.963,14.25,270.75
copan,2007-10-25,14.451,14.75,271.25
comayagua,2007-10-26,14.607,14.25,272.25
ocotepeque,2007-10-26,13.147,14.25,270.75
copan,2007-10-26,12.043,14.75,271.25
comayagua,2007-10-27,15.123,14.25,272.25
ocotepeque,2007-10-27,14.717,14.25,270.75
copan,2007-10-27,14.9,14.75,271.25
comayagua,2007-10-28,15.405,14.25,272.25
ocotepeque,2007-10-28,14.253,14.25,270.75
copan,2007-10-28,13.844,14.75,271.25
comayagua,2007-10-29,17.088,14.25,272.25
ocotepeque,2007-10-29,16.052,14.25,270.75
copan,2007-10-29,15.318,14.75,271.25
comayagua,2007-10-30,18.297,14.25,272.25
ocotepeque,2007-10-30,17.511,14.25,270.75
copan,2007-10-30,17.019,14.75,271.25
comayagua,2007-10-31,18.116,14.25,272.25
ocotepeque,2007-10-31,17.332,14.25,270.75
copan,2007-10-31,16.954,14.75,271.25
comayagua,2007-11-01,15.453,14.25,272.25
ocotepeque,2007-11-01,14.717,14.25,270.75
copan,2007-11-01,13.156,14.75,271.25
comayagua,2007-11-02,17.261,14.25,272.25
ocotepeque,2007-11-02,16.57,14.25,270.75
copan,2007-11-02,15.783,14.75,271.25
comayagua,2007-11-03,17.668,14.25,272.25
ocotepeque,2007-11-03,17.056,14.25,270.75
copan,2007-11-03,16.277,14.75,271.25
comayagua,2007-11-04,16.809,14.25,272.25
ocotepeque,2007-11-04,16.097,14.25,270.75
copan,2007-11-04,15.544,14.75,271.25
comayagua,2007-11-05,15.559,14.25,272.25
ocotepeque,2007-11-05,15.234,14.25,270.75
copan,2007-11-05,14.342,14.75,271.25
comayagua,2007-11-06,15.777,14.25,272.25
ocotepeque,2007-11-06,14.577,14.25,270.75
copan,2007-11-06,13.953,14.75,271.25
comayagua,2007-11-07,16.1,14.25,272.25
ocotepeque,2007-11-07,14.897,14.25,270.75
copan,2007-11-07,14.363,14.75,271.25
comayagua,2007-11-08,15.431,14.25,272.25
ocotepeque,2007-11-08,14.631,14.25,270.75
copan,2007-11-08,14.3,14.75,271.25
comayagua,2007-11-09,14.971,14.25,272.25
ocotepeque,2007-11-09,12.874,14.25,270.75
copan,2007-11-09,11.886,14.75,271.25
comayagua,2007-11-10,15.022,14.25,272.25
ocotepeque,2007-11-10,14.414,14.25,270.75
copan,2007-11-10,14.038,14.75,271.25
comayagua,2007-11-11,13.005,14.25,272.25
ocotepeque,2007-11-11,11.393,14.25,270.75
copan,2007-11-11,10.532,14.75,271.25
comayagua,2007-11-12,14.804,14.25,272.25
ocotepeque,2007-11-12,13.146,14.25,270.75
copan,2007-11-12,11.881,14.75,271.25
comayagua,2007-11-13,17.094,14.25,272.25
ocotepeque,2007-11-13,16.263,14.25,270.75
copan,2007-11-13,15.563,14.75,271.25
comayagua,2007-11-14,17.718,14.25,272.25
ocotepeque,2007-11-14,17.183,14.25,270.75
copan,2007-11-14,16.358,14.75,271.25
comayagua,2007-11-15,18.201,14.25,272.25
ocotepeque,2007-11-15,17.416,14.25,270.75
copan,2007-11-15,16.719,14.75,271.25
comayagua,2007-11-16,15.955,14.25,272.25
ocotepeque,2007-11-16,15.156,14.25,270.75
copan,2007-11-16,14.734,14.75,271.25
comayagua,2007-11-17,15.754,14.25,272.25
ocotepeque,2007-11-17,14.667,14.25,270.75
copan,2007-11-17,14.521,14.75,271.25
comayagua,2007-11-18,13.846,14.25,272.25
ocotepeque,2007-11-18,14.066,14.25,270.75
copan,2007-11-18,13.878,14.75,271.25
comayagua,2007-11-19,18.143,14.25,272.25
ocotepeque,2007-11-19,16.562,14.25,270.75
copan,2007-11-19,15.865,14.75,271.25
comayagua,2007-11-20,18.801,14.25,272.25
ocotepeque,2007-11-20,16.272,14.25,270.75
copan,2007-11-20,15.115,14.75,271.25
comayagua,2007-11-21,18.322,14.25,272.25
ocotepeque,2007-11-21,17.579,14.25,270.75
copan,2007-11-21,17.01,14.75,271.25
comayagua,2007-11-22,17.016,14.25,272.25
ocotepeque,2007-11-22,14.538,14.25,270.75
copan,2007-11-22,13.408,14.75,271.25
comayagua,2007-11-23,18.843,14.25,272.25
ocotepeque,2007-11-23,18.245,14.25,270.75
copan,2007-11-23,18.024,14.75,271.25
comayagua,2007-11-24,17.415,14.25,272.25
ocotepeque,2007-11-24,16.732,14.25,270.75
copan,2007-11-24,16.071,14.75,271.25
comayagua,2007-11-25,15.873,14.25,272.25
ocotepeque,2007-11-25,16.599,14.25,270.75
copan,2007-11-25,16.538,14.75,271.25
comayagua,2007-11-26,17.539,14.25,272.25
ocotepeque,2007-11-26,16.834,14.25,270.75
copan,2007-11-26,16.431,14.75,271.25
comayagua,2007-11-27,19.332,14.25,272.25
ocotepeque,2007-11-27,17.6,14.25,270.75
copan,2007-11-27,16.936,14.75,271.25
comayagua,2007-11-28,18.034,14.25,272.25
ocotepeque,2007-11-28,16.837,14.25,270.75
copan,2007-11-28,16.44,14.75,271.25
comayagua,2007-11-29,17.221,14.25,272.25
ocotepeque,2007-11-29,16.168,14.25,270.75
copan,2007-11-29,15.563,14.75,271.25
comayagua,2007-11-30,16.181,14.25,272.25
ocotepeque,2007-11-30,15.028,14.25,270.75
copan,2007-11-30,14.327,14.75,271.25
comayagua,2007-12-01,15.74,14.25,272.25
ocotepeque,2007-12-01,13.897,14.25,270.75
copan,2007-12-01,12.443,14.75,271.25
comayagua,2007-12-02,15.873,14.25,272.25
ocotepeque,2007-12-02,15.324,14.25,270.75
copan,2007-12-02,14.435,14.75,271.25
comayagua,2007-12-03,16.328,14.25,272.25
ocotepeque,2007-12-03,14.895,14.25,270.75
copan,2007-12-03,14.127,14.75,271.25
comayagua,2007-12-04,15.423,14.25,272.25
ocotepeque,2007-12-04,14.135,14.25,270.75
copan,2007-12-04,12.33,14.75,271.25
comayagua,2007-12-05,10.568,14.25,272.25
ocotepeque,2007-12-05,10.144,14.25,270.75
copan,2007-12-05,9.116,14.75,271.25
comayagua,2007-12-06,10.685,14.25,272.25
ocotepeque,2007-12-06,11.696,14.25,270.75
copan,2007-12-06,11.129,14.75,271.25
comayagua,2007-12-07,14.15,14.25,272.25
ocotepeque,2007-12-07,15.545,14.25,270.75
copan,2007-12-07,14.757,14.75,271.25
comayagua,2007-12-08,15.168,14.25,272.25
ocotepeque,2007-12-08,16.134,14.25,270.75
copan,2007-12-08,15.917,14.75,271.25
comayagua,2007-12-09,17.077,14.25,272.25
ocotepeque,2007-12-09,14.699,14.25,270.75
copan,2007-12-09,13.482,14.75,271.25
comayagua,2007-12-10,16.979,14.25,272.25
ocotepeque,2007-12-10,16.432,14.25,270.75
copan,2007-12-10,16.31,14.75,271.25
comayagua,2007-12-11,16.108,14.25,272.25
ocotepeque,2007-12-11,15.518,14.25,270.75
copan,2007-12-11,14.705,14.75,271.25
comayagua,2007-12-12,16.548,14.25,272.25
ocotepeque,2007-12-12,15.745,14.25,270.75
copan,2007-12-12,15.368,14.75,271.25
comayagua,2007-12-13,15.524,14.25,272.25
ocotepeque,2007-12-13,14.102,14.25,270.75
copan,2007-12-13,13.275,14.75,271.25
comayagua,2007-12-14,16.467,14.25,272.25
ocotepeque,2007-12-14,14.535,14.25,270.75
copan,2007-12-14,13.345,14.75,271.25
comayagua,2007-12-15,10.622,14.25,272.25
ocotepeque,2007-12-15,10.805,14.25,270.75
copan,2007-12-15,9.777,14.75,271.25
comayagua,2007-12-16,13.476,14.25,272.25
ocotepeque,2007-12-16,13.658,14.25,270.75
copan,2007-12-16,12.772,14.75,271.25
comayagua,2007-12-17,16.73,14.25,272.25
ocotepeque,2007-12-17,14.588,14.25,270.75
copan,2007-12-17,13.825,14.75,271.25
comayagua,2007-12-18,15.716,14.25,272.25
ocotepeque,2007-12-18,14.345,14.25,270.75
copan,2007-12-18,13.563,14.75,271.25
comayagua,2007-12-19,16.243,14.25,272.25
ocotepeque,2007-12-19,14.953,14.25,270.75
copan,2007-12-19,14.043,14.75,271.25
comayagua,2007-12-20,15.615,14.25,272.25
ocotepeque,2007-12-20,15.436,14.25,270.75
copan,2007-12-20,14.947,14.75,271.25
comayagua,2007-12-21,11.248,14.25,272.25
ocotepeque,2007-12-21,13.365,14.25,270.75
copan,2007-12-21,13.418,14.75,271.25
comayagua,2007-12-22,12.387,14.25,272.25
ocotepeque,2007-12-22,14.169,14.25,270.75
copan,2007-12-22,14.178,14.75,271.25
comayagua,2007-12-23,14.178,14.25,272.25
ocotepeque,2007-12-23,13.607,14.25,270.75
copan,2007-12-23,13.502,14.75,271.25
comayagua,2007-12-24,15.71,14.25,272.25
ocotepeque,2007-12-24,15.262,14.25,270.75
copan,2007-12-24,15.063,14.75,271.25
comayagua,2007-12-25,15.666,14.25,272.25
ocotepeque,2007-12-25,13.804,14.25,270.75
copan,2007-12-25,12.97,14.75,271.25
comayagua,2007-12-26,14.255,14.25,272.25
ocotepeque,2007-12-26,11.352,14.25,270.75
copan,2007-12-26,9.758,14.75,271.25
comayagua,2007-12-27,12.51,14.25,272.25
ocotepeque,2007-12-27,12.805,14.25,270.75
copan,2007-12-27,12.268,14.75,271.25
comayagua,2007-12-28,16.129,14.25,272.25
ocotepeque,2007-12-28,15.372,14.25,270.75
copan,2007-12-28,15.284,14.75,271.25
comayagua,2007-12-29,17.191,14.25,272.25
ocotepeque,2007-12-29,15.029,14.25,270.75
copan,2007-12-29,13.714,14.75,271.25
comayagua,2007-12-30,15.612,14.25,272.25
