town,date,tmax_c,grid_lat,grid_lon
comayagua,2005-07-12,27.203,14.25,272.25
ocotepeque,2005-07-12,26.448,14.25,270.75
copan,2005-07-12,25.367,14.75,271.25
comayagua,2005-07-13,25.531,14.25,272.25
ocotepeque,2005-07-13,25.411,14.25,270.75
copan,2005-07-13,21.28,14.75,271.25
comayagua,2005-07-14,26.13,14.25,272.25
ocotepeque,2005-07-14,27.129,14.25,270.75
copan,2005-07-14,24.408,14.75,271.25
comayagua,2005-07-15,26.055,14.25,272.25
ocotepeque,2005-07-15,27.377,14.25,270.75
copan,2005-07-15,25.412,14.75,271.25
comayagua,2005-07-16,26.77,14.25,272.25
ocotepeque,2005-07-16,27.652,14.25,270.75
copan,2005-07-16,25.8,14.75,271.25
comayagua,2005-07-17,26.165,14.25,272.25
ocotepeque,2005-07-17,28.043,14.25,270.75
copan,2005-07-17,26.616,14.75,271.25
comayagua,2005-07-18,27.225,14.25,272.25
ocotepeque,2005-07-18,29.111,14.25,270.75
copan,2005-07-18,25.862,14.75,271.25
comayagua,2005-07-19,29.202,14.25,272.25
ocotepeque,2005-07-19,29.595,14.25,270.75
copan,2005-07-19,26.737,14.75,271.25
comayagua,2005-07-20,24.331,14.25,272.25
ocotepeque,2005-07-20,27.9,14.25,270.75
copan,2005-07-20,25.349,14.75,271.25
comayagua,2005-07-21,26.641,14.25,272.25
ocotepeque,2005-07-21,28.28,14.25,270.75
copan,2005-07-21,25.959,14.75,271.25
comayagua,2005-07-22,27.104,14.25,272.25
ocotepeque,2005-07-22,27.58,14.25,270.75
copan,2005-07-22,23.583,14.75,271.25
comayagua,2005-07-23,24.444,14.25,272.25
ocotepeque,2005-07-23,28.499,14.25,270.75
copan,2005-07-23,25.189,14.75,271.25
comayagua,2005-07-24,27.419,14.25,272.25
ocotepeque,2005-07-24,29.092,14.25,270.75
copan,2005-07-24,25.912,14.75,271.25
comayagua,2005-07-25,28.461,14.25,272.25
ocotepeque,2005-07-25,28.777,14.25,270.75
copan,2005-07-25,25.841,14.75,271.25
comayagua,2005-07-26,29.033,14.25,272.25
ocotepeque,2005-07-26,31.235,14.25,270.75
copan,2005-07-26,27.457,14.75,271.25
comayagua,2005-07-27,28.428,14.25,272.25
ocotepeque,2005-07-27,30.708,14.25,270.75
copan,2005-07-27,26.474,14.75,271.25
comayagua,2005-07-28,27.724,14.25,272.25
ocotepeque,2005-07-28,29.449,14.25,270.75
copan,2005-07-28,26.192,14.75,271.25
comayagua,2005-07-29,25.11,14.25,272.25
ocotepeque,2005-07-29,29.159,14.25,270.75
copan,2005-07-29,23.19,14.75,271.25
comayagua,2005-07-30,28.057,14.25,272.25
ocotepeque,2005-07-30,29.942,14.25,270.75
copan,2005-07-30,24.362,14.75,271.25
comayagua,2005-07-31,26.619,14.25,272.25
ocotepeque,2005-07-31,29.121,14.25,270.75
copan,2005-07-31,25.299,14.75,271.25
comayagua,2005-08-01,29.663,14.25,272.25
ocotepeque,2005-08-01,31.79,14.25,270.75
copan,2005-08-01,28.671,14.75,271.25
comayagua,2005-08-02,27.938,14.25,272.25
ocotepeque,2005-08-02,31.294,14.25,270.75
copan,2005-08-02,28.636,14.75,271.25
comayagua,2005-08-03,28.928,14.25,272.25
ocotepeque,2005-08-03,30.397,14.25,270.75
copan,2005-08-03,26.635,14.75,271.25
comayagua,2005-08-04,27.843,14.25,272.25
ocotepeque,2005-08-04,29.368,14.25,270.75
copan,2005-08-04,26.544,14.75,271.25
comayagua,2005-08-05,23.886,14.25,272.25
ocotepeque,2005-08-05,28.628,14.25,270.75
copan,2005-08-05,21.813,14.75,271.25
comayagua,2005-08-06,28.66,14.25,272.25
ocotepeque,2005-08-06,31.249,14.25,270.75
copan,2005-08-06,28.858,14.75,271.25
comayagua,2005-08-07,27.642,14.25,272.25
ocotepeque,2005-08-07,29.689,14.25,270.75
copan,2005-08-07,27.603,14.75,271.25
comayagua,2005-08-08,29.097,14.25,272.25
ocotepeque,2005-08-08,31.883,14.25,270.75
copan,2005-08-08,28.798,14.75,271.25
comayagua,2005-08-09,28.377,14.25,272.25
ocotepeque,2005-08-09,27.927,14.25,270.75
copan,2005-08-09,26.236,14.75,271.25
comayagua,2005-08-10,28.242,14.25,272.25
ocotepeque,2005-08-10,27.752,14.25,270.75
copan,2005-08-10,26.247,14.75,271.25
comayagua,2005-08-11,27.697,14.25,272.25
ocotepeque,2005-08-11,29.321,14.25,270.75
copan,2005-08-11,26.312,14.75,271.25
comayagua,2005-08-12,29.141,14.25,272.25
ocotepeque,2005-08-12,30.354,14.25,270.75
copan,2005-08-12,26.833,14.75,271.25
comayagua,2005-08-13,28.479,14.25,272.25
ocotepeque,2005-08-13,30.136,14.25,270.75
copan,2005-08-13,27.123,14.75,271.25
comayagua,2005-08-14,28.021,14.25,272.25
ocotepeque,2005-08-14,28.396,14.25,270.75
copan,2005-08-14,26.46,14.75,271.25
comayagua,2005-08-15,27.661,14.25,272.25
ocotepeque,2005-08-15,29.004,14.25,270.75
copan,2005-08-15,26.211,14.75,271.25
comayagua,2005-08-16,27.817,14.25,272.25
ocotepeque,2005-08-16,28.441,14.25,270.75
copan,2005-08-16,22.934,14.75,271.25
comayagua,2005-08-17,26.99,14.25,272.25
ocotepeque,2005-08-17,28.008,14.25,270.75
copan,2005-08-17,25.318,14.75,271.25
comayagua,2005-08-18,24.453,14.25,272.25
ocotepeque,2005-08-18,25.64,14.25,270.75
copan,2005-08-18,23.953,14.75,271.25
comayagua,2005-08-19,26.619,14.25,272.25
ocotepeque,2005-08-19,27.058,14.25,270.75
copan,2005-08-19,24.782,14.75,271.25
comayagua,2005-08-20,26.41,14.25,272.25
ocotepeque,2005-08-20,28.662,14.25,270.75
copan,2005-08-20,25.076,14.75,271.25
comayagua,2005-08-21,29.179,14.25,272.25
ocotepeque,2005-08-21,29.85,14.25,270.75
copan,2005-08-21,25.546,14.75,271.25
comayagua,2005-08-22,27.095,14.25,272.25
ocotepeque,2005-08-22,27.928,14.25,270.75
copan,2005-08-22,26.823,14.75,271.25
comayagua,2005-08-23,22.077,14.25,272.25
ocotepeque,2005-08-23,29.006,14.25,270.75
copan,2005-08-23,24.127,14.75,271.25
comayagua,2005-08-24,28.528,14.25,272.25
ocotepeque,2005-08-24,28.976,14.25,270.75
copan,2005-08-24,25.486,14.75,271.25
comayagua,2005-08-25,28.532,14.25,272.25
ocotepeque,2005-08-25,29.992,14.25,270.75
copan,2005-08-25,27.356,14.75,271.25
comayagua,2005-08-26,28.477,14.25,272.25
ocotepeque,2005-08-26,29.952,14.25,270.75
copan,2005-08-26,27.336,14.75,271.25
comayagua,2005-08-27,28.092,14.25,272.25
ocotepeque,2005-08-27,30.153,14.25,270.75
copan,2005-08-27,28.21,14.75,271.25
comayagua,2005-08-28,27.297,14.25,272.25
ocotepeque,2005-08-28,27.522,14.25,270.75
copan,2005-08-28,27.32,14.75,271.25
comayagua,2005-08-29,28.736,14.25,272.25
ocotepeque,2005-08-29,29.365,14.25,270.75
copan,2005-08-29,29.38,14.75,271.25
comayagua,2005-08-30,28.736,14.25,272.25
ocotepeque,2005-08-30,29.845,14.25,270.75
copan,2005-08-30,27.436,14.75,271.25
comayagua,2005-08-31,28.468,14.25,272.25
ocotepeque,2005-08-31,30.89,14.25,270.75
copan,2005-08-31,27.339,14.75,271.25
comayagua,2005-09-01,26.863,14.25,272.25
ocotepeque,2005-09-01,29.066,14.25,270.75
copan,2005-09-01,26.395,14.75,271.25
comayagua,2005-09-02,27.707,14.25,272.25
ocotepeque,2005-09-02,28.543,14.25,270.75
copan,2005-09-02,26.34,14.75,271.25
comayagua,2005-09-03,27.991,14.25,272.25
ocotepeque,2005-09-03,29.549,14.25,270.75
copan,2005-09-03,24.195,14.75,271.25
comayagua,2005-09-04,27.643,14.25,272.25
ocotepeque,2005-09-04,30.07,14.25,270.75
copan,2005-09-04,25.974,14.75,271.25
comayagua,2005-09-05,26.396,14.25,272.25
ocotepeque,2005-09-05,29.587,14.25,270.75
copan,2005-09-05,25.837,14.75,271.25
comayagua,2005-09-06,27.346,14.25,272.25
ocotepeque,2005-09-06,29.668,14.25,270.75
copan,2005-09-06,25.449,14.75,271.25
comayagua,2005-09-07,27.047,14.25,272.25
ocotepeque,2005-09-07,29.893,14.25,270.75
copan,2005-09-07,27.826,14.75,271.25
comayagua,2005-09-08,29.2,14.25,272.25
ocotepeque,2005-09-08,29.068,14.25,270.75
copan,2005-09-08,26.009,14.75,271.25
comayagua,2005-09-09,28.223,14.25,272.25
ocotepeque,2005-09-09,28.719,14.25,270.75
copan,2005-09-09,25.926,14.75,271.25
comayagua,2005-09-10,28.868,14.25,272.25
ocotepeque,2005-09-10,30.689,14.25,270.75
copan,2005-09-10,26.204,14.75,271.25
comayagua,2005-09-11,27.884,14.25,272.25
ocotepeque,2005-09-11,30.334,14.25,270.75
copan,2005-09-11,28.003,14.75,271.25
comayagua,2005-09-12,28.44,14.25,272.25
ocotepeque,2005-09-12,30.534,14.25,270.75
copan,2005-09-12,26.632,14.75,271.25
comayagua,2005-09-13,28.856,14.25,272.25
ocotepeque,2005-09-13,30.864,14.25,270.75
copan,2005-09-13,25.997,14.75,271.25
comayagua,2005-09-14,24.217,14.25,272.25
ocotepeque,2005-09-14,29.427,14.25,270.75
copan,2005-09-14,27.037,14.75,271.25
comayagua,2005-09-15,27.523,14.25,272.25
ocotepeque,2005-09-15,29.236,14.25,270.75
copan,2005-09-15,26.138,14.75,271.25
comayagua,2005-09-16,26.641,14.25,272.25
ocotepeque,2005-09-16,28.111,14.25,270.75
copan,2005-09-16,23.04,14.75,271.25
comayagua,2005-09-17,26.495,14.25,272.25
ocotepeque,2005-09-17,27.683,14.25,270.75
copan,2005-09-17,24.469,14.75,271.25
comayagua,2005-09-18,27.521,14.25,272.25
ocotepeque,2005-09-18,29.765,14.25,270.75
copan,2005-09-18,25.223,14.75,271.25
comayagua,2005-09-19,25.997,14.25,272.25
ocotepeque,2005-09-19,29.488,14.25,270.75
copan,2005-09-19,25.072,14.75,271.25
comayagua,2005-09-20,26.745,14.25,272.25
ocotepeque,2005-09-20,29.175,14.25,270.75
copan,2005-09-20,25.896,14.75,271.25
comayagua,2005-09-21,27.723,14.25,272.25
ocotepeque,2005-09-21,28.571,14.25,270.75
copan,2005-09-21,25.61,14.75,271.25
comayagua,2005-09-22,26.449,14.25,272.25
ocotepeque,2005-09-22,24.718,14.25,270.75
copan,2005-09-22,26.744,14.75,271.25
comayagua,2005-09-23,23.338,14.25,272.25
ocotepeque,2005-09-23,23.448,14.25,270.75
copan,2005-09-23,23.143,14.75,271.25
comayagua,2005-09-24,23.783,14.25,272.25
ocotepeque,2005-09-24,24.43,14.25,270.75
copan,2005-09-24,25.079,14.75,271.25
comayagua,2005-09-25,27.492,14.25,272.25
ocotepeque,2005-09-25,27.441,14.25,270.75
copan,2005-09-25,27.376,14.75,271.25
comayagua,2005-09-26,28.433,14.25,272.25
ocotepeque,2005-09-26,28.803,14.25,270.75
copan,2005-09-26,26.904,14.75,271.25
comayagua,2005-09-27,27.425,14.25,272.25
ocotepeque,2005-09-27,28.837,14.25,270.75
copan,2005-09-27,26.37,14.75,271.25
comayagua,2005-09-28,24.562,14.25,272.25
ocotepeque,2005-09-28,25.745,14.25,270.75
copan,2005-09-28,22.371,14.75,271.25
comayagua,2005-09-29,26.362,14.25,272.25
ocotepeque,2005-09-29,28.812,14.25,270.75
copan,2005-09-29,26.083,14.75,271.25
comayagua,2005-09-30,25.362,14.25,272.25
ocotepeque,2005-09-30,26.402,14.25,270.75
copan,2005-09-30,21.607,14.75,271.25
comayagua,2005-10-01,27.631,14.25,272.25
ocotepeque,2005-10-01,25.529,14.25,270.75
copan,2005-10-01,20.556,14.75,271.25
comayagua,2005-10-02,23.514,14.25,272.25
ocotepeque,2005-10-02,25.569,14.25,270.75
copan,2005-10-02,23.069,14.75,271.25
comayagua,2005-10-03,23.378,14.25,272.25
ocotepeque,2005-10-03,22.737,14.25,270.75
copan,2005-10-03,24.03,14.75,271.25
comayagua,2005-10-04,21.177,14.25,272.25
ocotepeque,2005-10-04,22.79,14.25,270.75
copan,2005-10-04,23.452,14.75,271.25
comayagua,2005-10-05,22.302,14.25,272.25
ocotepeque,2005-10-05,21.96,14.25,270.75
copan,2005-10-05,20.946,14.75,271.25
comayagua,2005-10-06,25.636,14.25,272.25
ocotepeque,2005-10-06,26.49,14.25,270.75
copan,2005-10-06,25.643,14.75,271.25
comayagua,2005-10-07,26.549,14.25,272.25
ocotepeque,2005-10-07,27.217,14.25,270.75
copan,2005-10-07,26.133,14.75,271.25
comayagua,2005-10-08,22.48,14.25,272.25
ocotepeque,2005-10-08,23.883,14.25,270.75
copan,2005-10-08,22.875,14.75,271.25
comayagua,2005-10-09,25.33,14.25,272.25
ocotepeque,2005-10-09,25.172,14.25,270.75
copan,2005-10-09,23.832,14.75,271.25
comayagua,2005-10-10,27.295,14.25,272.25
ocotepeque,2005-10-10,26.49,14.25,270.75
copan,2005-10-10,26.828,14.75,271.25
comayagua,2005-10-11,27.118,14.25,272.25
ocotepeque,2005-10-11,28.264,14.25,270.75
copan,2005-10-11,25.391,14.75,271.25
comayagua,2005-10-12,26.677,14.25,272.25
ocotepeque,2005-10-12,28.962,14.25,270.75
copan,2005-10-12,24.37,14.75,271.25
comayagua,2005-10-13,25.491,14.25,272.25
ocotepeque,2005-10-13,27.937,14.25,270.75
copan,2005-10-13,23.231,14.75,271.25
comayagua,2005-10-14,26.892,14.25,272.25
ocotepeque,2005-10-14,28.132,14.25,270.75
copan,2005-10-14,21.844,14.75,271.25
comayagua,2005-10-15,25.311,14.25,272.25
ocotepeque,2005-10-15,27.002,14.25,270.75
copan,2005-10-15,21.841,14.75,271.25
comayagua,2005-10-16,25.401,14.25,272.25
ocotepeque,2005-10-16,27.688,14.25,270.75
copan,2005-10-16,21.179,14.75,271.25
comayagua,2005-10-17,26.574,14.25,272.25
ocotepeque,2005-10-17,28.179,14.25,270.75
copan,2005-10-17,21.921,14.75,271.25
comayagua,2005-10-18,22.119,14.25,272.25
ocotepeque,2005-10-18,23.055,14.25,270.75
copan,2005-10-18,21.404,14.75,271.25
comayagua,2005-10-19,24.539,14.25,272.25
ocotepeque,2005-10-19,27.335,14.25,270.75
copan,2005-10-19,21.914,14.75,271.25
comayagua,2005-10-20,27.932,14.25,272.25
ocotepeque,2005-10-20,27.314,14.25,270.75
copan,2005-10-20,25.047,14.75,271.25
comayagua,2005-10-21,25.447,14.25,272.25
ocotepeque,2005-10-21,28.183,14.25,270.75
copan,2005-10-21,24.576,14.75,271.25
comayagua,2005-10-22,27.331,14.25,272.25
ocotepeque,2005-10-22,28.087,14.25,270.75
copan,2005-10-22,25.69,14.75,271.25
comayagua,2005-10-23,25.376,14.25,272.25
ocotepeque,2005-10-23,25.731,14.25,270.75
copan,2005-10-23,24.075,14.75,271.25
comayagua,2005-10-24,23.965,14.25,272.25
ocotepeque,2005-10-24,26.561,14.25,270.75
copan,2005-10-24,23.675,14.75,271.25
comayagua,2005-10-25,25.288,14.25,272.25
ocotepeque,2005-10-25,27.317,14.25,270.75
copan,2005-10-25,24.686,14.75,271.25
comayagua,2005-10-26,22.862,14.25,272.25
ocotepeque,2005-10-26,25.628,14.25,270.75
copan,2005-10-26,17.842,14.75,271.25
comayagua,2005-10-27,26.177,14.25,272.25
ocotepeque,2005-10-27,27.363,14.25,270.75
copan,2005-10-27,22.76,14.75,271.25
comayagua,2005-10-28,24.966,14.25,272.25
ocotepeque,2005-10-28,24.873,14.25,270.75
copan,2005-10-28,22.258,14.75,271.25
comayagua,2005-10-29,24.055,14.25,272.25
ocotepeque,2005-10-29,27.925,14.25,270.75
copan,2005-10-29,24.175,14.75,271.25
comayagua,2005-10-30,21.814,14.25,272.25
ocotepeque,2005-10-30,26.369,14.25,270.75
copan,2005-10-30,21.771,14.75,271.25
comayagua,2005-10-31,21.808,14.25,272.25
ocotepeque,2005-10-31,25.12,14.25,270.75
copan,2005-10-31,17.551,14.75,271.25
comayagua,2005-11-01,21.643,14.25,272.25
ocotepeque,2005-11-01,24.652,14.25,270.75
copan,2005-11-01,16.867,14.75,271.25
comayagua,2005-11-02,22.763,14.25,272.25
ocotepeque,2005-11-02,25.278,14.25,270.75
copan,2005-11-02,18.033,14.75,271.25
comayagua,2005-11-03,21.084,14.25,272.25
ocotepeque,2005-11-03,25.3,14.25,270.75
copan,2005-11-03,19.301,14.75,271.25
comayagua,2005-11-04,24.564,14.25,272.25
ocotepeque,2005-11-04,26.318,14.25,270.75
copan,2005-11-04,21.428,14.75,271.25
comayagua,2005-11-05,24.86,14.25,272.25
ocotepeque,2005-11-05,27.579,14.25,270.75
copan,2005-11-05,21.911,14.75,271.25
comayagua,2005-11-06,22.95,14.25,272.25
ocotepeque,2005-11-06,25.481,14.25,270.75
copan,2005-11-06,21.571,14.75,271.25
comayagua,2005-11-07,26.899,14.25,272.25
ocotepeque,2005-11-07,28.641,14.25,270.75
copan,2005-11-07,22.957,14.75,271.25
comayagua,2005-11-08,28.249,14.25,272.25
ocotepeque,2005-11-08,29.461,14.25,270.75
copan,2005-11-08,24.607,14.75,271.25
comayagua,2005-11-09,24.153,14.25,272.25
ocotepeque,2005-11-09,27.635,14.25,270.75
copan,2005-11-09,22.793,14.75,271.25
comayagua,2005-11-10,22.51,14.25,272.25
ocotepeque,2005-11-10,26.816,14.25,270.75
copan,2005-11-10,19.696,14.75,271.25
comayagua,2005-11-11,24.635,14.25,272.25
ocotepeque,2005-11-11,27.013,14.25,270.75
copan,2005-11-11,21.82,14.75,271.25
comayagua,2005-11-12,23.721,14.25,272.25
ocotepeque,2005-11-12,27.444,14.25,270.75
copan,2005-11-12,21.171,14.75,271.25
comayagua,2005-11-13,26.48,14.25,272.25
ocotepeque,2005-11-13,28.674,14.25,270.75
copan,2005-11-13,23.259,14.75,271.25
comayagua,2005-11-14,26.393,14.25,272.25
ocotepeque,2005-11-14,28.605,14.25,270.75
copan,2005-11-14,23.602,14.75,271.25
comayagua,2005-11-15,26.292,14.25,272.25
ocotepeque,2005-11-15,27.584,14.25,270.75
copan,2005-11-15,22.119,14.75,271.25
comayagua,2005-11-16,24.574,14.25,272.25
ocotepeque,2005-11-16,28.73,14.25,270.75
copan,2005-11-16,22.549,14.75,271.25
comayagua,2005-11-17,21.279,14.25,272.25
ocotepeque,2005-11-17,24.914,14.25,270.75
copan,2005-11-17,17.265,14.75,271.25
comayagua,2005-11-18,20.981,14.25,272.25
ocotepeque,2005-11-18,23.787,14.25,270.75
copan,2005-11-18,17.199,14.75,271.25
comayagua,2005-11-19,23.387,14.25,272.25
ocotepeque,2005-11-19,25.172,14.25,270.75
copan,2005-11-19,16.227,14.75,271.25
comayagua,2005-11-20,25.47,14.25,272.25
ocotepeque,2005-11-20,27.234,14.25,270.75
copan,2005-11-20,19.816,14.75,271.25
comayagua,2005-11-21,23.615,14.25,272.25
ocotepeque,2005-11-21,28.505,14.25,270.75
copan,2005-11-21,24.09,14.75,271.25
comayagua,2005-11-22,25.797,14.25,272.25
ocotepeque,2005-11-22,26.339,14.25,270.75
copan,2005-11-22,21.471,14.75,271.25
comayagua,2005-11-23,20.413,14.25,272.25
ocotepeque,2005-11-23,23.789,14.25,270.75
copan,2005-11-23,18.169,14.75,271.25
comayagua,2005-11-24,25.904,14.25,272.25
ocotepeque,2005-11-24,25.97,14.25,270.75
copan,2005-11-24,20.629,14.75,271.25
comayagua,2005-11-25,27.283,14.25,272.25
ocotepeque,2005-11-25,26.463,14.25,270.75
copan,2005-11-25,20.788,14.75,271.25
comayagua,2005-11-26,28.328,14.25,272.25
ocotepeque,2005-11-26,27.748,14.25,270.75
copan,2005-11-26,23.615,14.75,271.25
comayagua,2005-11-27,28.235,14.25,272.25
ocotepeque,2005-11-27,29.197,14.25,270.75
copan,2005-11-27,27.364,14.75,271.25
comayagua,2005-11-28,28.551,14.25,272.25
ocotepeque,2005-11-28,29.223,14.25,270.75
copan,2005-11-28,26.275,14.75,271.25
comayagua,2005-11-29,26.049,14.25,272.25
ocotepeque,2005-11-29,27.994,14.25,270.75
copan,2005-11-29,22.642,14.75,271.25
comayagua,2005-11-30,24.821,14.25,272.25
ocotepeque,2005-11-30,27.857,14.25,270.75
copan,2005-11-30,22.023,14.75,271.25
comayagua,2005-12-01,26.732,14.25,272.25
ocotepeque,2005-12-01,28.589,14.25,270.75
copan,2005-12-01,25.171,14.75,271.25
comayagua,2005-12-02,26.775,14.25,272.25
ocotepeque,2005-12-02,28.733,14.25,270.75
copan,2005-12-02,23.323,14.75,271.25
comayagua,2005-12-03,26.02,14.25,272.25
ocotepeque,2005-12-03,26.898,14.25,270.75
copan,2005-12-03,22.022,14.75,271.25
comayagua,2005-12-04,28.988,14.25,272.25
ocotepeque,2005-12-04,28.828,14.25,270.75
copan,2005-12-04,24.462,14.75,271.25
comayagua,2005-12-05,28.685,14.25,272.25
ocotepeque,2005-12-05,28.962,14.25,270.75
copan,2005-12-05,27.341,14.75,271.25
comayagua,2005-12-06,27.251,14.25,272.25
ocotepeque,2005-12-06,28.991,14.25,270.75
copan,2005-12-06,23.248,14.75,271.25
comayagua,2005-12-07,26.814,14.25,272.25
ocotepeque,2005-12-07,28.369,14.25,270.75
copan,2005-12-07,22.181,14.75,271.25
comayagua,2005-12-08,27.374,14.25,272.25
ocotepeque,2005-12-08,29.528,14.25,270.75
copan,2005-12-08,27.104,14.75,271.25
comayagua,2005-12-09,21.489,14.25,272.25
ocotepeque,2005-12-09,27.127,14.25,270.75
copan,2005-12-09,21.442,14.75,271.25
comayagua,2005-12-10,24.988,14.25,272.25
ocotepeque,2005-12-10,26.538,14.25,270.75
copan,2005-12-10,19.651,14.75,271.25
comayagua,2005-12-11,25.672,14.25,272.25
ocotepeque,2005-12-11,27.97,14.25,270.75
copan,2005-12-11,19.841,14.75,271.25
comayagua,2005-12-12,23.737,14.25,272.25
ocotepeque,2005-12-12,25.738,14.25,270.75
copan,2005-12-12,19.474,14.75,271.25
comayagua,2005-12-13,25.339,14.25,272.25
ocotepeque,2005-12-13,27.246,14.25,270.75
copan,2005-12-13,19.42,14.75,271.25
comayagua,2005-12-14,27.364,14.25,272.25
ocotepeque,2005-12-14,26.867,14.25,270.75
copan,2005-12-14,22.549,14.75,271.25
comayagua,2005-12-15,29.488,14.25,272.25
ocotepeque,2005-12-15,29.286,14.25,270.75
copan,2005-12-15,25.358,14.75,271.25
comayagua,2005-12-16,26.653,14.25,272.25
ocotepeque,2005-12-16,28.773,14.25,270.75
copan,2005-12-16,23.467,14.75,271.25
comayagua,2005-12-17,28.386,14.25,272.25
ocotepeque,2005-12-17,28.239,14.25,270.75
copan,2005-12-17,23.781,14.75,271.25
comayagua,2005-12-18,26.642,14.25,272.25
ocotepeque,2005-12-18,28.6,14.25,270.75
copan,2005-12-18,23.227,14.75,271.25
comayagua,2005-12-19,25.757,14.25,272.25
ocotepeque,2005-12-19,27.403,14.25,270.75
copan,2005-12-19,20.628,14.75,271.25
comayagua,2005-12-20,24.175,14.25,272.25
ocotepeque,2005-12-20,27.569,14.25,270.75
copan,2005-12-20,23.115,14.75,271.25
comayagua,2005-12-21,24.207,14.25,272.25
ocotepeque,2005-12-21,25.985,14.25,270.75
copan,2005-12-21,18.198,14.75,271.25
comayagua,2005-12-22,23.1,14.25,272.25
ocotepeque,2005-12-22,24.781,14.25,270.75
copan,2005-12-22,18.12,14.75,271.25
comayagua,2005-12-23,22.206,14.25,272.25
ocotepeque,2005-12-23,25.957,14.25,270.75
copan,2005-12-23,18.463,14.75,271.25
comayagua,2005-12-24,28.955,14.25,272.25
ocotepeque,2005-12-24,28.088,14.25,270.75
copan,2005-12-24,23.872,14.75,271.25
comayagua,2005-12-25,25.115,14.25,272.25
ocotepeque,2005-12-25,26.56,14.25,270.75
copan,2005-12-25,20.544,14.75,271.25
comayagua,2005-12-26,23.657,14.25,272.25
ocotepeque,2005-12-26,26.058,14.25,270.75
copan,2005-12-26,17.884,14.75,271.25
comayagua,2005-12-27,27.14,14.25,272.25
ocotepeque,2005-12-27,28.248,14.25,270.75
copan,2005-12-27,21.231,14.75,271.25
comayagua,2005-12-28,29.694,14.25,272.25
ocotepeque,2005-12-28,28.847,14.25,270.75
copan,2005-12-28,24.632,14.75,271.25
comayagua,2005-12-29,28.945,14.25,272.25
ocotepeque,2005-12-29,28.307,14.25,270.75
copan,2005-12-29,25.129,14.75,271.25
comayagua,2005-12-30,27.367,14.25,272.25
ocotepeque,2005-12-30,28.178,14.25,270.75
copan,2005-12-30,23.54,14.75,271.25
comayagua,2005-12-31,28.574,14.25,272.25
ocotepeque,2005-12-31,29.418,14.25,270.75
copan,2005-12-31,25.245,14.75,271.25
comayagua,2006-01-01,28.998,14.25,272.25
ocotepeque,2006-01-01,28.888,14.25,270.75
copan,2006-01-01,26.167,14.75,271.25
comayagua,2006-01-02,29.805,14.25,272.25
ocotepeque,2006-01-02,29.779,14.25,270.75
