town,date,precip_mm,grid_lat,grid_lon
ocotepeque,2005-07-12,17.919,14.25,270.75
copan,2005-07-12,8.832,14.75,271.25
comayagua,2005-07-13,11.439,14.25,272.25
ocotepeque,2005-07-13,14.969,14.25,270.75
copan,2005-07-13,11.49,14.75,271.25
comayagua,2005-07-14,1.984,14.25,272.25
ocotepeque,2005-07-14,6.914,14.25,270.75
copan,2005-07-14,1.189,14.75,271.25
comayagua,2005-07-15,0.793,14.25,272.25
ocotepeque,2005-07-15,8.013,14.25,270.75
copan,2005-07-15,17.542,14.75,271.25
comayagua,2005-07-16,14.375,14.25,272.25
ocotepeque,2005-07-16,0.892,14.25,270.75
copan,2005-07-16,3.026,14.75,271.25
comayagua,2005-07-17,1.668,14.25,272.25
ocotepeque,2005-07-17,2.71,14.25,270.75
copan,2005-07-17,6.495,14.75,271.25
comayagua,2005-07-18,0.166,14.25,272.25
ocotepeque,2005-07-18,0.034,14.25,270.75
copan,2005-07-18,0.16,14.75,271.25
comayagua,2005-07-19,0.718,14.25,272.25
ocotepeque,2005-07-19,1.312,14.25,270.75
copan,2005-07-19,7.062,14.75,271.25
comayagua,2005-07-20,0.971,14.25,272.25
ocotepeque,2005-07-20,11.363,14.25,270.75
copan,2005-07-20,9.676,14.75,271.25
comayagua,2005-07-21,0.0,14.25,272.25
ocotepeque,2005-07-21,0.04,14.25,270.75
copan,2005-07-21,0.0,14.75,271.25
comayagua,2005-07-22,22.159,14.25,272.25
ocotepeque,2005-07-22,4.758,14.25,270.75
copan,2005-07-22,1.048,14.75,271.25
comayagua,2005-07-23,9.193,14.25,272.25
ocotepeque,2005-07-23,2.334,14.25,270.75
copan,2005-07-23,12.276,14.75,271.25
comayagua,2005-07-24,7.184,14.25,272.25
ocotepeque,2005-07-24,2.675,14.25,270.75
copan,2005-07-24,2.313,14.75,271.25
comayagua,2005-07-25,6.949,14.25,272.25
ocotepeque,2005-07-25,6.896,14.25,270.75
copan,2005-07-25,0.733,14.75,271.25
comayagua,2005-07-26,1.0,14.25,272.25
ocotepeque,2005-07-26,1.336,14.25,270.75
copan,2005-07-26,0.178,14.75,271.25
comayagua,2005-07-27,0.297,14.25,272.25
ocotepeque,2005-07-27,0.216,14.25,270.75
copan,2005-07-27,1.222,14.75,271.25
comayagua,2005-07-28,0.118,14.25,272.25
ocotepeque,2005-07-28,1.554,14.25,270.75
copan,2005-07-28,0.207,14.75,271.25
comayagua,2005-07-29,0.438,14.25,272.25
ocotepeque,2005-07-29,1.78,14.25,270.75
copan,2005-07-29,0.193,14.75,271.25
comayagua,2005-07-30,0.102,14.25,272.25
ocotepeque,2005-07-30,0.113,14.25,270.75
copan,2005-07-30,0.501,14.75,271.25
comayagua,2005-07-31,0.0,14.25,272.25
ocotepeque,2005-07-31,0.253,14.25,270.75
copan,2005-07-31,0.05,14.75,271.25
comayagua,2005-08-01,0.141,14.25,272.25
ocotepeque,2005-08-01,0.587,14.25,270.75
copan,2005-08-01,0.08,14.75,271.25
comayagua,2005-08-02,4.655,14.25,272.25
ocotepeque,2005-08-02,2.937,14.25,270.75
copan,2005-08-02,0.696,14.75,271.25
comayagua,2005-08-03,10.258,14.25,272.25
ocotepeque,2005-08-03,1.258,14.25,270.75
copan,2005-08-03,0.98,14.75,271.25
comayagua,2005-08-04,0.353,14.25,272.25
ocotepeque,2005-08-04,13.498,14.25,270.75
copan,2005-08-04,5.357,14.75,271.25
comayagua,2005-08-05,0.106,14.25,272.25
ocotepeque,2005-08-05,3.837,14.25,270.75
copan,2005-08-05,0.399,14.75,271.25
comayagua,2005-08-06,0.074,14.25,272.25
ocotepeque,2005-08-06,0.043,14.25,270.75
copan,2005-08-06,0.037,14.75,271.25
comayagua,2005-08-07,0.07,14.25,272.25
ocotepeque,2005-08-07,10.796,14.25,270.75
copan,2005-08-07,7.536,14.75,271.25
comayagua,2005-08-08,0.0,14.25,272.25
ocotepeque,2005-08-08,0.0,14.25,270.75
copan,2005-08-08,0.0,14.75,271.25
comayagua,2005-08-09,0.277,14.25,272.25
ocotepeque,2005-08-09,0.068,14.25,270.75
copan,2005-08-09,1.041,14.75,271.25
comayagua,2005-08-10,0.362,14.25,272.25
ocotepeque,2005-08-10,0.287,14.25,270.75
copan,2005-08-10,0.222,14.75,271.25
comayagua,2005-08-11,3.752,14.25,272.25
ocotepeque,2005-08-11,0.424,14.25,270.75
copan,2005-08-11,1.846,14.75,271.25
comayagua,2005-08-12,29.701,14.25,272.25
ocotepeque,2005-08-12,35.335,14.25,270.75
copan,2005-08-12,26.63,14.75,271.25
comayagua,2005-08-13,1.355,14.25,272.25
ocotepeque,2005-08-13,0.778,14.25,270.75
copan,2005-08-13,0.051,14.75,271.25
comayagua,2005-08-14,5.697,14.25,272.25
ocotepeque,2005-08-14,17.032,14.25,270.75
copan,2005-08-14,22.415,14.75,271.25
comayagua,2005-08-15,2.155,14.25,272.25
ocotepeque,2005-08-15,3.78,14.25,270.75
copan,2005-08-15,1.364,14.75,271.25
comayagua,2005-08-16,6.725,14.25,272.25
ocotepeque,2005-08-16,0.639,14.25,270.75
copan,2005-08-16,1.812,14.75,271.25
comayagua,2005-08-17,9.418,14.25,272.25
ocotepeque,2005-08-17,25.856,14.25,270.75
copan,2005-08-17,11.101,14.75,271.25
comayagua,2005-08-18,7.09,14.25,272.25
ocotepeque,2005-08-18,10.16,14.25,270.75
copan,2005-08-18,0.907,14.75,271.25
comayagua,2005-08-19,17.288,14.25,272.25
ocotepeque,2005-08-19,12.385,14.25,270.75
copan,2005-08-19,8.714,14.75,271.25
comayagua,2005-08-20,12.522,14.25,272.25
ocotepeque,2005-08-20,1.095,14.25,270.75
copan,2005-08-20,3.405,14.75,271.25
comayagua,2005-08-21,2.093,14.25,272.25
ocotepeque,2005-08-21,0.029,14.25,270.75
copan,2005-08-21,0.12,14.75,271.25
comayagua,2005-08-22,5.496,14.25,272.25
ocotepeque,2005-08-22,11.123,14.25,270.75
copan,2005-08-22,27.783,14.75,271.25
comayagua,2005-08-23,4.541,14.25,272.25
ocotepeque,2005-08-23,0.236,14.25,270.75
copan,2005-08-23,1.114,14.75,271.25
comayagua,2005-08-24,3.851,14.25,272.25
ocotepeque,2005-08-24,0.69,14.25,270.75
copan,2005-08-24,0.113,14.75,271.25
comayagua,2005-08-25,24.423,14.25,272.25
ocotepeque,2005-08-25,7.314,14.25,270.75
copan,2005-08-25,1.375,14.75,271.25
comayagua,2005-08-26,1.497,14.25,272.25
ocotepeque,2005-08-26,5.207,14.25,270.75
copan,2005-08-26,0.238,14.75,271.25
comayagua,2005-08-27,6.475,14.25,272.25
ocotepeque,2005-08-27,0.585,14.25,270.75
copan,2005-08-27,1.626,14.75,271.25
comayagua,2005-08-28,2.478,14.25,272.25
ocotepeque,2005-08-28,0.376,14.25,270.75
copan,2005-08-28,0.659,14.75,271.25
comayagua,2005-08-29,7.564,14.25,272.25
ocotepeque,2005-08-29,1.411,14.25,270.75
copan,2005-08-29,0.829,14.75,271.25
comayagua,2005-08-30,0.342,14.25,272.25
ocotepeque,2005-08-30,0.057,14.25,270.75
copan,2005-08-30,0.654,14.75,271.25
comayagua,2005-08-31,0.03,14.25,272.25
ocotepeque,2005-08-31,0.0,14.25,270.75
copan,2005-08-31,0.0,14.75,271.25
comayagua,2005-09-01,0.227,14.25,272.25
ocotepeque,2005-09-01,1.38,14.25,270.75
copan,2005-09-01,0.104,14.75,271.25
comayagua,2005-09-02,11.903,14.25,272.25
ocotepeque,2005-09-02,15.794,14.25,270.75
copan,2005-09-02,12.07,14.75,271.25
comayagua,2005-09-03,1.329,14.25,272.25
ocotepeque,2005-09-03,0.071,14.25,270.75
copan,2005-09-03,0.163,14.75,271.25
comayagua,2005-09-04,2.295,14.25,272.25
ocotepeque,2005-09-04,7.602,14.25,270.75
copan,2005-09-04,2.527,14.75,271.25
comayagua,2005-09-05,15.525,14.25,272.25
ocotepeque,2005-09-05,6.437,14.25,270.75
copan,2005-09-05,13.376,14.75,271.25
comayagua,2005-09-06,1.081,14.25,272.25
ocotepeque,2005-09-06,29.593,14.25,270.75
copan,2005-09-06,12.236,14.75,271.25
comayagua,2005-09-07,0.066,14.25,272.25
ocotepeque,2005-09-07,1.485,14.25,270.75
copan,2005-09-07,0.103,14.75,271.25
comayagua,2005-09-08,0.031,14.25,272.25
ocotepeque,2005-09-08,0.05,14.25,270.75
copan,2005-09-08,0.086,14.75,271.25
comayagua,2005-09-09,0.137,14.25,272.25
ocotepeque,2005-09-09,0.0,14.25,270.75
copan,2005-09-09,0.056,14.75,271.25
comayagua,2005-09-10,2.344,14.25,272.25
ocotepeque,2005-09-10,0.968,14.25,270.75
copan,2005-09-10,1.745,14.75,271.25
comayagua,2005-09-11,0.577,14.25,272.25
ocotepeque,2005-09-11,12.997,14.25,270.75
copan,2005-09-11,1.257,14.75,271.25
comayagua,2005-09-12,9.933,14.25,272.25
ocotepeque,2005-09-12,0.824,14.25,270.75
copan,2005-09-12,3.913,14.75,271.25
comayagua,2005-09-13,0.16,14.25,272.25
ocotepeque,2005-09-13,6.332,14.25,270.75
copan,2005-09-13,0.777,14.75,271.25
comayagua,2005-09-14,28.024,14.25,272.25
ocotepeque,2005-09-14,0.69,14.25,270.75
copan,2005-09-14,0.656,14.75,271.25
comayagua,2005-09-15,5.681,14.25,272.25
ocotepeque,2005-09-15,9.441,14.25,270.75
copan,2005-09-15,9.469,14.75,271.25
comayagua,2005-09-16,1.987,14.25,272.25
ocotepeque,2005-09-16,6.286,14.25,270.75
copan,2005-09-16,0.837,14.75,271.25
comayagua,2005-09-17,0.159,14.25,272.25
ocotepeque,2005-09-17,1.177,14.25,270.75
copan,2005-09-17,10.992,14.75,271.25
comayagua,2005-09-18,0.453,14.25,272.25
ocotepeque,2005-09-18,20.14,14.25,270.75
copan,2005-09-18,18.455,14.75,271.25
comayagua,2005-09-19,0.077,14.25,272.25
ocotepeque,2005-09-19,3.671,14.25,270.75
copan,2005-09-19,0.523,14.75,271.25
comayagua,2005-09-20,3.701,14.25,272.25
ocotepeque,2005-09-20,6.703,14.25,270.75
copan,2005-09-20,1.067,14.75,271.25
comayagua,2005-09-21,12.429,14.25,272.25
ocotepeque,2005-09-21,33.413,14.25,270.75
copan,2005-09-21,8.072,14.75,271.25
comayagua,2005-09-22,11.134,14.25,272.25
ocotepeque,2005-09-22,17.168,14.25,270.75
copan,2005-09-22,58.662,14.75,271.25
comayagua,2005-09-23,1.138,14.25,272.25
ocotepeque,2005-09-23,29.568,14.25,270.75
copan,2005-09-23,1.612,14.75,271.25
comayagua,2005-09-24,3.551,14.25,272.25
ocotepeque,2005-09-24,0.613,14.25,270.75
copan,2005-09-24,0.243,14.75,271.25
comayagua,2005-09-25,0.235,14.25,272.25
ocotepeque,2005-09-25,0.026,14.25,270.75
copan,2005-09-25,0.631,14.75,271.25
comayagua,2005-09-26,2.37,14.25,272.25
ocotepeque,2005-09-26,6.657,14.25,270.75
copan,2005-09-26,31.971,14.75,271.25
comayagua,2005-09-27,7.772,14.25,272.25
ocotepeque,2005-09-27,0.807,14.25,270.75
copan,2005-09-27,5.354,14.75,271.25
comayagua,2005-09-28,37.223,14.25,272.25
ocotepeque,2005-09-28,2.76,14.25,270.75
copan,2005-09-28,10.858,14.75,271.25
comayagua,2005-09-29,1.204,14.25,272.25
ocotepeque,2005-09-29,0.417,14.25,270.75
copan,2005-09-29,2.421,14.75,271.25
comayagua,2005-09-30,2.286,14.25,272.25
ocotepeque,2005-09-30,0.663,14.25,270.75
copan,2005-09-30,0.979,14.75,271.25
comayagua,2005-10-01,11.898,14.25,272.25
ocotepeque,2005-10-01,0.175,14.25,270.75
copan,2005-10-01,0.062,14.75,271.25
comayagua,2005-10-02,10.298,14.25,272.25
ocotepeque,2005-10-02,0.955,14.25,270.75
copan,2005-10-02,0.102,14.75,271.25
comayagua,2005-10-03,7.218,14.25,272.25
ocotepeque,2005-10-03,11.342,14.25,270.75
copan,2005-10-03,4.041,14.75,271.25
comayagua,2005-10-04,9.65,14.25,272.25
ocotepeque,2005-10-04,19.454,14.25,270.75
copan,2005-10-04,3.288,14.75,271.25
comayagua,2005-10-05,9.54,14.25,272.25
ocotepeque,2005-10-05,4.362,14.25,270.75
copan,2005-10-05,1.709,14.75,271.25
comayagua,2005-10-06,1.097,14.25,272.25
ocotepeque,2005-10-06,0.238,14.25,270.75
copan,2005-10-06,0.231,14.75,271.25
comayagua,2005-10-07,0.099,14.25,272.25
ocotepeque,2005-10-07,0.44,14.25,270.75
copan,2005-10-07,0.14,14.75,271.25
comayagua,2005-10-08,35.107,14.25,272.25
ocotepeque,2005-10-08,7.67,14.25,270.75
copan,2005-10-08,68.696,14.75,271.25
comayagua,2005-10-09,2.029,14.25,272.25
ocotepeque,2005-10-09,6.547,14.25,270.75
copan,2005-10-09,0.947,14.75,271.25
comayagua,2005-10-10,0.835,14.25,272.25
ocotepeque,2005-10-10,0.234,14.25,270.75
copan,2005-10-10,3.042,14.75,271.25
comayagua,2005-10-11,0.038,14.25,272.25
ocotepeque,2005-10-11,0.047,14.25,270.75
copan,2005-10-11,0.068,14.75,271.25
comayagua,2005-10-12,0.057,14.25,272.25
ocotepeque,2005-10-12,1.348,14.25,270.75
copan,2005-10-12,3.474,14.75,271.25
comayagua,2005-10-13,1.28,14.25,272.25
ocotepeque,2005-10-13,0.656,14.25,270.75
copan,2005-10-13,0.082,14.75,271.25
comayagua,2005-10-14,2.718,14.25,272.25
ocotepeque,2005-10-14,5.388,14.25,270.75
copan,2005-10-14,4.249,14.75,271.25
comayagua,2005-10-15,2.794,14.25,272.25
ocotepeque,2005-10-15,1.035,14.25,270.75
copan,2005-10-15,5.116,14.75,271.25
comayagua,2005-10-16,0.418,14.25,272.25
ocotepeque,2005-10-16,0.714,14.25,270.75
copan,2005-10-16,3.512,14.75,271.25
comayagua,2005-10-17,0.72,14.25,272.25
ocotepeque,2005-10-17,0.193,14.25,270.75
copan,2005-10-17,0.364,14.75,271.25
comayagua,2005-10-18,0.037,14.25,272.25
ocotepeque,2005-10-18,0.0,14.25,270.75
copan,2005-10-18,0.0,14.75,271.25
comayagua,2005-10-19,0.068,14.25,272.25
ocotepeque,2005-10-19,0.04,14.25,270.75
copan,2005-10-19,0.126,14.75,271.25
comayagua,2005-10-20,0.085,14.25,272.25
ocotepeque,2005-10-20,0.133,14.25,270.75
copan,2005-10-20,0.0,14.75,271.25
comayagua,2005-10-21,0.48,14.25,272.25
ocotepeque,2005-10-21,3.793,14.25,270.75
copan,2005-10-21,0.453,14.75,271.25
comayagua,2005-10-22,1.41,14.25,272.25
ocotepeque,2005-10-22,0.021,14.25,270.75
copan,2005-10-22,0.0,14.75,271.25
comayagua,2005-10-23,7.923,14.25,272.25
ocotepeque,2005-10-23,0.195,14.25,270.75
copan,2005-10-23,0.549,14.75,271.25
comayagua,2005-10-24,0.172,14.25,272.25
ocotepeque,2005-10-24,25.473,14.25,270.75
copan,2005-10-24,12.081,14.75,271.25
comayagua,2005-10-25,0.29,14.25,272.25
ocotepeque,2005-10-25,0.0,14.25,270.75
copan,2005-10-25,0.103,14.75,271.25
comayagua,2005-10-26,0.0,14.25,272.25
ocotepeque,2005-10-26,0.039,14.25,270.75
copan,2005-10-26,0.169,14.75,271.25
comayagua,2005-10-27,0.072,14.25,272.25
ocotepeque,2005-10-27,0.0,14.25,270.75
copan,2005-10-27,0.071,14.75,271.25
comayagua,2005-10-28,0.0,14.25,272.25
ocotepeque,2005-10-28,0.0,14.25,270.75
copan,2005-10-28,0.0,14.75,271.25
comayagua,2005-10-29,0.036,14.25,272.25
ocotepeque,2005-10-29,0.075,14.25,270.75
copan,2005-10-29,0.401,14.75,271.25
comayagua,2005-10-30,0.14,14.25,272.25
ocotepeque,2005-10-30,0.025,14.25,270.75
copan,2005-10-30,0.47,14.75,271.25
comayagua,2005-10-31,0.455,14.25,272.25
ocotepeque,2005-10-31,0.553,14.25,270.75
copan,2005-10-31,3.103,14.75,271.25
comayagua,2005-11-01,0.61,14.25,272.25
ocotepeque,2005-11-01,1.023,14.25,270.75
copan,2005-11-01,4.066,14.75,271.25
comayagua,2005-11-02,0.078,14.25,272.25
ocotepeque,2005-11-02,0.08,14.25,270.75
copan,2005-11-02,0.297,14.75,271.25
comayagua,2005-11-03,0.093,14.25,272.25
ocotepeque,2005-11-03,0.0,14.25,270.75
copan,2005-11-03,0.078,14.75,271.25
comayagua,2005-11-04,0.067,14.25,272.25
ocotepeque,2005-11-04,0.042,14.25,270.75
copan,2005-11-04,0.2,14.75,271.25
comayagua,2005-11-05,0.313,14.25,272.25
ocotepeque,2005-11-05,0.0,14.25,270.75
copan,2005-11-05,0.024,14.75,271.25
comayagua,2005-11-06,0.437,14.25,272.25
ocotepeque,2005-11-06,1.153,14.25,270.75
copan,2005-11-06,3.02,14.75,271.25
comayagua,2005-11-07,4.299,14.25,272.25
ocotepeque,2005-11-07,1.033,14.25,270.75
copan,2005-11-07,5.089,14.75,271.25
comayagua,2005-11-08,0.04,14.25,272.25
ocotepeque,2005-11-08,0.606,14.25,270.75
copan,2005-11-08,3.055,14.75,271.25
comayagua,2005-11-09,0.071,14.25,272.25
ocotepeque,2005-11-09,0.164,14.25,270.75
copan,2005-11-09,0.903,14.75,271.25
comayagua,2005-11-10,0.272,14.25,272.25
ocotepeque,2005-11-10,0.0,14.25,270.75
copan,2005-11-10,0.391,14.75,271.25
comayagua,2005-11-11,0.081,14.25,272.25
ocotepeque,2005-11-11,0.0,14.25,270.75
copan,2005-11-11,0.0,14.75,271.25
comayagua,2005-11-12,0.0,14.25,272.25
ocotepeque,2005-11-12,0.037,14.25,270.75
copan,2005-11-12,0.167,14.75,271.25
comayagua,2005-11-13,0.0,14.25,272.25
ocotepeque,2005-11-13,0.0,14.25,270.75
copan,2005-11-13,0.0,14.75,271.25
comayagua,2005-11-14,0.384,14.25,272.25
ocotepeque,2005-11-14,0.122,14.25,270.75
copan,2005-11-14,0.523,14.75,271.25
comayagua,2005-11-15,0.0,14.25,272.25
ocotepeque,2005-11-15,0.039,14.25,270.75
copan,2005-11-15,0.176,14.75,271.25
comayagua,2005-11-16,0.197,14.25,272.25
ocotepeque,2005-11-16,0.024,14.25,270.75
copan,2005-11-16,0.114,14.75,271.25
comayagua,2005-11-17,1.221,14.25,272.25
ocotepeque,2005-11-17,0.871,14.25,270.75
copan,2005-11-17,4.949,14.75,271.25
comayagua,2005-11-18,1.634,14.25,272.25
ocotepeque,2005-11-18,0.169,14.25,270.75
copan,2005-11-18,2.58,14.75,271.25
comayagua,2005-11-19,0.658,14.25,272.25
ocotepeque,2005-11-19,0.319,14.25,270.75
copan,2005-11-19,2.684,14.75,271.25
comayagua,2005-11-20,0.053,14.25,272.25
ocotepeque,2005-11-20,0.164,14.25,270.75
copan,2005-11-20,0.758,14.75,271.25
comayagua,2005-11-21,0.093,14.25,272.25
ocotepeque,2005-11-21,0.203,14.25,270.75
copan,2005-11-21,0.96,14.75,271.25
comayagua,2005-11-22,0.025,14.25,272.25
ocotepeque,2005-11-22,0.0,14.25,270.75
copan,2005-11-22,0.066,14.75,271.25
comayagua,2005-11-23,0.022,14.25,272.25
ocotepeque,2005-11-23,0.0,14.25,270.75
copan,2005-11-23,0.083,14.75,271.25
comayagua,2005-11-24,0.0,14.25,272.25
ocotepeque,2005-11-24,0.0,14.25,270.75
copan,2005-11-24,0.0,14.75,271.25
comayagua,2005-11-25,0.0,14.25,272.25
ocotepeque,2005-11-25,0.0,14.25,270.75
copan,2005-11-25,0.0,14.75,271.25
comayagua,2005-11-26,0.0,14.25,272.25
ocotepeque,2005-11-26,0.0,14.25,270.75
copan,2005-11-26,0.0,14.75,271.25
comayagua,2005-11-27,0.0,14.25,272.25
ocotepeque,2005-11-27,0.0,14.25,270.75
copan,2005-11-27,0.0,14.75,271.25
comayagua,2005-11-28,0.0,14.25,272.25
ocotepeque,2005-11-28,0.0,14.25,270.75
copan,2005-11-28,0.0,14.75,271.25
comayagua,2005-11-29,0.0,14.25,272.25
ocotepeque,2005-11-29,0.0,14.25,270.75
copan,2005-11-29,0.0,14.75,271.25
comayagua,2005-11-30,0.098,14.25,272.25
ocotepeque,2005-11-30,0.348,14.25,270.75
copan,2005-11-30,1.923,14.75,271.25
comayagua,2005-12-01,0.0,14.25,272.25
ocotepeque,2005-12-01,0.0,14.25,270.75
copan,2005-12-01,0.0,14.75,271.25
comayagua,2005-12-02,0.0,14.25,272.25
ocotepeque,2005-12-02,0.0,14.25,270.75
copan,2005-12-02,0.0,14.75,271.25
comayagua,2005-12-03,0.325,14.25,272.25
ocotepeque,2005-12-03,0.0,14.25,270.75
copan,2005-12-03,0.0,14.75,271.25
comayagua,2005-12-04,0.0,14.25,272.25
ocotepeque,2005-12-04,0.0,14.25,270.75
copan,2005-12-04,0.0,14.75,271.25
comayagua,2005-12-05,0.0,14.25,272.25
ocotepeque,2005-12-05,0.0,14.25,270.75
copan,2005-12-05,0.0,14.75,271.25
comayagua,2005-12-06,0.0,14.25,272.25
ocotepeque,2005-12-06,0.0,14.25,270.75
copan,2005-12-06,0.0,14.75,271.25
comayagua,2005-12-07,0.0,14.25,272.25
ocotepeque,2005-12-07,0.0,14.25,270.75
copan,2005-12-07,0.0,14.75,271.25
comayagua,2005-12-08,0.0,14.25,272.25
ocotepeque,2005-12-08,0.0,14.25,270.75
copan,2005-12-08,0.0,14.75,271.25
comayagua,2005-12-09,0.0,14.25,272.25
ocotepeque,2005-12-09,0.0,14.25,270.75
copan,2005-12-09,0.0,14.75,271.25
comayagua,2005-12-10,0.115,14.25,272.25
ocotepeque,2005-12-10,0.306,14.25,270.75
copan,2005-12-10,4.117,14.75,271.25
comayagua,2005-12-11,0.177,14.25,272.25
ocotepeque,2005-12-11,0.576,14.25,270.75
copan,2005-12-11,3.306,14.75,271.25
comayagua,2005-12-12,0.079,14.25,272.25
ocotepeque,2005-12-12,0.726,14.25,270.75
copan,2005-12-12,3.938,14.75,271.25
comayagua,2005-12-13,0.1,14.25,272.25
ocotepeque,2005-12-13,0.494,14.25,270.75
copan,2005-12-13,2.883,14.75,271.25
comayagua,2005-12-14,0.0,14.25,272.25
ocotepeque,2005-12-14,0.0,14.25,270.75
copan,2005-12-14,0.0,14.75,271.25
comayagua,2005-12-15,0.0,14.25,272.25
ocotepeque,2005-12-15,0.0,14.25,270.75
copan,2005-12-15,0.0,14.75,271.25
comayagua,2005-12-16,0.0,14.25,272.25
ocotepeque,2005-12-16,0.0,14.25,270.75
copan,2005-12-16,0.0,14.75,271.25
comayagua,2005-12-17,0.028,14.25,272.25
ocotepeque,2005-12-17,17.774,14.25,270.75
copan,2005-12-17,0.951,14.75,271.25
comayagua,2005-12-18,0.06,14.25,272.25
ocotepeque,2005-12-18,0.0,14.25,270.75
copan,2005-12-18,0.024,14.75,271.25
comayagua,2005-12-19,0.307,14.25,272.25
ocotepeque,2005-12-19,0.779,14.25,270.75
copan,2005-12-19,4.481,14.75,271.25
comayagua,2005-12-20,0.7,14.25,272.25
ocotepeque,2005-12-20,0.029,14.25,270.75
copan,2005-12-20,0.068,14.75,271.25
comayagua,2005-12-21,0.086,14.25,272.25
ocotepeque,2005-12-21,0.193,14.25,270.75
copan,2005-12-21,0.912,14.75,271.25
comayagua,2005-12-22,0.378,14.25,272.25
ocotepeque,2005-12-22,1.51,14.25,270.75
copan,2005-12-22,8.315,14.75,271.25
comayagua,2005-12-23,0.133,14.25,272.25
ocotepeque,2005-12-23,1.062,14.25,270.75
copan,2005-12-23,5.873,14.75,271.25
comayagua,2005-12-24,0.0,14.25,272.25
ocotepeque,2005-12-24,0.133,14.25,270.75
copan,2005-12-24,0.623,14.75,271.25
comayagua,2005-12-25,0.0,14.25,272.25
ocotepeque,2005-12-25,0.0,14.25,270.75
copan,2005-12-25,0.0,14.75,271.25
comayagua,2005-12-26,0.088,14.25,272.25
ocotepeque,2005-12-26,0.0,14.25,270.75
copan,2005-12-26,0.123,14.75,271.25
comayagua,2005-12-27,0.0,14.25,272.25
ocotepeque,2005-12-27,0.0,14.25,270.75
copan,2005-12-27,0.0,14.75,271.25
comayagua,2005-12-28,0.0,14.25,272.25
ocotepeque,2005-12-28,0.0,14.25,270.75
copan,2005-12-28,0.0,14.75,271.25
comayagua,2005-12-29,0.029,14.25,272.25
ocotepeque,2005-12-29,0.0,14.25,270.75
copan,2005-12-29,0.0,14.75,271.25
comayagua,2005-12-30,0.0,14.25,272.25
ocotepeque,2005-12-30,0.0,14.25,270.75
copan,2005-12-30,0.0,14.75,271.25
comayagua,2005-12-31,2.611,14.25,272.25
ocotepeque,2005-12-31,0.0,14.25,270.75
copan,2005-12-31,0.102,14.75,271.25
comayagua,2006-01-01,0.0,14.25,272.25
ocotepeque,2006-01-01,0.0,14.25,270.75
copan,2006-01-01,0.0,14.75,271.25
comayagua,2006-01-02,0.0,14.25,272.25
ocotepeque,2006-01-02,0.0,14.25,270.75
copan,2006-01-02,0.0,14.75,271.25
comayagua,2006-01-03,0.0,14.25,272.25
ocotepeque,2006-01-03,0.094,14.25,270.75
copan,2006-01-03,0.0,14.75,271.25
comayagua,2006-01-04,0.17,14.25,272.25
ocotepeque,2006-01-04,0.039,14.25,270.75
copan,2006-01-04,0.073,14.75,271.25
comayagua,2006-01-05,0.506,14.25,272.25
ocotepeque,2006-01-05,0.0,14.25,270.75
copan,2006-01-05,0.0,14.75,271.25
comayagua,2006-01-06,0.331,14.25,272.25
ocotepeque,2006-01-06,0.644,14.25,270.75
copan,2006-01-06,3.65,14.75,271.25
comayagua,2006-01-07,0.096,14.25,272.25
ocotepeque,2006-01-07,0.348,14.25,270.75
copan,2006-01-07,1.909,14.75,271.25
comayagua,2006-01-08,0.0,14.25,272.25
ocotepeque,2006-01-08,0.0,14.25,270.75
copan,2006-01-08,0.0,14.75,271.25
comayagua,2006-01-09,0.0,14.25,272.25
ocotepeque,2006-01-09,0.0,14.25,270.75
copan,2006-01-09,0.0,14.75,271.25
comayagua,2006-01-10,0.0,14.25,272.25
ocotepeque,2006-01-10,0.071,14.25,270.75
copan,2006-01-10,0.346,14.75,271.25
comayagua,2006-01-11,0.0,14.25,272.25
ocotepeque,2006-01-11,0.0,14.25,270.75
copan,2006-01-11,0.0,14.75,271.25
comayagua,2006-01-12,0.0,14.25,272.25
ocotepeque,2006-01-12,0.0,14.25,270.75
copan,2006-01-12,0.0,14.75,271.25
comayagua,2006-01-13,0.0,14.25,272.25
ocotepeque,2006-01-13,0.0,14.25,270.75
copan,2006-01-13,0.0,14.75,271.25
comayagua,2006-01-14,1.548,14.25,272.25
ocotepeque,2006-01-14,1.58,14.25,270.75
copan,2006-01-14,9.333,14.75,271.25
comayagua,2006-01-15,0.208,14.25,272.25
ocotepeque,2006-01-15,0.119,14.25,270.75
copan,2006-01-15,0.0,14.75,271.25
comayagua,2006-01-16,0.267,14.25,272.25
ocotepeque,2006-01-16,0.0,14.25,270.75
copan,2006-01-16,0.0,14.75,271.25
comayagua,2006-01-17,0.0,14.25,272.25
ocotepeque,2006-01-17,0.0,14.25,270.75
