town,year,month,rain_mm,grid_lat,grid_lon,source
pagar_alam,1996,3,236.52,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
pagar_alam,1996,4,244.18,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
pagar_alam,1996,5,112.06,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
pagar_alam,1996,6,115.33,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
pagar_alam,1996,7,161.46,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
pagar_alam,1996,8,235.7,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
pagar_alam,1996,9,171.02,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
pagar_alam,1996,10,264.76,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
pagar_alam,1996,11,252.13,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
pagar_alam,1996,12,405.28,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
pagar_alam,1997,1,94.5,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
pagar_alam,1997,2,184.79,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
pagar_alam,1997,3,193.57,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
pagar_alam,1997,4,334.48,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
pagar_alam,1997,5,237.05,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
pagar_alam,1997,6,63.91,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
pagar_alam,1997,7,0.0,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
pagar_alam,1997,8,0.0,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
pagar_alam,1997,9,0.0,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
pagar_alam,1997,10,0.0,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
pagar_alam,1997,11,91.21,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
pagar_alam,1997,12,196.24,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
pagar_alam,1998,1,297.31,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
pagar_alam,1998,2,216.97,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
pagar_alam,1998,3,310.95,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
pagar_alam,1998,4,250.69,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
pagar_alam,1998,5,348.36,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
pagar_alam,1998,6,142.98,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
pagar_alam,1998,7,274.26,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
pagar_alam,1998,8,334.57,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
pagar_alam,1998,9,216.88,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
pagar_alam,1998,10,296.63,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
pagar_alam,1998,11,320.26,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
pagar_alam,1998,12,315.44,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
pagar_alam,1999,1,359.14,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
pagar_alam,1999,2,242.63,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
pagar_alam,1999,3,220.05,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
pagar_alam,1999,4,184.41,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
pagar_alam,1999,5,187.15,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
pagar_alam,1999,6,127.94,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
pagar_alam,1999,7,123.83,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
pagar_alam,1999,8,101.85,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
pagar_alam,1999,9,82.43,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
pagar_alam,1999,10,329.13,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
pagar_alam,1999,11,268.99,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
pagar_alam,1999,12,400.52,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
pagar_alam,2000,1,247.45,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
pagar_alam,2000,2,178.72,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
pagar_alam,2000,3,198.36,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
pagar_alam,2000,4,341.07,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
pagar_alam,2000,5,249.49,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
pagar_alam,2000,6,124.76,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
pagar_alam,2000,7,130.25,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
pagar_alam,2000,8,206.48,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
pagar_alam,2000,9,125.11,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
pagar_alam,2000,10,306.94,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
pagar_alam,2000,11,289.81,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
pagar_alam,2000,12,389.06,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
pagar_alam,2001,1,198.43,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
pagar_alam,2001,2,355.98,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
pagar_alam,2001,3,187.4,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
pagar_alam,2001,4,316.35,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
pagar_alam,2001,5,193.9,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
pagar_alam,2001,6,55.43,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
pagar_alam,2001,7,88.47,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
pagar_alam,2001,8,73.28,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
pagar_alam,2001,9,168.68,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
pagar_alam,2001,10,292.51,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
pagar_alam,2001,11,289.02,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
pagar_alam,2001,12,365.15,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
pagar_alam,2002,1,442.96,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
pagar_alam,2002,2,241.61,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
pagar_alam,2002,3,244.15,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
pagar_alam,2002,4,214.07,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
pagar_alam,2002,5,157.21,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
pagar_alam,2002,6,57.5,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
pagar_alam,2002,7,157.77,-4.5,103.5,GPCC Monitoring Product v2020 1deg (PSL)
