Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Value,Flag,Note
101,'360,Indonesia,6620,Cropland,7277,Area per capita,1974,1974,ha/cap,0.170000,E,
101,'360,Indonesia,6620,Cropland,7277,Area per capita,1975,1975,ha/cap,0.170000,E,
101,'360,Indonesia,6620,Cropland,7277,Area per capita,1976,1976,ha/cap,0.170000,E,
101,'360,Indonesia,6620,Cropland,7277,Area per capita,1977,1977,ha/cap,0.170000,E,
101,'360,Indonesia,6620,Cropland,7277,Area per capita,1978,1978,ha/cap,0.160000,E,
101,'360,Indonesia,6620,Cropland,7277,Area per capita,1979,1979,ha/cap,0.160000,E,
101,'360,Indonesia,6620,Cropland,7277,Area per capita,1980,1980,ha/cap,0.160000,E,
101,'360,Indonesia,6620,Cropland,7277,Area per capita,1981,1981,ha/cap,0.160000,E,
101,'360,Indonesia,6620,Cropland,7277,Area per capita,1982,1982,ha/cap,0.160000,E,
101,'360,Indonesia,6620,Cropland,7277,Area per capita,1983,1983,ha/cap,0.160000,E,
101,'360,Indonesia,6620,Cropland,7277,Area per capita,1984,1984,ha/cap,0.160000,E,
101,'360,Indonesia,6620,Cropland,7277,Area per capita,1985,1985,ha/cap,0.160000,E,
101,'360,Indonesia,6620,Cropland,7277,Area per capita,1986,1986,ha/cap,0.170000,E,
101,'360,Indonesia,6620,Cropland,7277,Area per capita,1987,1987,ha/cap,0.180000,E,
101,'360,Indonesia,6620,Cropland,7277,Area per capita,1988,1988,ha/cap,0.180000,E,
101,'360,Indonesia,6620,Cropland,7277,Area per capita,1989,1989,ha/cap,0.170000,E,
101,'360,Indonesia,6620,Cropland,7277,Area per capita,1990,1990,ha/cap,0.170000,E,
101,'360,Indonesia,6620,Cropland,7277,Area per capita,1991,1991,ha/cap,0.160000,E,
101,'360,Indonesia,6620,Cropland,7277,Area per capita,1992,1992,ha/cap,0.160000,E,
101,'360,Indonesia,6620,Cropland,7277,Area per capita,1993,1993,ha/cap,0.160000,E,
101,'360,Indonesia,6620,Cropland,7277,Area per capita,1994,1994,ha/cap,0.150000,E,
101,'360,Indonesia,6620,Cropland,7277,Area per capita,1995,1995,ha/cap,0.160000,E,
101,'360,Indonesia,6620,Cropland,7277,Area per capita,1996,1996,ha/cap,0.160000,E,
101,'360,Indonesia,6620,Cropland,7277,Area per capita,1997,1997,ha/cap,0.150000,E,
101,'360,Indonesia,6620,Cropland,7277,Area per capita,1998,1998,ha/cap,0.150000,E,
101,'360,Indonesia,6620,Cropland,7277,Area per capita,1999,1999,ha/cap,0.150000,E,
101,'360,Indonesia,6620,Cropland,7277,Area per capita,2000,2000,ha/cap,0.150000,E,
101,'360,Indonesia,6620,Cropland,7277,Area per capita,2001,2001,ha/cap,0.160000,E,
101,'360,Indonesia,6620,Cropland,7277,Area per capita,2002,2002,ha/cap,0.160000,E,
101,'360,Indonesia,6620,Cropland,7277,Area per capita,2003,2003,ha/cap,0.160000,E,
101,'360,Indonesia,6620,Cropland,7277,Area per capita,2004,2004,ha/cap,0.160000,E,
101,'360,Indonesia,6620,Cropland,7277,Area per capita,2005,2005,ha/cap,0.160000,E,
101,'360,Indonesia,6620,Cropland,7277,Area per capita,2006,2006,ha/cap,0.160000,E,
101,'360,Indonesia,6620,Cropland,7277,Area per capita,2007,2007,ha/cap,0.160000,E,
101,'360,Indonesia,6620,Cropland,7277,Area per capita,2008,2008,ha/cap,0.160000,E,
101,'360,Indonesia,6620,Cropland,7277,Area per capita,2009,2009,ha/cap,0.160000,E,
101,'360,Indonesia,6620,Cropland,7277,Area per capita,2010,2010,ha/cap,0.160000,E,
101,'360,Indonesia,6620,Cropland,7277,Area per capita,2011,2011,ha/cap,0.160000,E,
101,'360,Indonesia,6620,Cropland,7277,Area per capita,2012,2012,ha/cap,0.160000,E,
101,'360,Indonesia,6620,Cropland,7277,Area per capita,2013,2013,ha/cap,0.160000,E,
101,'360,Indonesia,6620,Cropland,7277,Area per capita,2014,2014,ha/cap,0.160000,E,
101,'360,Indonesia,6620,Cropland,7277,Area per capita,2015,2015,ha/cap,0.160000,E,
101,'360,Indonesia,6620,Cropland,7277,Area per capita,2016,2016,ha/cap,0.160000,E,
101,'360,Indonesia,6620,Cropland,7277,Area per capita,2017,2017,ha/cap,0.150000,E,
101,'360,Indonesia,6620,Cropland,7277,Area per capita,2018,2018,ha/cap,0.160000,E,
101,'360,Indonesia,6620,Cropland,7277,Area per capita,2019,2019,ha/cap,0.160000,E,
101,'360,Indonesia,6620,Cropland,7277,Area per capita,2020,2020,ha/cap,0.160000,E,
101,'360,Indonesia,6620,Cropland,7277,Area per capita,2021,2021,ha/cap,0.160000,E,
101,'360,Indonesia,6620,Cropland,7277,Area per capita,2022,2022,ha/cap,0.160000,E,
101,'360,Indonesia,6620,Cropland,7277,Area per capita,2023,2023,ha/cap,0.160000,E,
101,'360,Indonesia,6620,Cropland,7277,Area per capita,2024,2024,ha/cap,0.150000,E,
101,'360,Indonesia,6620,Cropland,7208,Share in Agricultural land,1961,1961,%,60.760000,E,
101,'360,Indonesia,6620,Cropland,7208,Share in Agricultural land,1962,1962,%,60.990000,E,
101,'360,Indonesia,6620,Cropland,7208,Share in Agricultural land,1963,1963,%,61.260000,E,
101,'360,Indonesia,6620,Cropland,7208,Share in Agricultural land,1964,1964,%,61.400000,E,
101,'360,Indonesia,6620,Cropland,7208,Share in Agricultural land,1965,1965,%,61.690000,E,
101,'360,Indonesia,6620,Cropland,7208,Share in Agricultural land,1966,1966,%,61.890000,E,
101,'360,Indonesia,6620,Cropland,7208,Share in Agricultural land,1967,1967,%,62.040000,E,
101,'360,Indonesia,6620,Cropland,7208,Share in Agricultural land,1968,1968,%,62.490000,E,
101,'360,Indonesia,6620,Cropland,7208,Share in Agricultural land,1969,1969,%,62.930000,E,
101,'360,Indonesia,6620,Cropland,7208,Share in Agricultural land,1970,1970,%,63.090000,E,
101,'360,Indonesia,6620,Cropland,7208,Share in Agricultural land,1971,1971,%,63.520000,E,
101,'360,Indonesia,6620,Cropland,7208,Share in Agricultural land,1972,1972,%,63.920000,E,
101,'360,Indonesia,6620,Cropland,7208,Share in Agricultural land,1973,1973,%,64.220000,E,
101,'360,Indonesia,6620,Cropland,7208,Share in Agricultural land,1974,1974,%,64.500000,E,
101,'360,Indonesia,6620,Cropland,7208,Share in Agricultural land,1975,1975,%,64.910000,E,
101,'360,Indonesia,6620,Cropland,7208,Share in Agricultural land,1976,1976,%,65.490000,E,
101,'360,Indonesia,6620,Cropland,7208,Share in Agricultural land,1977,1977,%,65.690000,E,
101,'360,Indonesia,6620,Cropland,7208,Share in Agricultural land,1978,1978,%,65.970000,E,
101,'360,Indonesia,6620,Cropland,7208,Share in Agricultural land,1979,1979,%,66.530000,E,
101,'360,Indonesia,6620,Cropland,7208,Share in Agricultural land,1980,1980,%,66.910000,E,
101,'360,Indonesia,6620,Cropland,7208,Share in Agricultural land,1981,1981,%,67.390000,E,
101,'360,Indonesia,6620,Cropland,7208,Share in Agricultural land,1982,1982,%,67.730000,E,
101,'360,Indonesia,6620,Cropland,7208,Share in Agricultural land,1983,1983,%,68.030000,E,
101,'360,Indonesia,6620,Cropland,7208,Share in Agricultural land,1984,1984,%,69.990000,E,
101,'360,Indonesia,6620,Cropland,7208,Share in Agricultural land,1985,1985,%,69.830000,E,
101,'360,Indonesia,6620,Cropland,7208,Share in Agricultural land,1986,1986,%,70.400000,E,
101,'360,Indonesia,6620,Cropland,7208,Share in Agricultural land,1987,1987,%,70.470000,E,
101,'360,Indonesia,6620,Cropland,7208,Share in Agricultural land,1988,1988,%,71.180000,E,
101,'360,Indonesia,6620,Cropland,7208,Share in Agricultural land,1989,1989,%,70.080000,E,
101,'360,Indonesia,6620,Cropland,7208,Share in Agricultural land,1990,1990,%,70.920000,E,
101,'360,Indonesia,6620,Cropland,7208,Share in Agricultural land,1991,1991,%,71.760000,E,
101,'360,Indonesia,6620,Cropland,7208,Share in Agricultural land,1992,1992,%,71.470000,E,
101,'360,Indonesia,6620,Cropland,7208,Share in Agricultural land,1993,1993,%,71.920000,E,
101,'360,Indonesia,6620,Cropland,7208,Share in Agricultural land,1994,1994,%,71.890000,E,
101,'360,Indonesia,6620,Cropland,7208,Share in Agricultural land,1995,1995,%,72.540000,E,
101,'360,Indonesia,6620,Cropland,7208,Share in Agricultural land,1996,1996,%,73.990000,E,
101,'360,Indonesia,6620,Cropland,7208,Share in Agricultural land,1997,1997,%,73.990000,E,
101,'360,Indonesia,6620,Cropland,7208,Share in Agricultural land,1998,1998,%,74.080000,E,
101,'360,Indonesia,6620,Cropland,7208,Share in Agricultural land,1999,1999,%,74.670000,E,
101,'360,Indonesia,6620,Cropland,7208,Share in Agricultural land,2000,2000,%,74.950000,E,
101,'360,Indonesia,6620,Cropland,7208,Share in Agricultural land,2001,2001,%,75.570000,E,
101,'360,Indonesia,6620,Cropland,7208,Share in Agricultural land,2002,2002,%,75.890000,E,
101,'360,Indonesia,6620,Cropland,7208,Share in Agricultural land,2003,2003,%,76.360000,E,
101,'360,Indonesia,6620,Cropland,7208,Share in Agricultural land,2004,2004,%,76.410000,E,
101,'360,Indonesia,6620,Cropland,7208,Share in Agricultural land,2005,2005,%,76.510000,E,
101,'360,Indonesia,6620,Cropland,7208,Share in Agricultural land,2006,2006,%,77.040000,E,
101,'360,Indonesia,6620,Cropland,7208,Share in Agricultural land,2007,2007,%,77.510000,E,
101,'360,Indonesia,6620,Cropland,7208,Share in Agricultural land,2008,2008,%,77.640000,E,
101,'360,Indonesia,6620,Cropland,7208,Share in Agricultural land,2009,2009,%,77.950000,E,
101,'360,Indonesia,6620,Cropland,7208,Share in Agricultural land,2010,2010,%,77.950000,E,
101,'360,Indonesia,6620,Cropland,7208,Share in Agricultural land,2011,2011,%,78.380000,E,
101,'360,Indonesia,6620,Cropland,7208,Share in Agricultural land,2012,2012,%,78.370000,E,
101,'360,Indonesia,6620,Cropland,7208,Share in Agricultural land,2013,2013,%,78.580000,E,
101,'360,Indonesia,6620,Cropland,7208,Share in Agricultural land,2014,2014,%,78.700000,E,
101,'360,Indonesia,6620,Cropland,7208,Share in Agricultural land,2015,2015,%,78.780000,E,
101,'360,Indonesia,6620,Cropland,7208,Share in Agricultural land,2016,2016,%,78.980000,E,
101,'360,Indonesia,6620,Cropland,7208,Share in Agricultural land,2017,2017,%,78.890000,E,
101,'360,Indonesia,6620,Cropland,7208,Share in Agricultural land,2018,2018,%,79.380000,E,
101,'360,Indonesia,6620,Cropland,7208,Share in Agricultural land,2019,2019,%,79.620000,E,
101,'360,Indonesia,6620,Cropland,7208,Share in Agricultural land,2020,2020,%,79.770000,E,
101,'360,Indonesia,6620,Cropland,7208,Share in Agricultural land,2021,2021,%,79.930000,E,
101,'360,Indonesia,6620,Cropland,7208,Share in Agricultural land,2022,2022,%,79.960000,E,
101,'360,Indonesia,6620,Cropland,7208,Share in Agricultural land,2023,2023,%,79.890000,E,
101,'360,Indonesia,6620,Cropland,7208,Share in Agricultural land,2024,2024,%,79.910000,E,
101,'360,Indonesia,6620,Cropland,7209,Share in Land area,1961,1961,%,10.470000,E,
101,'360,Indonesia,6620,Cropland,7209,Share in Land area,1962,1962,%,10.580000,E,
101,'360,Indonesia,6620,Cropland,7209,Share in Land area,1963,1963,%,10.700000,E,
101,'360,Indonesia,6620,Cropland,7209,Share in Land area,1964,1964,%,10.760000,E,
101,'360,Indonesia,6620,Cropland,7209,Share in Land area,1965,1965,%,10.900000,E,
101,'360,Indonesia,6620,Cropland,7209,Share in Land area,1966,1966,%,10.990000,E,
101,'360,Indonesia,6620,Cropland,7209,Share in Land area,1967,1967,%,11.060000,E,
101,'360,Indonesia,6620,Cropland,7209,Share in Land area,1968,1968,%,11.270000,E,
101,'360,Indonesia,6620,Cropland,7209,Share in Land area,1969,1969,%,11.490000,E,
101,'360,Indonesia,6620,Cropland,7209,Share in Land area,1970,1970,%,11.560000,E,
101,'360,Indonesia,6620,Cropland,7209,Share in Land area,1971,1971,%,11.780000,E,
101,'360,Indonesia,6620,Cropland,7209,Share in Land area,1972,1972,%,11.980000,E,
101,'360,Indonesia,6620,Cropland,7209,Share in Land area,1973,1973,%,12.140000,E,
101,'360,Indonesia,6620,Cropland,7209,Share in Land area,1974,1974,%,12.290000,E,
101,'360,Indonesia,6620,Cropland,7209,Share in Land area,1975,1975,%,12.510000,E,
101,'360,Indonesia,6620,Cropland,7209,Share in Land area,1976,1976,%,12.620000,E,
101,'360,Indonesia,6620,Cropland,7209,Share in Land area,1977,1977,%,12.730000,E,
101,'360,Indonesia,6620,Cropland,7209,Share in Land area,1978,1978,%,12.890000,E,
101,'360,Indonesia,6620,Cropland,7209,Share in Land area,1979,1979,%,13.170000,E,
101,'360,Indonesia,6620,Cropland,7209,Share in Land area,1980,1980,%,13.400000,E,
101,'360,Indonesia,6620,Cropland,7209,Share in Land area,1981,1981,%,13.630000,E,
101,'360,Indonesia,6620,Cropland,7209,Share in Land area,1982,1982,%,13.850000,E,
101,'360,Indonesia,6620,Cropland,7209,Share in Land area,1983,1983,%,13.980000,E,
101,'360,Indonesia,6620,Cropland,7209,Share in Land area,1984,1984,%,14.320000,E,
101,'360,Indonesia,6620,Cropland,7209,Share in Land area,1985,1985,%,15.140000,E,
101,'360,Indonesia,6620,Cropland,7209,Share in Land area,1986,1986,%,16.050000,E,
101,'360,Indonesia,6620,Cropland,7209,Share in Land area,1987,1987,%,16.920000,E,
101,'360,Indonesia,6620,Cropland,7209,Share in Land area,1988,1988,%,17.340000,E,
101,'360,Indonesia,6620,Cropland,7209,Share in Land area,1989,1989,%,17.190000,E,
101,'360,Indonesia,6620,Cropland,7209,Share in Land area,1990,1990,%,17.650000,E,
101,'360,Indonesia,6620,Cropland,7209,Share in Land area,1991,1991,%,16.450000,E,
101,'360,Indonesia,6620,Cropland,7209,Share in Land area,1992,1992,%,16.320000,E,
101,'360,Indonesia,6620,Cropland,7209,Share in Land area,1993,1993,%,16.680000,E,
101,'360,Indonesia,6620,Cropland,7209,Share in Land area,1994,1994,%,16.650000,E,
101,'360,Indonesia,6620,Cropland,7209,Share in Land area,1995,1995,%,17.210000,E,
101,'360,Indonesia,6620,Cropland,7209,Share in Land area,1996,1996,%,17.550000,E,
101,'360,Indonesia,6620,Cropland,7209,Share in Land area,1997,1997,%,17.550000,E,
101,'360,Indonesia,6620,Cropland,7209,Share in Land area,1998,1998,%,17.630000,E,
101,'360,Indonesia,6620,Cropland,7209,Share in Land area,1999,1999,%,18.180000,E,
101,'360,Indonesia,6620,Cropland,7209,Share in Land area,2000,2000,%,17.810000,E,
101,'360,Indonesia,6620,Cropland,7209,Share in Land area,2001,2001,%,18.290000,E,
101,'360,Indonesia,6620,Cropland,7209,Share in Land area,2002,2002,%,18.610000,E,
101,'360,Indonesia,6620,Cropland,7209,Share in Land area,2003,2003,%,18.930000,E,
101,'360,Indonesia,6620,Cropland,7209,Share in Land area,2004,2004,%,18.980000,E,
101,'360,Indonesia,6620,Cropland,7209,Share in Land area,2005,2005,%,19.080000,E,
101,'360,Indonesia,6620,Cropland,7209,Share in Land area,2006,2006,%,19.660000,E,
101,'360,Indonesia,6620,Cropland,7209,Share in Land area,2007,2007,%,20.190000,E,
101,'360,Indonesia,6620,Cropland,7209,Share in Land area,2008,2008,%,20.350000,E,
101,'360,Indonesia,6620,Cropland,7209,Share in Land area,2009,2009,%,20.710000,E,
101,'360,Indonesia,6620,Cropland,7209,Share in Land area,2010,2010,%,20.710000,E,
